analysis_id,estimand,representation,horizon_day,domain,alpha,conformal_method,metric,n_repeats,mean,sd,min,q25,median,q75,max
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,singleton_accuracy,10,0.8241360357748884,0.06535648748411353,0.726027397260274,0.7681707317073171,0.8371087928464978,0.8688311688311687,0.9152542372881356
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class0_coverage,10,0.9521367521367521,0.02177204920175817,0.905982905982906,0.9423076923076923,0.9572649572649573,0.9658119658119658,0.9829059829059829
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class1_coverage,10,0.9378378378378379,0.048505703311096875,0.8468468468468469,0.8986486486486487,0.954954954954955,0.9707207207207208,0.990990990990991
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class0_avg_set_size,10,1.7410256410256413,0.0910834721257896,1.5897435897435896,1.6752136752136753,1.7435897435897436,1.814102564102564,1.8717948717948718
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class1_avg_set_size,10,1.6693693693693696,0.05389532918825256,1.5405405405405406,1.6666666666666667,1.6801801801801801,1.7004504504504503,1.7207207207207207
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class0_singleton_accuracy,10,0.8097760025062657,0.07045191667686855,0.7083333333333334,0.7473684210526316,0.8377192982456141,0.8537946428571428,0.9047619047619048
FFF-B,landmark_still_registered,score_free,14,id_test,0.05,marginal,class1_singleton_accuracy,10,0.823997981692479,0.11674627379517297,0.6666666666666666,0.7214285714285714,0.8472485768500948,0.9104729729729729,0.9696969696969697
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,coverage,10,0.8947368421052632,0.034965674687430996,0.8508771929824561,0.8695175438596492,0.8771929824561403,0.9320175438596492,0.9385964912280702
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,avg_set_size,10,1.5421052631578946,0.06836104731187405,1.469298245614035,1.4846491228070176,1.5219298245614035,1.5910087719298245,1.6578947368421053
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,singleton_rate,10,0.4578947368421053,0.06836104731187402,0.34210526315789475,0.4089912280701754,0.4780701754385965,0.5153508771929824,0.5307017543859649
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,ambiguous_rate,10,0.5421052631578946,0.06836104731187405,0.4692982456140351,0.48464912280701755,0.5219298245614035,0.5910087719298245,0.6578947368421053
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,singleton_accuracy,10,0.7755405137444209,0.04856556905247846,0.7142857142857143,0.7459043370145542,0.7564289888953828,0.8201718494271686,0.8387096774193549
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class0_coverage,10,0.9076923076923077,0.04354409840351636,0.8461538461538461,0.8653846153846154,0.9145299145299146,0.9444444444444444,0.9658119658119658
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class1_coverage,10,0.8810810810810811,0.051280178273000736,0.8018018018018018,0.8536036036036037,0.8918918918918919,0.9076576576576577,0.9459459459459459
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class0_avg_set_size,10,1.5743589743589745,0.09025540302756063,1.4786324786324787,1.5085470085470085,1.5512820512820513,1.6132478632478633,1.7692307692307692
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class1_avg_set_size,10,1.5081081081081082,0.0658199072326606,1.4234234234234233,1.4459459459459458,1.5225225225225225,1.5382882882882882,1.6306306306306306
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class0_singleton_accuracy,10,0.7819062424272494,0.08844536279116555,0.660377358490566,0.7081056466302368,0.7817307692307692,0.8504497751124438,0.9111111111111111
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,label_conditional,class1_singleton_accuracy,10,0.7602867287816204,0.09307603691865618,0.5849056603773585,0.7398056402439024,0.767948717948718,0.7975470430107526,0.8867924528301887
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,coverage,10,0.887719298245614,0.03594232162659473,0.8377192982456141,0.8640350877192983,0.8771929824561404,0.9166666666666666,0.9429824561403509
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,avg_set_size,10,1.517982456140351,0.06688336843456773,1.4166666666666667,1.4638157894736843,1.5197368421052633,1.5625,1.6271929824561404
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,singleton_rate,10,0.4820175438596491,0.06688336843456776,0.37280701754385964,0.4375,0.48026315789473684,0.5361842105263158,0.5833333333333334
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,ambiguous_rate,10,0.5179824561403509,0.06688336843456773,0.4166666666666667,0.4638157894736842,0.5197368421052632,0.5625,0.6271929824561403
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,singleton_accuracy,10,0.7721995529365168,0.04879289682017842,0.7129629629629629,0.7341639095671354,0.760850439882698,0.810366026671711,0.8470588235294118
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class0_coverage,10,0.917948717948718,0.03203069931066711,0.8632478632478633,0.891025641025641,0.9273504273504274,0.938034188034188,0.9658119658119658
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class1_coverage,10,0.8558558558558558,0.05235914646895707,0.7747747747747747,0.8378378378378378,0.8558558558558559,0.8963963963963963,0.918918918918919
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class0_avg_set_size,10,1.5307692307692307,0.08062728398260323,1.4017094017094016,1.4679487179487178,1.5256410256410255,1.5940170940170941,1.641025641025641
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class1_avg_set_size,10,1.5045045045045045,0.07441148164182503,1.3783783783783783,1.4617117117117118,1.5135135135135136,1.529279279279279,1.6306306306306306
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class0_singleton_accuracy,10,0.8271031904792003,0.057866055660670684,0.7142857142857143,0.8017378826530612,0.830952380952381,0.8691675998506906,0.9090909090909091
FFF-B,landmark_still_registered,score_free,14,id_test,0.1,marginal,class1_singleton_accuracy,10,0.7129183294752054,0.08339089042926635,0.576271186440678,0.660377358490566,0.7325808249721293,0.7826219512195122,0.8
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,coverage,10,0.8004385964912281,0.04063433365405642,0.7192982456140351,0.7807017543859649,0.8026315789473684,0.8234649122807017,0.868421052631579
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,avg_set_size,10,1.2644736842105264,0.06753847982423024,1.1359649122807018,1.2302631578947367,1.2609649122807016,1.305921052631579,1.368421052631579
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,singleton_rate,10,0.7355263157894738,0.06753847982423027,0.631578947368421,0.694078947368421,0.7390350877192983,0.7697368421052632,0.8640350877192983
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,ambiguous_rate,10,0.2644736842105263,0.06753847982423024,0.13596491228070176,0.23026315789473684,0.26096491228070173,0.305921052631579,0.3684210526315789
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,singleton_accuracy,10,0.7305296061574678,0.03588428027258957,0.6751269035532995,0.7034438087012846,0.7377154147305258,0.7481319038336582,0.7916666666666666
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class0_coverage,10,0.8273504273504274,0.06226228321206946,0.717948717948718,0.797008547008547,0.8247863247863247,0.8846153846153846,0.8974358974358975
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class1_coverage,10,0.7720720720720721,0.05339099499067084,0.6846846846846847,0.7567567567567568,0.7657657657657657,0.8198198198198198,0.8378378378378378
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class0_avg_set_size,10,1.294017094017094,0.08718134925296644,1.1367521367521367,1.2457264957264957,1.2863247863247862,1.3440170940170941,1.452991452991453
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class1_avg_set_size,10,1.2333333333333334,0.055770220769976696,1.135135135135135,1.1936936936936937,1.2342342342342343,1.277027027027027,1.3063063063063063
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class0_singleton_accuracy,10,0.7597909692031118,0.06813105189140989,0.6162790697674418,0.730892343872485,0.7592592592592593,0.8086993243243243,0.8421052631578947
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,label_conditional,class1_singleton_accuracy,10,0.7028820612031397,0.06669928797576552,0.5641025641025641,0.679788961038961,0.7016483516483516,0.7618010167029774,0.775
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,coverage,10,0.7986842105263159,0.030767820868540536,0.7412280701754386,0.7796052631578947,0.8004385964912282,0.8157894736842105,0.8508771929824561
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,avg_set_size,10,1.2662280701754387,0.05509388041184967,1.1973684210526316,1.2324561403508771,1.2543859649122808,1.3146929824561404,1.3508771929824561
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,singleton_rate,10,0.7337719298245614,0.055093880411849726,0.6491228070175439,0.6853070175438596,0.7456140350877193,0.7675438596491228,0.8026315789473685
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,ambiguous_rate,10,0.2662280701754386,0.05509388041184971,0.19736842105263158,0.2324561403508772,0.2543859649122807,0.31469298245614036,0.3508771929824561
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,singleton_accuracy,10,0.7263691945610387,0.030020592793022664,0.6775956284153005,0.7012254572350727,0.7344341245270037,0.7382052992756386,0.7702702702702703
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class0_coverage,10,0.8529914529914532,0.047978426062725676,0.7606837606837606,0.8311965811965812,0.8461538461538461,0.888888888888889,0.9316239316239316
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class1_coverage,10,0.7414414414414414,0.04352800799798982,0.6486486486486487,0.7229729729729729,0.7567567567567568,0.7635135135135135,0.7927927927927928
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class0_avg_set_size,10,1.2752136752136753,0.07091671141525732,1.188034188034188,1.2222222222222223,1.2606837606837606,1.3440170940170941,1.3675213675213675
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class1_avg_set_size,10,1.2567567567567568,0.06388002218072865,1.1711711711711712,1.2072072072072073,1.2477477477477477,1.3175675675675675,1.3423423423423424
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class0_singleton_accuracy,10,0.8003938521884274,0.05132172177752113,0.7021276595744681,0.7840160642570281,0.7903412377096588,0.831578947368421,0.8918918918918919
FFF-B,landmark_still_registered,score_free,14,id_test,0.2,marginal,class1_singleton_accuracy,10,0.6506498595023842,0.06102499780497062,0.5342465753424658,0.6298092209856916,0.6751094434021263,0.6932954545454546,0.7065217391304348
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,coverage,10,0.9591772151898734,0.010556431634606941,0.942246835443038,0.9503560126582279,0.9608386075949367,0.9675632911392406,0.9723101265822784
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,avg_set_size,10,1.7591772151898735,0.04791921374512122,1.6898734177215189,1.7175632911392404,1.7721518987341773,1.7828322784810127,1.8370253164556962
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,singleton_rate,10,0.2408227848101266,0.0479192137451212,0.1629746835443038,0.21716772151898733,0.22784810126582278,0.28243670886075944,0.310126582278481
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,ambiguous_rate,10,0.7591772151898735,0.04791921374512121,0.689873417721519,0.7175632911392404,0.7721518987341772,0.7828322784810127,0.8370253164556962
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,singleton_accuracy,10,0.8318171164504529,0.015090261255580389,0.8093994778067886,0.8218617021276595,0.8308648702199326,0.8368646238983398,0.8581560283687943
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class0_coverage,10,0.9576802507836991,0.02137646034010324,0.9200626959247649,0.9471003134796239,0.9615987460815048,0.9737460815047022,0.987460815047022
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class1_coverage,10,0.9607028753993611,0.02015285444731132,0.9297124600638977,0.9476837060702875,0.9608626198083067,0.9780351437699681,0.987220447284345
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class0_avg_set_size,10,1.7731974921630091,0.07218752770401604,1.664576802507837,1.722962382445141,1.7633228840125392,1.8268025078369907,1.901253918495298
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class1_avg_set_size,10,1.744888178913738,0.050047866386406,1.6773162939297124,1.6988817891373802,1.7460063897763578,1.7823482428115016,1.81629392971246
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class0_singleton_accuracy,10,0.7826885489882229,0.14643077066695875,0.5463917525773195,0.6820580110497239,0.8361801242236024,0.8982855519070473,0.9512195121951219
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,label_conditional,class1_singleton_accuracy,10,0.8380946014653613,0.09139610043030863,0.6747967479674797,0.7938207266229899,0.8181747512437811,0.924807160948653,0.953125
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,coverage,10,0.9510284810126581,0.012753738212712569,0.9232594936708861,0.9467958860759493,0.9529272151898733,0.9580696202531646,0.9667721518987342
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,avg_set_size,10,1.7222310126582279,0.055480682078286374,1.6131329113924051,1.7011471518987342,1.7302215189873418,1.746637658227848,1.7958860759493671
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,singleton_rate,10,0.2777689873417722,0.055480682078286374,0.20411392405063292,0.2533623417721519,0.2697784810126582,0.29885284810126583,0.38686708860759494
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,ambiguous_rate,10,0.7222310126582279,0.055480682078286374,0.6131329113924051,0.7011471518987341,0.7302215189873418,0.7466376582278481,0.7958860759493671
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,singleton_accuracy,10,0.8253448935858241,0.010652227110085712,0.8016359918200409,0.8221673323523229,0.8263172542576782,0.8322368421052632,0.8375
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class0_coverage,10,0.9543887147335424,0.011947234482858624,0.9373040752351097,0.9486677115987461,0.9506269592476488,0.9639498432601881,0.9733542319749217
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class1_coverage,10,0.9476038338658146,0.017864729894651297,0.9057507987220448,0.9460862619808307,0.9520766773162939,0.9592651757188498,0.9648562300319489
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class0_avg_set_size,10,1.7228840125391849,0.06437918042143291,1.5909090909090908,1.697884012539185,1.7358934169278997,1.7641065830721003,1.7993730407523512
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class1_avg_set_size,10,1.7215654952076676,0.049415016427846556,1.6357827476038338,1.6948881789137382,1.720447284345048,1.7460063897763578,1.8035143769968052
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class0_singleton_accuracy,10,0.8338551562443562,0.036165861355124826,0.7740112994350282,0.8122944078947368,0.8409718301022648,0.8564586754241926,0.8795180722891566
FFF-B,landmark_still_registered,score_free,14,ood_test,0.05,marginal,class1_singleton_accuracy,10,0.8138458960276287,0.037699449435644336,0.7412280701754386,0.7933428360257628,0.81176582038651,0.8445020053475936,0.8620689655172413
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,coverage,10,0.8988132911392406,0.018730870115693958,0.8710443037974683,0.8846914556962026,0.8983386075949367,0.9113924050632911,0.9264240506329114
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,avg_set_size,10,1.5541930379746833,0.06399078177464454,1.4715189873417722,1.5023734177215189,1.5510284810126582,1.6028481012658229,1.6606012658227849
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,singleton_rate,10,0.44580696202531644,0.06399078177464455,0.33939873417721517,0.3971518987341772,0.4489715189873418,0.49762658227848106,0.5284810126582279
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,ambiguous_rate,10,0.5541930379746836,0.06399078177464453,0.47151898734177217,0.502373417721519,0.5510284810126582,0.6028481012658228,0.6606012658227848
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,singleton_accuracy,10,0.7741521112553508,0.012342497542695516,0.7545180722891566,0.7661821859137056,0.7746737600496219,0.7815392840403094,0.7975951903807615
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class0_coverage,10,0.9012539184952978,0.03812212402707356,0.8401253918495298,0.8851880877742947,0.9028213166144201,0.9208463949843261,0.9670846394984326
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class1_coverage,10,0.8963258785942493,0.0401693578581562,0.8514376996805112,0.8582268370607029,0.8873801916932907,0.9313099041533547,0.9600638977635783
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class0_avg_set_size,10,1.5548589341692791,0.07753649512680937,1.463949843260188,1.489028213166144,1.5579937304075235,1.5967868338557993,1.70846394984326
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class1_avg_set_size,10,1.5535143769968052,0.0671486234741051,1.4712460063897763,1.496405750798722,1.5519169329073481,1.604632587859425,1.6517571884984026
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class0_singleton_accuracy,10,0.7707189143475193,0.09861006468390793,0.6344086021505376,0.7045750930213082,0.7787628812993087,0.8454162366701066,0.926056338028169
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,label_conditional,class1_singleton_accuracy,10,0.7626341174267622,0.10433014311894327,0.5825688073394495,0.6864243444269504,0.7662905514319084,0.848744001150733,0.897119341563786
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,coverage,10,0.8952531645569619,0.017804832291031226,0.8718354430379747,0.8771756329113924,0.9003164556962024,0.9080300632911392,0.9200949367088608
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,avg_set_size,10,1.5388449367088608,0.06060290683496436,1.4501582278481013,1.4814082278481013,1.5522151898734178,1.5832674050632911,1.6313291139240507
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,singleton_rate,10,0.4611550632911392,0.060602906834964394,0.3686708860759494,0.41673259493670883,0.4477848101265823,0.5185917721518988,0.5498417721518988
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,ambiguous_rate,10,0.5388449367088608,0.060602906834964373,0.4501582278481013,0.4814082278481013,0.5522151898734178,0.5832674050632911,0.6313291139240507
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,singleton_accuracy,10,0.7738494254355516,0.00981905881274574,0.757847533632287,0.7676887616120696,0.7745869497019764,0.7823061650154426,0.7864963503649635
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class0_coverage,10,0.9159874608150471,0.014744284159378911,0.8887147335423198,0.9106583072100314,0.914576802507837,0.9224137931034483,0.9373040752351097
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class1_coverage,10,0.8741214057507987,0.025266787745547293,0.8322683706070287,0.8598242811501597,0.8769968051118211,0.8965654952076677,0.902555910543131
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class0_avg_set_size,10,1.525705329153605,0.06559477379453188,1.426332288401254,1.4776645768025078,1.5454545454545454,1.5579937304075235,1.6128526645768024
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class1_avg_set_size,10,1.5522364217252396,0.06110348350587339,1.4712460063897763,1.509185303514377,1.5447284345047922,1.6010383386581468,1.6501597444089458
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class0_singleton_accuracy,10,0.8222589945016459,0.025071385404450933,0.782258064516129,0.8083153735632185,0.8239906832298136,0.8352464207359827,0.8620689655172413
FFF-B,landmark_still_registered,score_free,14,ood_test,0.1,marginal,class1_singleton_accuracy,10,0.7200278970461638,0.02925929775970603,0.6784565916398714,0.7026830609679446,0.7251030632429334,0.7351876357644004,0.7753623188405797
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,coverage,10,0.7895569620253164,0.02806779471656133,0.745253164556962,0.7753164556962026,0.7867879746835442,0.800237341772152,0.8520569620253164
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,avg_set_size,10,1.2814082278481014,0.07141421300184038,1.1534810126582278,1.2468354430379747,1.2875791139240507,1.3043908227848102,1.4335443037974684
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,singleton_rate,10,0.7185917721518987,0.07141421300184031,0.5664556962025317,0.6956091772151899,0.7124208860759493,0.7531645569620253,0.8465189873417721
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,ambiguous_rate,10,0.28140822784810127,0.07141421300184032,0.15348101265822786,0.24683544303797467,0.28757911392405067,0.3043908227848101,0.43354430379746833
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,singleton_accuracy,10,0.7081033970381659,0.012896097425537835,0.6945054945054945,0.6997487422709874,0.7033036290086182,0.7127417519908987,0.7388268156424581
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class0_coverage,10,0.7990595611285267,0.04767799621443598,0.719435736677116,0.7660658307210031,0.8025078369905956,0.838166144200627,0.8652037617554859
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class1_coverage,10,0.7798722044728434,0.057447805057597966,0.7124600638977636,0.731629392971246,0.7707667731629393,0.8342651757188498,0.8626198083067093
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class0_avg_set_size,10,1.279153605015674,0.0714860710240016,1.1551724137931034,1.247257053291536,1.2782131661442007,1.2981974921630093,1.4357366771159874
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class1_avg_set_size,10,1.2837060702875398,0.07303035764767193,1.1517571884984026,1.246405750798722,1.286741214057508,1.3083067092651757,1.4313099041533546
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class0_singleton_accuracy,10,0.7212301031141435,0.0595759045999138,0.6133909287257019,0.6986498102159963,0.7146604938271606,0.7589230884776299,0.8126361655773421
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,label_conditional,class1_singleton_accuracy,10,0.6936773437807453,0.07197351165877287,0.5833333333333334,0.6495438200243693,0.6979715615059583,0.7488427980825323,0.7952069716775599
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,coverage,10,0.7886867088607594,0.025601773250835763,0.7555379746835443,0.7782832278481013,0.7824367088607594,0.7838212025316456,0.8449367088607594
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,avg_set_size,10,1.275870253164557,0.060531257645811284,1.2001582278481013,1.2494066455696204,1.2630537974683544,1.2816455696202533,1.4137658227848102
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,singleton_rate,10,0.7241297468354431,0.060531257645811305,0.5862341772151899,0.7183544303797469,0.7369462025316456,0.7505933544303798,0.7998417721518988
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,ambiguous_rate,10,0.275870253164557,0.0605312576458113,0.20015822784810128,0.24940664556962025,0.26305379746835444,0.28164556962025317,0.4137658227848101
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,singleton_accuracy,10,0.709002661734423,0.014897291725725417,0.6912242686890574,0.6990412960769987,0.705323280557371,0.7154712178566767,0.7354925775978407
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_coverage,10,0.8340125391849529,0.03279863531486861,0.780564263322884,0.8138714733542319,0.8322884012539185,0.85423197492163,0.8840125391849529
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_coverage,10,0.7424920127795527,0.03150022210723251,0.707667731629393,0.71685303514377,0.7332268370607029,0.764776357827476,0.805111821086262
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_avg_set_size,10,1.2644200626959248,0.05438693299980394,1.20846394984326,1.230407523510972,1.2531347962382444,1.2692006269592477,1.3918495297805642
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_avg_set_size,10,1.2875399361022364,0.06786996676432103,1.1916932907348243,1.2563897763578276,1.2731629392971247,1.2971246006389778,1.4361022364217253
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class0_singleton_accuracy,10,0.7755254103285152,0.033912659642221794,0.7227722772277227,0.7542325402244516,0.7742199758992275,0.807066059023937,0.8143712574850299
FFF-B,landmark_still_registered,score_free,14,ood_test,0.2,marginal,class1_singleton_accuracy,10,0.6384332031391412,0.030489956004980386,0.5881006864988558,0.6192024769345856,0.6375083518930957,0.6614564060879218,0.6876355748373102
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,coverage,10,0.9509433962264151,0.023022648072607704,0.8915094339622641,0.9457547169811321,0.9575471698113207,0.9622641509433962,0.9764150943396226
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,avg_set_size,10,1.6584905660377358,0.07862264125788175,1.5235849056603774,1.6061320754716981,1.669811320754717,1.7087264150943398,1.7830188679245282
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,singleton_rate,10,0.34150943396226413,0.07862264125788176,0.2169811320754717,0.29127358490566035,0.330188679245283,0.3938679245283019,0.47641509433962265
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,ambiguous_rate,10,0.6584905660377359,0.07862264125788175,0.5235849056603774,0.6061320754716981,0.6698113207547169,0.7087264150943396,0.7830188679245284
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF-B,landmark_still_registered,score_free,56,id_test,0.05,label_conditional,singleton_accuracy,10,0.8554265770364436,0.052540620488908354,0.7722772277227723,0.8143234231731036,0.8725274725274725,0.8910526315789473,0.921875
