analysis_id,estimand,representation,horizon_day,domain,desired_selection_rate,metric,n_repeats,mean,sd,min,q25,median,q75,max
BBB-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_accuracy,10,0.7376855431529601,0.01509184079728663,0.7239418825015793,0.7268402928045393,0.730847560851824,0.7464498597475455,0.770593445527015
BBB-J,landmark_still_registered,score_free,56,ood_test,0.8,selection_rate,10,0.9116656993615786,0.05466484028725224,0.7765525246662798,0.894805571677307,0.934997098084736,0.9480557167730703,0.9518282066163668
BBB-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_risk,10,0.27008483160543306,0.011766747865346422,0.2526158445440957,0.25909789503976777,0.2748268593797049,0.2800341079175892,0.2819571865443425
BBB-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_accuracy,10,0.7299151683945669,0.011766747865346433,0.7180428134556576,0.7199658920824108,0.725173140620295,0.7409021049602322,0.7473841554559043
BBB-J,landmark_still_registered,score_free,56,ood_test,0.9,selection_rate,10,0.9607661056297158,0.019073725852606825,0.914683691236216,0.9548752176436448,0.9648868253047012,0.9730121880441092,0.9808473592571096
BBB-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_risk,10,0.28040285513259644,0.007145663112150828,0.2703523693803159,0.273832766218553,0.2816179971943733,0.2856726178856017,0.28994082840236685
BBB-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_accuracy,10,0.7195971448674036,0.00714566311215083,0.7100591715976332,0.7143273821143983,0.7183820028056267,0.7261672337814471,0.7296476306196841
BBB-J,landmark_still_registered,score_free,56,ood_test,0.95,selection_rate,10,0.9802089378990134,0.010391036005540174,0.95937318630296,0.9728670922809054,0.9834590829947765,0.987811955890888,0.9924550203134068
BBB-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_risk,10,0.28494952426823844,0.007641641631922137,0.27093301435406697,0.2800952870320851,0.288410509867437,0.28951522200352753,0.2940483205657042
BBB-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_accuracy,10,0.7150504757317616,0.007641641631922136,0.7059516794342958,0.7104847779964725,0.711589490132563,0.7199047129679148,0.7290669856459331
DDD-B,landmark_still_registered,score_free,14,id_test,0.5,selection_rate,10,0.4844444444444444,0.048062602066691364,0.4111111111111111,0.44305555555555554,0.4805555555555555,0.5319444444444444,0.5444444444444444
DDD-B,landmark_still_registered,score_free,14,id_test,0.5,selective_risk,10,0.23313989321494494,0.061637987786303056,0.16455696202531644,0.18584280303030304,0.225109649122807,0.2550932568149211,0.3673469387755102
DDD-B,landmark_still_registered,score_free,14,id_test,0.5,selective_accuracy,10,0.7668601067850551,0.061637987786303035,0.6326530612244898,0.7449067431850789,0.7748903508771929,0.8141571969696969,0.8354430379746836
DDD-B,landmark_still_registered,score_free,14,id_test,0.7,selection_rate,10,0.6688888888888889,0.04597667447017102,0.6,0.6458333333333334,0.6611111111111112,0.6819444444444445,0.7555555555555555
DDD-B,landmark_still_registered,score_free,14,id_test,0.7,selective_risk,10,0.2668528593394973,0.0452561402285306,0.19827586206896552,0.24468151670629457,0.25359657177838996,0.2807654489070418,0.36585365853658536
DDD-B,landmark_still_registered,score_free,14,id_test,0.7,selective_accuracy,10,0.7331471406605027,0.0452561402285306,0.6341463414634146,0.7192345510929582,0.74640342822161,0.7553184832937054,0.8017241379310345
DDD-B,landmark_still_registered,score_free,14,id_test,0.8,selection_rate,10,0.7705555555555554,0.03271546703418348,0.7055555555555556,0.7472222222222222,0.7833333333333333,0.7986111111111112,0.8
DDD-B,landmark_still_registered,score_free,14,id_test,0.8,selective_risk,10,0.2954847311998964,0.04996777634018277,0.24113475177304963,0.2632420770718643,0.28169870310328854,0.3187966417910448,0.39849624060150374
DDD-B,landmark_still_registered,score_free,14,id_test,0.8,selective_accuracy,10,0.7045152688001036,0.049967776340182776,0.6015037593984962,0.6812033582089553,0.7183012968967115,0.7367579229281357,0.7588652482269503
DDD-B,landmark_still_registered,score_free,14,id_test,0.9,selection_rate,10,0.8833333333333334,0.03840081732097726,0.8333333333333334,0.8444444444444444,0.8888888888888888,0.9166666666666667,0.9333333333333333
DDD-B,landmark_still_registered,score_free,14,id_test,0.9,selective_risk,10,0.30677609100609177,0.04895187374299985,0.23952095808383234,0.28422439759036144,0.2902230187176424,0.34059523809523806,0.3973509933774834
DDD-B,landmark_still_registered,score_free,14,id_test,0.9,selective_accuracy,10,0.6932239089939083,0.04895187374299986,0.6026490066225165,0.6594047619047619,0.7097769812823577,0.7157756024096386,0.7604790419161677
DDD-B,landmark_still_registered,score_free,14,id_test,0.95,selection_rate,10,0.928888888888889,0.023541109010475122,0.8833333333333333,0.9125,0.9388888888888889,0.9444444444444444,0.9555555555555556
DDD-B,landmark_still_registered,score_free,14,id_test,0.95,selective_risk,10,0.3170502229204019,0.048294812421092834,0.2441860465116279,0.28632610939112485,0.3103386809269162,0.34903464453265964,0.4088050314465409
DDD-B,landmark_still_registered,score_free,14,id_test,0.95,selective_accuracy,10,0.682949777079598,0.04829481242109283,0.5911949685534591,0.6509653554673404,0.6896613190730838,0.7136738906088751,0.7558139534883721
DDD-B,landmark_still_registered,score_free,14,ood_test,0.5,selection_rate,10,0.41944444444444445,0.05105631627411913,0.34424603174603174,0.38169642857142855,0.4236111111111111,0.4568452380952381,0.4880952380952381
DDD-B,landmark_still_registered,score_free,14,ood_test,0.5,selective_risk,10,0.2796050393186598,0.018553359912156217,0.2507204610951009,0.26867675261027063,0.27838170297369585,0.2865665074176515,0.3129251700680272
DDD-B,landmark_still_registered,score_free,14,ood_test,0.5,selective_accuracy,10,0.7203949606813402,0.018553359912156238,0.6870748299319728,0.7134334925823486,0.7216182970263041,0.7313232473897293,0.7492795389048992
DDD-B,landmark_still_registered,score_free,14,ood_test,0.7,selection_rate,10,0.6169642857142857,0.05861566563473908,0.5267857142857143,0.5870535714285714,0.6011904761904762,0.6455853174603174,0.7291666666666666
DDD-B,landmark_still_registered,score_free,14,ood_test,0.7,selective_risk,10,0.32475995535260044,0.017468671991643536,0.3032015065913371,0.31430762252413763,0.32229760289461784,0.3275544241573034,0.3659863945578231
DDD-B,landmark_still_registered,score_free,14,ood_test,0.7,selective_accuracy,10,0.6752400446473995,0.01746867199164353,0.6340136054421769,0.6724455758426966,0.6777023971053822,0.6856923774758623,0.6967984934086628
DDD-B,landmark_still_registered,score_free,14,ood_test,0.8,selection_rate,10,0.7458333333333333,0.039596467500462196,0.683531746031746,0.7197420634920635,0.7430555555555556,0.7748015873015873,0.8045634920634921
DDD-B,landmark_still_registered,score_free,14,ood_test,0.8,selective_risk,10,0.3466786439464268,0.01594860695112878,0.32365747460087085,0.33654526354510794,0.34468629961587705,0.35512865165015467,0.376078914919852
DDD-B,landmark_still_registered,score_free,14,ood_test,0.8,selective_accuracy,10,0.6533213560535733,0.015948606951128763,0.623921085080148,0.6448713483498454,0.655313700384123,0.6634547364548922,0.6763425253991291
DDD-B,landmark_still_registered,score_free,14,ood_test,0.9,selection_rate,10,0.8725198412698413,0.03285729329047349,0.8263888888888888,0.8444940476190477,0.8705357142857143,0.8980654761904762,0.9275793650793651
DDD-B,landmark_still_registered,score_free,14,ood_test,0.9,selective_risk,10,0.36452288131680827,0.013183364390619503,0.3526627218934911,0.35532858976924103,0.35896028596357904,0.36915252266914667,0.3909691629955947
DDD-B,landmark_still_registered,score_free,14,ood_test,0.9,selective_accuracy,10,0.6354771186831917,0.013183364390619503,0.6090308370044053,0.6308474773308533,0.6410397140364209,0.6446714102307589,0.6473372781065089
DDD-B,landmark_still_registered,score_free,14,ood_test,0.95,selection_rate,10,0.9236111111111113,0.027651514497839782,0.875,0.9079861111111112,0.9260912698412699,0.935515873015873,0.9702380952380952
DDD-B,landmark_still_registered,score_free,14,ood_test,0.95,selective_risk,10,0.3729326772858691,0.011457848289781537,0.36167800453514737,0.3661177046766253,0.36758445792953537,0.37685522544003003,0.39660657476139977
DDD-B,landmark_still_registered,score_free,14,ood_test,0.95,selective_accuracy,10,0.6270673227141309,0.01145784828978154,0.6033934252386002,0.6231447745599701,0.6324155420704647,0.6338822953233747,0.6383219954648527
DDD-B,landmark_still_registered,score_free,56,id_test,0.5,selection_rate,10,0.4963414634146341,0.07535142511046185,0.3719512195121951,0.47560975609756095,0.5060975609756098,0.5487804878048781,0.5914634146341463
DDD-B,landmark_still_registered,score_free,56,id_test,0.5,selective_risk,10,0.19905916037569585,0.06199544323574247,0.09836065573770492,0.16263440860215053,0.18305335968379446,0.2326923076923077,0.30927835051546393
DDD-B,landmark_still_registered,score_free,56,id_test,0.5,selective_accuracy,10,0.8009408396243041,0.06199544323574248,0.6907216494845361,0.7673076923076922,0.8169466403162056,0.8373655913978495,0.9016393442622951
DDD-B,landmark_still_registered,score_free,56,id_test,0.7,selection_rate,10,0.6902439024390243,0.062699216509793,0.5609756097560976,0.676829268292683,0.6920731707317073,0.7179878048780488,0.8048780487804879
DDD-B,landmark_still_registered,score_free,56,id_test,0.7,selective_risk,10,0.24865943862497697,0.03400450597696679,0.2,0.22385428907168037,0.24681297986382733,0.2598684210526316,0.31092436974789917
DDD-B,landmark_still_registered,score_free,56,id_test,0.7,selective_accuracy,10,0.7513405613750231,0.034004505976966796,0.6890756302521008,0.7401315789473685,0.7531870201361727,0.7761457109283196,0.8
DDD-B,landmark_still_registered,score_free,56,id_test,0.8,selection_rate,10,0.7902439024390244,0.0380466957944637,0.7439024390243902,0.7576219512195121,0.7896341463414634,0.8033536585365855,0.8658536585365854
DDD-B,landmark_still_registered,score_free,56,id_test,0.8,selective_risk,10,0.2635798443448327,0.029503174206827194,0.23577235772357724,0.24542682926829268,0.2558370591157476,0.26515735035211263,0.3282442748091603
DDD-B,landmark_still_registered,score_free,56,id_test,0.8,selective_accuracy,10,0.7364201556551672,0.029503174206827187,0.6717557251908397,0.7348426496478874,0.7441629408842524,0.7545731707317074,0.7642276422764227
DDD-B,landmark_still_registered,score_free,56,id_test,0.9,selection_rate,10,0.8652439024390244,0.03442707862252224,0.7987804878048781,0.8384146341463414,0.8780487804878049,0.8887195121951219,0.9024390243902439
DDD-B,landmark_still_registered,score_free,56,id_test,0.9,selective_risk,10,0.2856781857340344,0.027661610518109867,0.24817518248175183,0.26681894747588175,0.2804054054054054,0.3012163438828531,0.33793103448275863
DDD-B,landmark_still_registered,score_free,56,id_test,0.9,selective_accuracy,10,0.7143218142659656,0.02766161051810987,0.6620689655172414,0.698783656117147,0.7195945945945946,0.7331810525241182,0.7518248175182481
DDD-B,landmark_still_registered,score_free,56,id_test,0.95,selection_rate,10,0.9396341463414635,0.018727885365511263,0.9024390243902439,0.9329268292682927,0.9390243902439024,0.9451219512195121,0.9695121951219512
DDD-B,landmark_still_registered,score_free,56,id_test,0.95,selective_risk,10,0.3010572110315738,0.024348128745184057,0.2679738562091503,0.2856880359330339,0.29390263824226087,0.31106886534518113,0.3548387096774194
DDD-B,landmark_still_registered,score_free,56,id_test,0.95,selective_accuracy,10,0.6989427889684262,0.024348128745184064,0.6451612903225806,0.6889311346548188,0.7060973617577392,0.7143119640669661,0.7320261437908497
DDD-B,landmark_still_registered,score_free,56,ood_test,0.5,selection_rate,10,0.4717041800643087,0.03884714527175379,0.3965702036441586,0.4565916398713826,0.47052518756698825,0.4962486602357985,0.5273311897106109
DDD-B,landmark_still_registered,score_free,56,ood_test,0.5,selective_risk,10,0.2142198294935659,0.015767897078130876,0.1837837837837838,0.20763401912489132,0.21325289294039296,0.22175269427112876,0.2390852390852391
DDD-B,landmark_still_registered,score_free,56,ood_test,0.5,selective_accuracy,10,0.7857801705064341,0.015767897078130883,0.7609147609147608,0.7782473057288712,0.786747107059607,0.7923659808751087,0.8162162162162162
DDD-B,landmark_still_registered,score_free,56,ood_test,0.7,selection_rate,10,0.6783494105037513,0.052528355945994865,0.6066452304394426,0.632636655948553,0.680064308681672,0.704983922829582,0.7706323687031083
DDD-B,landmark_still_registered,score_free,56,ood_test,0.7,selective_risk,10,0.2555781503130619,0.016228604959948555,0.22998296422487224,0.24260032102728732,0.25673197442027423,0.26709515681672713,0.27769347496206376
DDD-B,landmark_still_registered,score_free,56,ood_test,0.7,selective_accuracy,10,0.7444218496869381,0.016228604959948552,0.7223065250379362,0.7329048431832729,0.7432680255797257,0.7573996789727127,0.7700170357751277
DDD-B,landmark_still_registered,score_free,56,ood_test,0.8,selection_rate,10,0.7858520900321543,0.03559747852708683,0.722400857449089,0.7676848874598071,0.7893890675241158,0.8041264737406216,0.8456591639871383
DDD-B,landmark_still_registered,score_free,56,ood_test,0.8,selective_risk,10,0.26843574361938904,0.013573204120469536,0.2544951590594744,0.25863332380450055,0.2634650818502306,0.27635725023126734,0.2953020134228188
DDD-B,landmark_still_registered,score_free,56,ood_test,0.8,selective_accuracy,10,0.7315642563806111,0.013573204120469548,0.7046979865771812,0.7236427497687327,0.7365349181497695,0.7413666761954995,0.7455048409405256
DDD-B,landmark_still_registered,score_free,56,ood_test,0.9,selection_rate,10,0.87502679528403,0.02273767521471986,0.8392282958199357,0.8628081457663451,0.8762057877813505,0.887459807073955,0.9185423365487674
DDD-B,landmark_still_registered,score_free,56,ood_test,0.9,selective_risk,10,0.2844292482179263,0.013803402129696243,0.26666666666666666,0.2756028182911412,0.2793969280107774,0.29493439505058205,0.30884184308841844
DDD-B,landmark_still_registered,score_free,56,ood_test,0.9,selective_accuracy,10,0.7155707517820737,0.013803402129696243,0.6911581569115816,0.705065604949418,0.7206030719892226,0.7243971817088588,0.7333333333333334
DDD-B,landmark_still_registered,score_free,56,ood_test,0.95,selection_rate,10,0.9371918542336548,0.01684256436565755,0.909967845659164,0.9271168274383708,0.9346195069667739,0.9437299035369775,0.9657020364415863
DDD-B,landmark_still_registered,score_free,56,ood_test,0.95,selective_risk,10,0.29636321622175527,0.014395490742283013,0.27241379310344827,0.28805702650811343,0.2942867517214717,0.30723337722185645,0.3163383545770568
DDD-B,landmark_still_registered,score_free,56,ood_test,0.95,selective_accuracy,10,0.7036367837782447,0.014395490742283022,0.6836616454229432,0.6927666227781436,0.7057132482785283,0.7119429734918865,0.7275862068965517
DDD-J,landmark_still_registered,score_free,14,id_test,0.5,selection_rate,10,0.4980158730158729,0.0581183274439556,0.4007936507936508,0.4642857142857143,0.5,0.5317460317460317,0.5833333333333334
DDD-J,landmark_still_registered,score_free,14,id_test,0.5,selective_risk,10,0.2294318523371616,0.041157641673200414,0.14912280701754385,0.21258503401360543,0.23471570161711008,0.24988213107024987,0.29770992366412213
DDD-J,landmark_still_registered,score_free,14,id_test,0.5,selective_accuracy,10,0.7705681476628385,0.04115764167320039,0.7022900763358779,0.7501178689297501,0.7652842983828899,0.7874149659863946,0.8508771929824561
DDD-J,landmark_still_registered,score_free,14,id_test,0.7,selection_rate,10,0.694047619047619,0.05104003569722628,0.5912698412698413,0.6617063492063492,0.6984126984126984,0.7380952380952381,0.746031746031746
DDD-J,landmark_still_registered,score_free,14,id_test,0.7,selective_risk,10,0.266944829576226,0.02881439380194772,0.22560975609756098,0.24734912146676855,0.26100096711798837,0.28022811652149077,0.3224043715846995
DDD-J,landmark_still_registered,score_free,14,id_test,0.7,selective_accuracy,10,0.733055170423774,0.028814393801947728,0.6775956284153005,0.7197718834785092,0.7389990328820115,0.7526508785332315,0.774390243902439
DDD-J,landmark_still_registered,score_free,14,id_test,0.8,selection_rate,10,0.7964285714285714,0.03703939901765467,0.7301587301587301,0.7738095238095238,0.8015873015873016,0.8234126984126984,0.8492063492063492
DDD-J,landmark_still_registered,score_free,14,id_test,0.8,selective_risk,10,0.28361103345334,0.034304121452655274,0.24210526315789474,0.2556094602789569,0.28242955874534825,0.3051524905023216,0.35046728971962615
DDD-J,landmark_still_registered,score_free,14,id_test,0.8,selective_accuracy,10,0.7163889665466601,0.03430412145265527,0.6495327102803738,0.6948475094976784,0.7175704412546517,0.7443905397210431,0.7578947368421053
DDD-J,landmark_still_registered,score_free,14,id_test,0.9,selection_rate,10,0.8936507936507937,0.030669580415215746,0.8452380952380952,0.8720238095238095,0.8968253968253969,0.9166666666666666,0.9365079365079365
DDD-J,landmark_still_registered,score_free,14,id_test,0.9,selective_risk,10,0.3012101049314305,0.03075641052781669,0.24882629107981222,0.28905973146434616,0.3058757062146893,0.31305309734513276,0.3577586206896552
DDD-J,landmark_still_registered,score_free,14,id_test,0.9,selective_accuracy,10,0.6987898950685694,0.030756410527816705,0.6422413793103448,0.6869469026548674,0.6941242937853107,0.7109402685356538,0.7511737089201878
DDD-J,landmark_still_registered,score_free,14,id_test,0.95,selection_rate,10,0.9551587301587301,0.013752797598486806,0.9285714285714286,0.9464285714285714,0.9563492063492063,0.9632936507936508,0.9761904761904762
DDD-J,landmark_still_registered,score_free,14,id_test,0.95,selective_risk,10,0.30930937678937703,0.029081137193989748,0.2689075630252101,0.2939532520325203,0.30643004115226335,0.3211594555177443,0.36065573770491804
DDD-J,landmark_still_registered,score_free,14,id_test,0.95,selective_accuracy,10,0.6906906232106229,0.02908113719398973,0.639344262295082,0.6788405444822557,0.6935699588477366,0.7060467479674797,0.73109243697479
DDD-J,landmark_still_registered,score_free,14,ood_test,0.5,selection_rate,10,0.4330195510499638,0.036922661213561074,0.38595220854453294,0.40242577842143373,0.4337436640115858,0.45944967414916726,0.4837074583635047
DDD-J,landmark_still_registered,score_free,14,ood_test,0.5,selective_risk,10,0.25050956707095473,0.019299393104573383,0.21495327102803738,0.24380929716008248,0.24919093851132684,0.2588916993599009,0.284375
DDD-J,landmark_still_registered,score_free,14,ood_test,0.5,selective_accuracy,10,0.7494904329290452,0.019299393104573383,0.715625,0.7411083006400991,0.7508090614886731,0.7561907028399175,0.7850467289719626
DDD-J,landmark_still_registered,score_free,14,ood_test,0.7,selection_rate,10,0.6506154960173787,0.04263495840385692,0.5756698044895003,0.6258146270818248,0.6455467052860246,0.6761404779145547,0.720492396813903
DDD-J,landmark_still_registered,score_free,14,ood_test,0.7,selective_risk,10,0.29138986084336155,0.015172294679407,0.2679245283018868,0.28073752228163995,0.2906534803945179,0.29783240641972497,0.319910514541387
DDD-J,landmark_still_registered,score_free,14,ood_test,0.7,selective_accuracy,10,0.7086101391566384,0.015172294679406992,0.680089485458613,0.702167593580275,0.7093465196054821,0.71926247771836,0.7320754716981133
DDD-J,landmark_still_registered,score_free,14,ood_test,0.8,selection_rate,10,0.7687907313540913,0.03398971466804504,0.7125271542360608,0.7427588703837799,0.7686459087617667,0.7925416364952933,0.8189717595944968
DDD-J,landmark_still_registered,score_free,14,ood_test,0.8,selective_risk,10,0.3087523466332655,0.012751575902850936,0.29471544715447157,0.3002206205640349,0.3057397629631593,0.3149373277162324,0.329935125115848
DDD-J,landmark_still_registered,score_free,14,ood_test,0.8,selective_accuracy,10,0.6912476533667345,0.012751575902850922,0.670064874884152,0.6850626722837676,0.6942602370368407,0.699779379435965,0.7052845528455285
DDD-J,landmark_still_registered,score_free,14,ood_test,0.9,selection_rate,10,0.8764663287472846,0.028688035949403334,0.8240405503258509,0.8676683562635772,0.8772628530050688,0.8901158580738595,0.9181752353367125
DDD-J,landmark_still_registered,score_free,14,ood_test,0.9,selective_risk,10,0.3251440562812196,0.008966624323875683,0.311587982832618,0.3182841932841933,0.3276438649062844,0.32853340353340355,0.343585237258348
DDD-J,landmark_still_registered,score_free,14,ood_test,0.9,selective_accuracy,10,0.6748559437187805,0.008966624323875684,0.656414762741652,0.6714665964665965,0.6723561350937156,0.6817158067158068,0.688412017167382
DDD-J,landmark_still_registered,score_free,14,ood_test,0.95,selection_rate,10,0.9378711078928312,0.014147716993419204,0.9051412020275162,0.9332005792903693,0.941346850108617,0.9455104996379435,0.9558291093410572
DDD-J,landmark_still_registered,score_free,14,ood_test,0.95,selective_risk,10,0.3359973228810985,0.012231497832318363,0.32265625,0.3311449292593033,0.33500091935206444,0.3372944297082228,0.3675344563552833
DDD-J,landmark_still_registered,score_free,14,ood_test,0.95,selective_accuracy,10,0.6640026771189016,0.012231497832318384,0.6324655436447166,0.6627055702917772,0.6649990806479356,0.6688550707406967,0.67734375
DDD-J,landmark_still_registered,score_free,56,id_test,0.5,selection_rate,10,0.4852320675105485,0.07833417899096663,0.37130801687763715,0.4272151898734177,0.4641350210970464,0.5516877637130801,0.6075949367088608
DDD-J,landmark_still_registered,score_free,56,id_test,0.5,selective_risk,10,0.19419040140196778,0.03183425561028452,0.14705882352941177,0.16711229946524064,0.20069444444444445,0.21851104502973662,0.2376237623762376
DDD-J,landmark_still_registered,score_free,56,id_test,0.5,selective_accuracy,10,0.8058095985980321,0.03183425561028452,0.7623762376237624,0.7814889549702634,0.7993055555555556,0.8328877005347594,0.8529411764705882
DDD-J,landmark_still_registered,score_free,56,id_test,0.7,selection_rate,10,0.6877637130801687,0.03992987219853275,0.6455696202531646,0.6529535864978903,0.6856540084388185,0.7025316455696203,0.7637130801687764
DDD-J,landmark_still_registered,score_free,56,id_test,0.7,selective_risk,10,0.2238503465653238,0.028420340670690644,0.17647058823529413,0.20622264475855637,0.22926406926406928,0.24653487843671892,0.25748502994011974
DDD-J,landmark_still_registered,score_free,56,id_test,0.7,selective_accuracy,10,0.7761496534346761,0.028420340670690627,0.7425149700598803,0.753465121563281,0.7707359307359307,0.7937773552414437,0.8235294117647058
DDD-J,landmark_still_registered,score_free,56,id_test,0.8,selection_rate,10,0.7869198312236285,0.04488600111739226,0.70042194092827,0.7616033755274262,0.7869198312236287,0.819620253164557,0.8565400843881856
DDD-J,landmark_still_registered,score_free,56,id_test,0.8,selective_risk,10,0.23772834074122384,0.028981151874279056,0.1927710843373494,0.21204844006568144,0.2500339314313635,0.2565304806924919,0.27419354838709675
DDD-J,landmark_still_registered,score_free,56,id_test,0.8,selective_accuracy,10,0.7622716592587762,0.028981151874279062,0.7258064516129032,0.7434695193075082,0.7499660685686365,0.7879515599343185,0.8072289156626506
DDD-J,landmark_still_registered,score_free,56,id_test,0.9,selection_rate,10,0.8949367088607595,0.038024138240699654,0.8312236286919831,0.8734177215189873,0.8860759493670887,0.919831223628692,0.9578059071729957
DDD-J,landmark_still_registered,score_free,56,id_test,0.9,selective_risk,10,0.26599495571876275,0.030134873325651252,0.21256038647342995,0.25622325738254326,0.2704008356182269,0.289619522190658,0.30275229357798167
DDD-J,landmark_still_registered,score_free,56,id_test,0.9,selective_accuracy,10,0.7340050442812371,0.03013487332565125,0.6972477064220184,0.710380477809342,0.7295991643817731,0.7437767426174567,0.78743961352657
DDD-J,landmark_still_registered,score_free,56,id_test,0.95,selection_rate,10,0.9510548523206751,0.02579635784666189,0.9240506329113924,0.9282700421940928,0.9430379746835442,0.9778481012658228,0.9873417721518988
DDD-J,landmark_still_registered,score_free,56,id_test,0.95,selective_risk,10,0.27403426179740265,0.02805827816695474,0.22727272727272727,0.2618267409039941,0.277046783625731,0.2925575497463909,0.31363636363636366
DDD-J,landmark_still_registered,score_free,56,id_test,0.95,selective_accuracy,10,0.7259657382025974,0.028058278166954727,0.6863636363636363,0.7074424502536091,0.7229532163742689,0.7381732590960058,0.7727272727272727
DDD-J,landmark_still_registered,score_free,56,ood_test,0.5,selection_rate,10,0.4249436513899324,0.07038179750887248,0.318557475582269,0.39350112697220135,0.40570999248685197,0.47746055597295267,0.5454545454545454
DDD-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_risk,10,0.2106894304066099,0.015732172589045586,0.18574108818011256,0.19644638187079227,0.21496536863780652,0.22392499844652952,0.2273476112026359
DDD-J,landmark_still_registered,score_free,56,ood_test,0.5,selective_accuracy,10,0.78931056959339,0.015732172589045593,0.7726523887973641,0.7760750015534704,0.7850346313621934,0.8035536181292078,0.8142589118198874
DDD-J,landmark_still_registered,score_free,56,ood_test,0.7,selection_rate,10,0.6420736288504884,0.0472116985453384,0.5634861006761833,0.6271600300525921,0.6397445529676935,0.6728024042073628,0.7137490608564989
DDD-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_risk,10,0.25970863001824995,0.011902098805828227,0.2374429223744292,0.25340144230769235,0.2586185744080481,0.2674899562309875,0.2771618625277162
DDD-J,landmark_still_registered,score_free,56,ood_test,0.7,selective_accuracy,10,0.7402913699817499,0.011902098805828223,0.7228381374722839,0.7325100437690125,0.741381425591952,0.7465985576923077,0.7625570776255708
DDD-J,landmark_still_registered,score_free,56,ood_test,0.8,selection_rate,10,0.7672426746806911,0.03945463943197264,0.7032306536438768,0.7376033057851239,0.7749812171299775,0.78099173553719,0.8324567993989481
DDD-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_risk,10,0.28116499294042246,0.014070890044787256,0.258252427184466,0.26882188420753506,0.28465309200603317,0.29426406956599366,0.29619312906220985
DDD-J,landmark_still_registered,score_free,56,ood_test,0.8,selective_accuracy,10,0.7188350070595775,0.014070890044787263,0.7038068709377902,0.7057359304340064,0.7153469079939668,0.7311781157924649,0.741747572815534
DDD-J,landmark_still_registered,score_free,56,ood_test,0.9,selection_rate,10,0.8856498873027799,0.02882934988186834,0.8377160030052592,0.8700225394440271,0.8858001502629602,0.8965063861758076,0.9368895567242674
DDD-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_risk,10,0.304086277286428,0.0136011440543005,0.28125,0.2917388635995678,0.3089997565175556,0.313384784252982,0.3199679230152366
DDD-J,landmark_still_registered,score_free,56,ood_test,0.9,selective_accuracy,10,0.695913722713572,0.013601144054300492,0.6800320769847634,0.686615215747018,0.6910002434824444,0.7082611364004322,0.71875
DDD-J,landmark_still_registered,score_free,56,ood_test,0.95,selection_rate,10,0.9429752066115702,0.014617745046879805,0.9218632607062359,0.9305033809166041,0.9436513899323816,0.9534184823441021,0.9669421487603306
DDD-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_risk,10,0.3147193093607946,0.012575687259889166,0.28742994395516414,0.3085344760323664,0.3178228906220846,0.3243486729743803,0.3275726630007855
DDD-J,landmark_still_registered,score_free,56,ood_test,0.95,selective_accuracy,10,0.6852806906392053,0.01257568725988915,0.6724273369992144,0.6756513270256197,0.6821771093779154,0.6914655239676335,0.7125700560448358
EEE-J,landmark_still_registered,score_free,14,id_test,0.5,selection_rate,10,0.5340425531914893,0.05473719474213446,0.44680851063829785,0.4929078014184397,0.5319148936170213,0.5762411347517731,0.6170212765957447
EEE-J,landmark_still_registered,score_free,14,id_test,0.5,selective_risk,10,0.20404997929381602,0.04392671949786685,0.12658227848101267,0.18330095515622472,0.20499419279907083,0.2318840579710145,0.26506024096385544
EEE-J,landmark_still_registered,score_free,14,id_test,0.5,selective_accuracy,10,0.795950020706184,0.04392671949786684,0.7349397590361446,0.7681159420289855,0.7950058072009292,0.8166990448437753,0.8734177215189873
EEE-J,landmark_still_registered,score_free,14,id_test,0.7,selection_rate,10,0.7319148936170213,0.043948747191006145,0.6666666666666666,0.7021276595744681,0.7304964539007093,0.75177304964539,0.8085106382978723
EEE-J,landmark_still_registered,score_free,14,id_test,0.7,selective_risk,10,0.24099072626900803,0.0389898923058273,0.19811320754716982,0.20729638009049772,0.24009603841536614,0.2535377358490566,0.3090909090909091
EEE-J,landmark_still_registered,score_free,14,id_test,0.7,selective_accuracy,10,0.7590092737309919,0.038989892305827306,0.6909090909090909,0.7464622641509433,0.7599039615846338,0.7927036199095023,0.8018867924528301
EEE-J,landmark_still_registered,score_free,14,id_test,0.8,selection_rate,10,0.8049645390070921,0.04413275343402947,0.723404255319149,0.7765957446808511,0.8120567375886525,0.8297872340425532,0.8723404255319149
EEE-J,landmark_still_registered,score_free,14,id_test,0.8,selective_risk,10,0.25447159730260305,0.03133103490494417,0.21428571428571427,0.23449920508744038,0.25284900284900286,0.2716419665960951,0.3008130081300813
EEE-J,landmark_still_registered,score_free,14,id_test,0.8,selective_accuracy,10,0.745528402697397,0.031331034904944155,0.6991869918699187,0.7283580334039049,0.7471509971509972,0.7655007949125596,0.7857142857142857
