horizon_day,domain,conformal_method,aggregation,metric,n_repeats,mean,sd,min,q25,median,q75,max
14,ood_test,label_conditional,size_weighted,avg_set_size,10,1.5620860296916637,0.025246944074711532,1.5269318614389036,1.5408498287019414,1.5627141225732775,1.5790112295393985,1.6026836695850781
14,ood_test,label_conditional,size_weighted,singleton_rate,10,0.4379139703083365,0.025246944074711525,0.397316330414922,0.42098877046060146,0.43728587742672254,0.45915017129805863,0.4730681385610963
14,ood_test,label_conditional,size_weighted,class0_coverage,10,0.9207399781532244,0.013699038874690353,0.9008192718952044,0.9113720227484363,0.9181526619064173,0.9344893424661821,0.9378568325496693
14,ood_test,label_conditional,size_weighted,class1_coverage,10,0.8249686720594042,0.020828468576098703,0.7984860112444628,0.8095671714216952,0.8240516276476577,0.8409250797281778,0.85405785133845
14,ood_test,label_conditional,size_weighted,class0_avg_set_size,10,1.5553174208366838,0.02470401449889646,1.5149736890691263,1.5370233762346164,1.5557613787955775,1.5716172994839392,1.595394480395073
14,ood_test,label_conditional,size_weighted,class1_avg_set_size,10,1.5734795311789485,0.032142970874296656,1.5237279917953872,1.5471607633684545,1.5750262695122421,1.6003760916750305,1.619331886080006
14,ood_test,label_conditional,size_weighted,class0_singleton_accuracy,10,0.7933015654985092,0.03180402362927614,0.7344689037385728,0.7760005674232355,0.7951369946405946,0.8226733152935681,0.8295525907414023
14,ood_test,label_conditional,size_weighted,class1_singleton_accuracy,10,0.6185880568092077,0.0348272604700023,0.5559658473624102,0.5980570559868753,0.6198254517863099,0.6505144811081285,0.6611587600957914
14,ood_test,marginal,equal_pair,coverage,10,0.8889673764775597,0.008432828434737595,0.8708735469041935,0.8854007680243989,0.8896754682318991,0.8931095268750985,0.9021942525205695
14,ood_test,marginal,equal_pair,avg_set_size,10,1.5545896263951255,0.02699170801337014,1.4907941744728972,1.5448978471844785,1.5630860543908744,1.5667863141376106,1.5934058520033298
14,ood_test,marginal,equal_pair,singleton_rate,10,0.4454103736048742,0.02699170801337011,0.40659414799667026,0.43321368586238923,0.4369139456091256,0.4551021528155213,0.5092058255271028
14,ood_test,marginal,equal_pair,class0_coverage,10,0.9468582358300717,0.0056532704123960255,0.938126231468493,0.9419935653584337,0.9477253915379964,0.9497337473648935,0.9549953704699448
14,ood_test,marginal,equal_pair,class1_coverage,10,0.778297347359101,0.02335224772897056,0.727676039246705,0.7664083293265495,0.7883473427778014,0.7937455691979299,0.8015575620730865
14,ood_test,marginal,equal_pair,class0_avg_set_size,10,1.5331509860711443,0.02881260768702708,1.4648946938205114,1.5263585746742134,1.5359318533681365,1.5476028864533964,1.5730284479289134
14,ood_test,marginal,equal_pair,class1_avg_set_size,10,1.5986579031130614,0.026230719191545335,1.5403102395733992,1.5911447029686026,1.6009281773874,1.6135552874304768,1.6364787312616116
14,ood_test,marginal,equal_pair,class0_singleton_accuracy,10,0.8721703173850985,0.014584941490279859,0.8494353720617612,0.8595703553389072,0.8755007663451645,0.8824520079485,0.8951446912744166
14,ood_test,marginal,equal_pair,class1_singleton_accuracy,10,0.4284229676656916,0.023692733997703882,0.39398000911340014,0.4112560968409919,0.4291105591394231,0.4412201747902028,0.4704144039693861
14,ood_test,marginal,size_weighted,coverage,10,0.8807670346402741,0.00907449889657471,0.8726684430909784,0.8735249333840882,0.8774743052912066,0.8850399695470118,0.896745336886182
14,ood_test,marginal,size_weighted,avg_set_size,10,1.526741530262657,0.024834956970666143,1.4975256947087934,1.5134183479253902,1.5176532165968786,1.5380900266463646,1.5749904834411876
14,ood_test,marginal,size_weighted,singleton_rate,10,0.4732584697373429,0.024834956970666153,0.4250095165588123,0.4619099733536354,0.4823467834031214,0.4865816520746098,0.5024743052912067
14,ood_test,marginal,size_weighted,class0_coverage,10,0.9430983559972386,0.0058172125826516236,0.9361731407369198,0.9378496278929088,0.9428967701271838,0.946794343906047,0.9516925249948065
14,ood_test,marginal,size_weighted,class1_coverage,10,0.7701619036599234,0.021281524206838556,0.7404908934496585,0.7563937928045769,0.7639597274788107,0.7866675995874363,0.8076046868790993
14,ood_test,marginal,size_weighted,class0_avg_set_size,10,1.5021988320475557,0.026525550453766894,1.4685738345445933,1.4876742986982419,1.4923130812227954,1.519229371380468,1.5520151710316294
14,ood_test,marginal,size_weighted,class1_avg_set_size,10,1.5731324900207766,0.025198049381807912,1.5435164428701587,1.553077534918865,1.5683966625143457,1.5812036665124198,1.6184474310486305
14,ood_test,marginal,size_weighted,class0_singleton_accuracy,10,0.8660842277574095,0.013582613119341395,0.84557310416641,0.855857092162153,0.8656145216776407,0.8762088787200568,0.8872003618451807
