heldout_site,mapping,missing_indicators,domain,metric,n_repeats,mean,sd,min,q25,median,q75,max
Hungary,isotonic,False,ood_test,average_precision,10,0.7580756270145936,0.02816310848843879,0.7079889169179526,0.7403571372912552,0.7596413348031664,0.7821113383111156,0.7948885869162458
Hungary,isotonic,False,ood_test,pr_skill,10,0.6216714592675028,0.04404230795532446,0.5433443700738195,0.5939627572533459,0.6241199597453773,0.6592592205503616,0.6792406625179587
Hungary,isotonic,False,ood_test,brier,10,0.15009150089074774,0.00986455300256823,0.13934060716525795,0.14120205042554523,0.14853680473316544,0.15709158853307112,0.16601998223444317
Hungary,isotonic,False,ood_test,log_loss,10,0.6025851482703722,0.15936991199953549,0.45208466987219226,0.48633381574666634,0.5486054324662335,0.6650252471139382,0.9049144444412832
Hungary,isotonic,False,ood_test,ece,10,0.10185621302816064,0.03286696309157311,0.0626670699285417,0.08180744512885997,0.09532976648534496,0.11516594554651155,0.16509733463803614
Hungary,isotonic,False,ood_test,calibration_intercept,10,-0.43162441263579476,0.31691755617761663,-1.0165934979663074,-0.6005652182588808,-0.4251277741170695,-0.20902265138954076,0.021050078387908424
Hungary,isotonic,False,ood_test,calibration_slope,10,0.6016334700688579,0.3953251001510421,0.14741979663949045,0.27715627589506364,0.5661477735600804,0.8317240976763927,1.3726880244607396
Hungary,isotonic,False,ood_test,hcep_090,10,0.021088435374149662,0.025291326065485144,0.0,0.007653061224489796,0.01020408163265306,0.027210884353741496,0.08163265306122448
Hungary,isotonic,False,ood_test,aurc,10,0.09798315731011864,0.025138248909362598,0.06926906199478944,0.08366176477638612,0.09109871605533536,0.10329920678520305,0.15935714155445818
Hungary,isotonic,False,ood_test,excess_aurc,10,0.07449996114423678,0.020292953220518935,0.052614249086836706,0.0622088144502461,0.06941727072057428,0.07756534123751543,0.12159951777061426
Hungary,isotonic,True,id_test,prevalence,10,0.6526315789473685,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685
Hungary,isotonic,True,id_test,auroc,10,0.8750488758553274,0.02333876824241625,0.8509286412512219,0.8569770283479962,0.8670576735092863,0.886302541544477,0.913245356793744
Hungary,isotonic,True,id_test,average_precision,10,0.8998424358977009,0.01814697883238507,0.8764834659620824,0.8873386240378541,0.8969993731650034,0.911525396906919,0.9281338718733414
Hungary,isotonic,True,id_test,pr_skill,10,0.7116676184933811,0.05224130269929035,0.6444220989817523,0.6756717964726103,0.7034830439598583,0.7453003850350699,0.7931126614535585
Hungary,isotonic,True,id_test,brier,10,0.12845644885399357,0.018248176042703526,0.09898434721848696,0.12325058254014393,0.13005068921398785,0.13586897024224892,0.1606467991490297
Hungary,isotonic,True,id_test,log_loss,10,0.6106166541283861,0.265648270712893,0.3282255945986394,0.4490962114458828,0.5152854804956781,0.6886049834454955,1.0920736153952808
Hungary,isotonic,True,id_test,ece,10,0.07629829845429557,0.029359698547313053,0.030260031725772893,0.058290899132808424,0.07716107671109493,0.08888727709448584,0.12412829840941925
Hungary,isotonic,True,id_test,calibration_intercept,10,0.3177427920289918,0.27184457324135847,0.00713195869593537,0.1354298072216037,0.2730823705490063,0.487940997731902,0.8340967679084181
Hungary,isotonic,True,id_test,calibration_slope,10,0.44749166502055865,0.30931688351817366,0.13643063032904115,0.20962282853593056,0.3742345501257308,0.5790567335110381,1.0515301073770429
Hungary,isotonic,True,id_test,hcep_090,10,0.037894736842105266,0.024410564394282228,0.010526315789473684,0.013157894736842105,0.042105263157894736,0.049999999999999996,0.07368421052631578
Hungary,isotonic,True,id_test,aurc,10,0.06839757337007203,0.01887486248973926,0.046021943885449196,0.05515432049089302,0.06525593602917745,0.08076320670960124,0.10251992830804711
Hungary,isotonic,True,id_test,excess_aurc,10,0.04986411036788012,0.014696564801358794,0.0336000775985818,0.03852540476481438,0.047927663131267076,0.055868283564992335,0.0833186064471992
Hungary,isotonic,True,ood_test,prevalence,10,0.3605442176870749,5.851389114294502e-17,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484
Hungary,isotonic,True,ood_test,auroc,10,0.8743401244480129,0.024657639094463887,0.8312675632276194,0.8545451124046568,0.8837690686471296,0.891603522681654,0.9011692091529506
Hungary,isotonic,True,ood_test,average_precision,10,0.7713351804542936,0.04684284789784312,0.6969519465021646,0.7325170333065392,0.7832319310113884,0.8025357147977347,0.8324555826233682
Hungary,isotonic,True,ood_test,pr_skill,10,0.6424071439019273,0.0732542408615206,0.5260844269767894,0.5817021691070347,0.6610116367944052,0.6911994688858191,0.7379890494216501
Hungary,isotonic,True,ood_test,brier,10,0.15189577568896204,0.026450656844561632,0.1260644582097846,0.13476543985090864,0.1418618675776392,0.16175188238623298,0.20368524151889536
Hungary,isotonic,True,ood_test,log_loss,10,0.5952175146407571,0.17403387419656405,0.42729242105228477,0.4508219156204585,0.5198578073672928,0.7479001962212215,0.8683243563575005
Hungary,isotonic,True,ood_test,ece,10,0.12397712999525363,0.04367478198673411,0.06379563936484871,0.10433151331476752,0.11023844932492799,0.1546090765081347,0.1995354969935865
Hungary,isotonic,True,ood_test,calibration_intercept,10,-0.6825852101545765,0.4038231038259785,-1.075533801549749,-0.9889366600707995,-0.7656057639956493,-0.5581311419277735,0.15537641115556172
Hungary,isotonic,True,ood_test,calibration_slope,10,0.6261893655954005,0.370302785400147,0.17463601943742507,0.2658611588464969,0.6537726686141245,0.9594435870189346,1.1361146060983416
Hungary,isotonic,True,ood_test,hcep_090,10,0.02857142857142857,0.017505903914393453,0.003401360544217687,0.02040816326530612,0.025510204081632654,0.04166666666666667,0.05782312925170068
Hungary,isotonic,True,ood_test,aurc,10,0.10646284040052152,0.0422562379115051,0.06580327406959322,0.07513391854736573,0.09552884466543428,0.12724315243436715,0.19458950588794796
Hungary,isotonic,True,ood_test,excess_aurc,10,0.07929595359330392,0.03475042899670893,0.04371356943751238,0.05584833793983811,0.0643183833742964,0.10833055409038755,0.13953255323059177
Hungary,platt,False,id_test,prevalence,10,0.6526315789473685,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685
Hungary,platt,False,id_test,auroc,10,0.873069403714565,0.02666913383565403,0.8377321603128054,0.853128054740958,0.8712121212121212,0.8947947214076246,0.9130009775171065
Hungary,platt,False,id_test,average_precision,10,0.9135318196505162,0.0222850644299684,0.8754573702210608,0.8975825274679612,0.916332191914264,0.9285295572433889,0.9496594879501705
Hungary,platt,False,id_test,pr_skill,10,0.7510764505090619,0.06415397335899994,0.6414681870000236,0.7051618214986761,0.7591381282380326,0.7942517557006651,0.8550803440989757
Hungary,platt,False,id_test,brier,10,0.12963925660986964,0.015043196645349494,0.11048616977497921,0.1158509346773334,0.13140567031137632,0.13984364381671752,0.15386096307318567
Hungary,platt,False,id_test,log_loss,10,0.4177571091301912,0.0483405972662938,0.3456042624297035,0.3817327051045216,0.42118762539361876,0.4465361141038702,0.503808989109798
Hungary,platt,False,id_test,ece,10,0.10555879336702165,0.031130502630822458,0.055891730388817236,0.0883120564306133,0.10747871456980804,0.12091454075243538,0.16601607738218777
Hungary,platt,False,id_test,calibration_intercept,10,-0.020958937464565446,0.2614162111443114,-0.40742833937752565,-0.1961781815079794,-0.021152191015084185,0.11472389004927207,0.5133351143320312
Hungary,platt,False,id_test,calibration_slope,10,1.0563913219953402,0.2500441386320392,0.6173725448819781,0.9507252866676418,1.0229254497374078,1.2031088847386677,1.4942653613542827
Hungary,platt,False,id_test,hcep_090,10,0.02947368421052631,0.02616330088744877,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.039473684210526314,0.09473684210526316
Hungary,platt,False,id_test,aurc,10,0.08593272981308822,0.02201362958815453,0.04860702166910234,0.0691523538158666,0.08662698032987574,0.10294137772562725,0.11701546606688115
Hungary,platt,False,id_test,excess_aurc,10,0.06959507335931767,0.021065827288887277,0.033556700404188726,0.056417781248536525,0.07044356728975237,0.08697852427401388,0.09995712088726624
Hungary,platt,False,ood_test,prevalence,10,0.3605442176870749,5.851389114294502e-17,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484
Hungary,platt,False,ood_test,auroc,10,0.8741368928141309,0.009137374519997753,0.8619028502609394,0.8661431152147732,0.8735196708149338,0.8822887394620634,0.8867924528301887
Hungary,platt,False,ood_test,average_precision,10,0.8267947016768643,0.012664872083085104,0.8017410586969705,0.8219758808773263,0.8273613243656593,0.8316904636638857,0.8464263549725031
Hungary,platt,False,ood_test,pr_skill,10,0.7291363951755216,0.01980570421503735,0.6899567620048368,0.7216005796698614,0.730022496614382,0.7367925336020338,0.759836959371893
Hungary,platt,False,ood_test,brier,10,0.14345024861455974,0.010713695952567343,0.12883257132735065,0.13459324298915964,0.14258293673749944,0.15269189081997703,0.15948094169208912
Hungary,platt,False,ood_test,log_loss,10,0.4502112901802981,0.026729780624328146,0.4144700645301069,0.4271664450114385,0.448319287103747,0.4725323581314495,0.4935063855830245
Hungary,platt,False,ood_test,ece,10,0.11067850887800708,0.03550703704204924,0.06418846463983773,0.08628927358982721,0.09914398713773528,0.139981184184077,0.17363941055892496
Hungary,platt,False,ood_test,calibration_intercept,10,-0.5900637119677459,0.3044129656736566,-0.9974790166292371,-0.8088545864148183,-0.5858750624797389,-0.3739209254472864,-0.14422035372721534
Hungary,platt,False,ood_test,calibration_slope,10,1.2553525245196946,0.2572848870461499,0.8376510927669869,1.1577683114578377,1.255369126903024,1.3013898598689908,1.7077940278450245
Hungary,platt,False,ood_test,hcep_090,10,0.008163265306122448,0.009098595305096997,0.0,0.0008503401360544217,0.006802721088435374,0.00935374149659864,0.027210884353741496
Hungary,platt,False,ood_test,aurc,10,0.09670010977132562,0.013849569194886805,0.07777417730001437,0.08430480398900704,0.09736717402804589,0.10974768096500459,0.11519877901560469
Hungary,platt,False,ood_test,excess_aurc,10,0.07595399676258002,0.01081934429817214,0.06177438610743048,0.06627652388483637,0.07754522835072433,0.08397720651589582,0.09279284394101914
Hungary,platt,True,id_test,prevalence,10,0.6526315789473685,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685
Hungary,platt,True,id_test,auroc,10,0.8843108504398826,0.024486808938871958,0.8602150537634409,0.8655913978494624,0.8775659824046921,0.8934506353861192,0.9305962854349951
Hungary,platt,True,id_test,average_precision,10,0.9262936083368244,0.01772560325174841,0.9043249317006793,0.9131310755552173,0.9237699784019925,0.9371963426958815,0.9624724248264198
Hungary,platt,True,id_test,pr_skill,10,0.787814933090858,0.05102825178533634,0.724571773077713,0.7499227932650195,0.7805499378239178,0.8192015926093559,0.8919660714699964
Hungary,platt,True,id_test,brier,10,0.1254248494562032,0.015838650239280237,0.09991085123183341,0.11921390190549506,0.128005914401848,0.13271108943794258,0.15292538932039884
Hungary,platt,True,id_test,log_loss,10,0.40243269107056473,0.04407127251362119,0.3229592529703267,0.38039814548357126,0.4111336454222534,0.42142730550663265,0.4618695315000461
Hungary,platt,True,id_test,ece,10,0.11045940804425314,0.02174543858539527,0.07937482938657002,0.10170244132937614,0.1074225261424919,0.11448264082406964,0.15004662036746397
Hungary,platt,True,id_test,calibration_intercept,10,0.009501251317676368,0.22141667303747797,-0.27269089390301565,-0.12512941605713404,0.017378371368441687,0.0634613074175105,0.5105735014101288
Hungary,platt,True,id_test,calibration_slope,10,1.0558793219436464,0.269745108496949,0.6533815942825414,0.8977694558534839,1.0057681486082732,1.1882333295235115,1.5857028327190237
Hungary,platt,True,id_test,hcep_090,10,0.02526315789473684,0.02230210327308169,0.0,0.010526315789473684,0.015789473684210527,0.039473684210526314,0.07368421052631578
Hungary,platt,True,id_test,aurc,10,0.07268101828916888,0.018214870371995342,0.03768554160638368,0.059126645571412985,0.07737608572880955,0.08823332900019723,0.09015313644431353
Hungary,platt,True,id_test,excess_aurc,10,0.05425198736820656,0.01394384288467194,0.029351322406924545,0.04474004386151636,0.058887702981670086,0.06405041361002542,0.07059335282644034
Hungary,platt,True,ood_test,prevalence,10,0.3605442176870749,5.851389114294502e-17,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484
Hungary,platt,True,ood_test,auroc,10,0.8846898835808912,0.01869997418808479,0.8527699718988359,0.8695428542753914,0.8943948213568848,0.8975562023283822,0.9008430349257326
Hungary,platt,True,ood_test,average_precision,10,0.8245848529706674,0.03278638045081992,0.7742078571500461,0.7961230429626729,0.8369073536089654,0.8509236661377538,0.8570888265125977
Hungary,platt,True,ood_test,pr_skill,10,0.7256805679434907,0.05127231836458009,0.646899521287838,0.6811711416543926,0.7449508614948713,0.7668699885345724,0.7765112499718282
Hungary,platt,True,ood_test,brier,10,0.1500755819619303,0.02322459346373206,0.12319933232802222,0.1348568408924596,0.145311689713074,0.16402291332856903,0.19275873979206906
Hungary,platt,True,ood_test,log_loss,10,0.4691850259792437,0.06317360679478005,0.3953954957394709,0.4272182918756636,0.45971236714460706,0.5032938402276321,0.5916428898467514
Hungary,platt,True,ood_test,ece,10,0.13765775419386356,0.04369476462237507,0.07997156941810854,0.10145120459580317,0.14416457102627334,0.16190225947500503,0.21521009896016893
Hungary,platt,True,ood_test,calibration_intercept,10,-0.9293796220801743,0.29736240976202055,-1.4029691319041195,-1.0854450546246508,-0.9610284618082241,-0.7346173328736666,-0.43869117929229123
Hungary,platt,True,ood_test,calibration_slope,10,1.194495717034578,0.25012609463198726,0.9861693827505282,1.0274444693673712,1.1116523108767216,1.2725037415128189,1.8197784989839847
Hungary,platt,True,ood_test,hcep_090,10,0.01598639455782313,0.015045654782343432,0.0,0.01020408163265306,0.01020408163265306,0.01870748299319728,0.05442176870748299
Hungary,platt,True,ood_test,aurc,10,0.11633756328099229,0.04152123998022623,0.07359176241121869,0.0889093239880467,0.10397270835041231,0.1371995679353603,0.19935989961952447
Hungary,platt,True,ood_test,excess_aurc,10,0.09347563633012193,0.03396629640862326,0.058860079910152616,0.07172109314854994,0.08401228228047347,0.105537558143847,0.16262737471977642
Hungary,raw,False,id_test,prevalence,10,0.6526315789473685,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685
Hungary,raw,False,id_test,auroc,10,0.873069403714565,0.02666913383565403,0.8377321603128054,0.853128054740958,0.8712121212121212,0.8947947214076246,0.9130009775171065
Hungary,raw,False,id_test,average_precision,10,0.9135318196505162,0.0222850644299684,0.8754573702210608,0.8975825274679612,0.916332191914264,0.9285295572433889,0.9496594879501705
Hungary,raw,False,id_test,pr_skill,10,0.7510764505090619,0.06415397335899994,0.6414681870000236,0.7051618214986761,0.7591381282380326,0.7942517557006651,0.8550803440989757
Hungary,raw,False,id_test,brier,10,0.12784856207910747,0.014843780622153184,0.11002260944178412,0.11309665771416241,0.13063481108613698,0.13964848360946525,0.14876672763686238
Hungary,raw,False,id_test,log_loss,10,0.4107877062787105,0.04146302236308584,0.3581406794394721,0.36696108910169933,0.4222623226104023,0.4482856459964205,0.45667055763504966
Hungary,raw,False,id_test,ece,10,0.10892429913809387,0.017906601452356834,0.06652889551284748,0.10373316276152202,0.10924555922187831,0.119892968518516,0.13304773673193587
Hungary,raw,False,id_test,calibration_intercept,10,-0.04173302788209053,0.1714251938408203,-0.2600348140975941,-0.1394763163616912,-0.09985077662727364,0.04770994035905793,0.31331269430789
Hungary,raw,False,id_test,calibration_slope,10,1.0101669112121567,0.1998080324039505,0.7904019126160405,0.8497167285714737,1.0108789566004037,1.0878717817059531,1.4356760811117186
Hungary,raw,False,id_test,hcep_090,10,0.028421052631578948,0.015730885453656064,0.010526315789473684,0.013157894736842105,0.02631578947368421,0.042105263157894736,0.05263157894736842
Hungary,raw,False,id_test,aurc,10,0.08432705433390794,0.021030754936739816,0.0491755214060983,0.06749274382497111,0.0867168231023212,0.09893517555629397,0.11688709636213147
Hungary,raw,False,id_test,excess_aurc,10,0.06862105750085201,0.020281775090067292,0.03412520014118468,0.05532809177791512,0.06844863795509948,0.08303018611574794,0.09982875118251656
Hungary,raw,False,ood_test,prevalence,10,0.3605442176870749,5.851389114294502e-17,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484
Hungary,raw,False,ood_test,auroc,10,0.8741368928141309,0.009137374519997753,0.8619028502609394,0.8661431152147732,0.8735196708149338,0.8822887394620634,0.8867924528301887
Hungary,raw,False,ood_test,average_precision,10,0.8267947016768643,0.012664872083085104,0.8017410586969705,0.8219758808773263,0.8273613243656593,0.8316904636638857,0.8464263549725031
Hungary,raw,False,ood_test,pr_skill,10,0.7291363951755216,0.01980570421503735,0.6899567620048368,0.7216005796698614,0.730022496614382,0.7367925336020338,0.759836959371893
Hungary,raw,False,ood_test,brier,10,0.14266977126280503,0.01127594612663329,0.12703202066915184,0.1368141496035269,0.14036744650419605,0.1474044401210601,0.16808262617845135
Hungary,raw,False,ood_test,log_loss,10,0.44663043643122524,0.028638835449268124,0.40768126311565145,0.4317510187212402,0.44257891150050205,0.45973510055984634,0.5107238021107624
Hungary,raw,False,ood_test,ece,10,0.10702495599110284,0.03317867887650202,0.06078170388163926,0.09442313502543306,0.10503610874758945,0.11314538627323702,0.1823447275770981
Hungary,raw,False,ood_test,calibration_intercept,10,-0.6122100405475133,0.2996754630615374,-1.2605894480082676,-0.672944270961527,-0.5913073612182864,-0.5307862648008577,-0.1341846376270028
Hungary,raw,False,ood_test,calibration_slope,10,1.1934880717121537,0.10550097837971152,1.0313354495117038,1.1490536729663714,1.1706885187357137,1.234640226202019,1.424598853106982
Hungary,raw,False,ood_test,hcep_090,10,0.01020408163265306,0.0027771992548562105,0.006802721088435374,0.007653061224489796,0.01020408163265306,0.012755102040816327,0.013605442176870748
Hungary,raw,False,ood_test,aurc,10,0.09726110246298511,0.017131108124354207,0.07756851250708986,0.08830101257721554,0.09618272685578891,0.10114660701053939,0.13782597478322983
Hungary,raw,False,ood_test,excess_aurc,10,0.07671480425443708,0.014491601909742873,0.059986742628964695,0.06905214003667177,0.07603207438509571,0.0788892686266831,0.1104978429207015
Hungary,raw,True,id_test,prevalence,10,0.6526315789473685,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685
Hungary,raw,True,id_test,auroc,10,0.8843108504398826,0.024486808938871958,0.8602150537634409,0.8655913978494624,0.8775659824046921,0.8934506353861192,0.9305962854349951
Hungary,raw,True,id_test,average_precision,10,0.9262936083368244,0.01772560325174841,0.9043249317006793,0.9131310755552173,0.9237699784019925,0.9371963426958815,0.9624724248264198
Hungary,raw,True,id_test,pr_skill,10,0.787814933090858,0.05102825178533634,0.724571773077713,0.7499227932650195,0.7805499378239178,0.8192015926093559,0.8919660714699964
Hungary,raw,True,id_test,brier,10,0.1238447240441091,0.015419233406465926,0.09569098347518487,0.11854208546332586,0.12787863719875717,0.13288779947288257,0.14570160042075525
Hungary,raw,True,id_test,log_loss,10,0.3975969838345766,0.041863196826642066,0.3271934746455937,0.37712296593973926,0.41155662195151826,0.4267342127609449,0.44352087317771416
Hungary,raw,True,id_test,ece,10,0.09823044952044514,0.026585603231082455,0.05596844933461256,0.07921694264119958,0.10340770010297987,0.1174127719261022,0.13488340318758887
Hungary,raw,True,id_test,calibration_intercept,10,0.010863251863263368,0.15794980047081278,-0.17811016063140128,-0.1000688725581067,-0.02113130426631347,0.08818936313702652,0.30933618065911045
Hungary,raw,True,id_test,calibration_slope,10,0.9700821431114852,0.20870676636084562,0.7834205351355065,0.8355762017824463,0.8655055909572573,1.0631009203065043,1.4346890936611947
Hungary,raw,True,id_test,hcep_090,10,0.027368421052631577,0.020579478313845868,0.0,0.010526315789473684,0.02631578947368421,0.039473684210526314,0.06315789473684211
Hungary,raw,True,id_test,aurc,10,0.07284280300338328,0.01834487054066232,0.03768554160638368,0.06097930884581021,0.07791634269611002,0.08803987726350117,0.09067978429111173
Hungary,raw,True,id_test,excess_aurc,10,0.055169151009378116,0.013866224764525113,0.029351322406924545,0.0445281234636533,0.06138106780444845,0.0643776123420406,0.07062888027551034
Hungary,raw,True,ood_test,prevalence,10,0.3605442176870749,5.851389114294502e-17,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484,0.36054421768707484
Hungary,raw,True,ood_test,auroc,10,0.8846898835808912,0.01869997418808479,0.8527699718988359,0.8695428542753914,0.8943948213568848,0.8975562023283822,0.9008430349257326
Hungary,raw,True,ood_test,average_precision,10,0.8245848529706674,0.03278638045081992,0.7742078571500461,0.7961230429626729,0.8369073536089654,0.8509236661377538,0.8570888265125977
Hungary,raw,True,ood_test,pr_skill,10,0.7256805679434907,0.05127231836458009,0.646899521287838,0.6811711416543926,0.7449508614948713,0.7668699885345724,0.7765112499718282
Hungary,raw,True,ood_test,brier,10,0.15042393487231154,0.02348023875284298,0.12271558105993237,0.13218680258757906,0.14572122155589742,0.16207446165165484,0.19243508929586955
Hungary,raw,True,ood_test,log_loss,10,0.47175012708303105,0.06819742942413923,0.3928065928410216,0.42028052442412933,0.45793255517985276,0.5023898964397826,0.6008239714219964
Hungary,raw,True,ood_test,ece,10,0.1338259630366901,0.0477486715506248,0.061272445623073026,0.11020963964814746,0.13445829638043516,0.1673640827599398,0.2124976551930522
Hungary,raw,True,ood_test,calibration_intercept,10,-0.9370056050223035,0.31722096898265956,-1.3837036941164118,-1.1442435034808247,-0.9137594879977676,-0.8088126270646712,-0.4443845989149237
Hungary,raw,True,ood_test,calibration_slope,10,1.1149637680466418,0.2536687851809777,0.8475808036578039,0.9068973678444028,1.0417113779466094,1.2736813111627865,1.5804498536953386
Hungary,raw,True,ood_test,hcep_090,10,0.02414965986394558,0.017887261789805344,0.006802721088435374,0.011054421768707481,0.017006802721088437,0.0391156462585034,0.05442176870748299
Hungary,raw,True,ood_test,aurc,10,0.11661761271978754,0.04069717851717256,0.07495112135292771,0.08544147017229017,0.1065215104515381,0.13245975346025357,0.19670440425625374
Hungary,raw,True,ood_test,excess_aurc,10,0.09401577125696896,0.03345072349304459,0.05959235450721793,0.0692674398660591,0.0856105241653278,0.10474689333184287,0.1599718793565057
Switzerland,isotonic,False,id_test,prevalence,10,0.4916666666666666,5.851389114294502e-17,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.49166666666666664
Switzerland,isotonic,False,id_test,auroc,10,0.8803695470964156,0.03624279534193914,0.8192553487079745,0.8520769658238401,0.8826757432620173,0.9014309530425118,0.9305362600722422
Switzerland,isotonic,False,id_test,average_precision,10,0.8457954653520183,0.05226170486007554,0.7724358573025332,0.7996550983838018,0.8503708695918915,0.8783991070819331,0.9231460319090158
Switzerland,isotonic,False,id_test,pr_skill,10,0.6966468170859378,0.10280991120014861,0.5523328340377702,0.6058788820664954,0.7056476123119177,0.7607851286857701,0.848811866050523
Switzerland,isotonic,False,id_test,brier,10,0.13943527242871523,0.024270479751711416,0.10324629229665898,0.12891482009973543,0.14195610110107565,0.15522389808944098,0.17945689869823814
Switzerland,isotonic,False,id_test,log_loss,10,0.6471134993096228,0.26014658128482404,0.32502292749295353,0.4461588490887014,0.573936868372652,0.7848806686766494,1.1031500863883892
Switzerland,isotonic,False,id_test,ece,10,0.08122800796067292,0.019678238155090493,0.039516131707134014,0.07528873237939272,0.08068056045012781,0.08724854636852016,0.11450152931258095
Switzerland,isotonic,False,id_test,calibration_intercept,10,0.031996223362599475,0.26824348329752934,-0.321145846271152,-0.13121241772875197,-0.004805033376629034,0.1629615079189882,0.5235880777780741
Switzerland,isotonic,False,id_test,calibration_slope,10,0.456119885645107,0.33908697402568094,0.14797870567931706,0.21236430605915518,0.32979767893031287,0.6751834616041517,1.1384692991033436
Switzerland,isotonic,False,id_test,hcep_090,10,0.039999999999999994,0.031377824992095425,0.0,0.016666666666666666,0.0375,0.05,0.10833333333333334
Switzerland,isotonic,False,id_test,aurc,10,0.08201379279878558,0.03010837548786397,0.04211981236356985,0.06637661024768647,0.07995265817968703,0.09822341362353804,0.14137034163422435
Switzerland,isotonic,False,id_test,excess_aurc,10,0.058746764790854986,0.022415091052433014,0.030735011040270103,0.045769291112272376,0.05562218915844345,0.07061040815685737,0.1046915872716395
Switzerland,isotonic,False,ood_test,prevalence,10,0.9349593495934959,0.0,0.9349593495934959,0.9349593495934959,0.9349593495934959,0.9349593495934959,0.9349593495934959
Switzerland,isotonic,False,ood_test,auroc,10,0.7147826086956521,0.026315923511968063,0.6673913043478261,0.7038043478260869,0.7255434782608696,0.7324728260869564,0.7429347826086956
Switzerland,isotonic,False,ood_test,average_precision,10,0.9647391423235028,0.0043630939516023535,0.9577009884576675,0.9609160413493476,0.9662247655102836,0.9685527527863207,0.9694357894729879
Switzerland,isotonic,False,ood_test,pr_skill,10,0.4578643132238568,0.06708256950588617,0.34965269753663786,0.3990841357462205,0.4807057697206111,0.5164985740896808,0.5300752631471894
Switzerland,isotonic,False,ood_test,brier,10,0.21543996268761784,0.03243660208499165,0.17251789635280418,0.1897940768858617,0.2110151941391483,0.24269811213434195,0.266671176520976
Switzerland,isotonic,False,ood_test,log_loss,10,1.1200298291286475,0.796375308257576,0.5696756609744352,0.7210141387742386,0.8538336107240424,1.1182538865715412,3.28986005352322
Switzerland,isotonic,False,ood_test,ece,10,0.3180388893064764,0.05120820262384056,0.19826052274856204,0.2985032254154767,0.3274934581872023,0.34870970951686114,0.3751315990785029
Switzerland,isotonic,False,ood_test,calibration_intercept,10,2.7995306453932,0.24036110753917894,2.3405014624736618,2.706854015223064,2.7581859649035305,2.9884275313325337,3.1717484660180526
Switzerland,isotonic,False,ood_test,calibration_slope,10,0.21198904136695576,0.1651747898614881,0.0762667237708723,0.13407780488472765,0.14906192219363024,0.1882083846742833,0.5753232850973928
Switzerland,isotonic,False,ood_test,hcep_090,10,0.04715447154471545,0.044989714838909775,0.0,0.024390243902439025,0.03658536585365854,0.054878048780487805,0.16260162601626016
Switzerland,isotonic,False,ood_test,aurc,10,0.2048880647230039,0.06211526582815339,0.07557404732074019,0.1837150379381534,0.21885632368572716,0.2543387762166174,0.26128995386584314
Switzerland,isotonic,False,ood_test,excess_aurc,10,0.15483905234954856,0.07964637698491074,0.02200352366970465,0.11198151675629414,0.17593229471269295,0.22139124059805876,0.2369504586246001
Switzerland,isotonic,True,id_test,prevalence,10,0.4916666666666666,5.851389114294502e-17,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.49166666666666664
Switzerland,isotonic,True,id_test,auroc,10,0.8919005279244233,0.02610288007551366,0.8417616004445679,0.8785773826062795,0.889899972214504,0.9136218393998333,0.9247013059183107
Switzerland,isotonic,True,id_test,average_precision,10,0.8563891828215073,0.038440979253441504,0.8048098205982117,0.824932030474136,0.8592426684968077,0.889923199388668,0.9020952880640931
Switzerland,isotonic,True,id_test,pr_skill,10,0.717486917025916,0.07562159853136034,0.6160193192095968,0.6556039943753496,0.7231003314691301,0.7834554742072157,0.8074005666834619
Switzerland,isotonic,True,id_test,brier,10,0.13144732966326042,0.019573329673989424,0.10649721399368198,0.11931190688881783,0.12760112420773623,0.1484263387337449,0.16311364553620517
Switzerland,isotonic,True,id_test,log_loss,10,0.6450617269446441,0.21025166958658117,0.340350813905698,0.4908857339466248,0.6535257055313526,0.7443849129725866,1.0602916261587585
Switzerland,isotonic,True,id_test,ece,10,0.07257179150290623,0.040959617112225045,0.024963492102444182,0.05411049141304484,0.06552316174456432,0.08212618210597052,0.168644879096519
Switzerland,isotonic,True,id_test,calibration_intercept,10,0.024063697321851412,0.22532234195229411,-0.3821927166772217,-0.14258894654290447,0.02454809652464945,0.2099931470132872,0.29827976958844765
Switzerland,isotonic,True,id_test,calibration_slope,10,0.35892429261690617,0.2413533103216204,0.14211491796075984,0.21100604564872663,0.29472557453016723,0.4289533205817516,0.9475826273052085
