target_definition,model,mapping,domain,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,brier,10,0.15815897638205048,0.0007182083422222517,0.15675677404517852,0.15783760808436878,0.15824815617122867,0.15868531082608023,0.15909286737382589
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,log_loss,10,0.48787763085042457,0.002818006301571549,0.4840238275580565,0.48563769825684566,0.4879460931944359,0.48987642586670455,0.49288979920197235
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,ece,10,0.1013883791852976,0.0019681849730514896,0.09788217394702915,0.10083230003366307,0.10156086536657716,0.1028093737709043,0.10399466231106264
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,calibration_intercept,10,0.6775429732748861,0.012948712120786406,0.6590689576574619,0.668571496662892,0.6805099528683984,0.686420098289736,0.6932799305264192
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,calibration_slope,10,0.8959158856553037,0.03621827503913941,0.834421592892383,0.8786050598815209,0.8930095992649841,0.9043741187516497,0.9708199383983545
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,hcep_080,10,0.06089921797510728,0.00545246023770296,0.05482963855213806,0.05672971885888156,0.05909341025843318,0.06573381396517142,0.07012305323663183
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,hcep_090,10,0.02898089454685579,0.005943801926015442,0.018516061911335504,0.025536556697398613,0.028422248181220425,0.032828710329712754,0.03830730438781393
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,hcep_095,10,0.010599164824871159,0.004002458947351376,0.007279369318873035,0.008657074451465432,0.009405753853767209,0.011129104311620671,0.021273347625924862
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,aurc,10,0.11333792281022659,0.0007638986082276263,0.11148008937625001,0.11318342081930807,0.1134808389150406,0.11391009067406868,0.11401385781627998
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,survey_weighted,excess_aurc,10,0.08468047737716877,0.002096378209746178,0.08058517477391867,0.08339037465703988,0.08481832433429881,0.08597610202952072,0.08749140581139367
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,prevalence,10,0.5263600000000002,1.1702778228589004e-16,0.52636,0.52636,0.52636,0.52636,0.52636
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,auroc,10,0.8760478925107679,0.000385666995107464,0.8755744299028864,0.8757394064829737,0.8759136875015798,0.8764060705190397,0.8766391987419161
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,average_precision,10,0.8698793291728926,0.0008723440944096536,0.8686975744339729,0.8693042401504961,0.8697678243236835,0.8704028927627447,0.8713695945426597
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,pr_skill,10,0.7252751650470664,0.0018417872105600409,0.722780116615938,0.7240609748975932,0.7250397439483225,0.7263805691300244,0.7284215744925676
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,brier,10,0.1543244527274611,0.0006610550503113414,0.15286833757013585,0.15416883757816283,0.1544067942653017,0.15470348521385557,0.15508333230580415
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,log_loss,10,0.47710577695156536,0.002313656634441079,0.4742722558146874,0.47540206884896025,0.4767135933112772,0.47863519889830775,0.48136349636438575
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,ece,10,0.09758767454074763,0.0018336740218578152,0.09471322707458006,0.09648877767295637,0.09783771111923287,0.09897622333381786,0.09992991747281275
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,calibration_intercept,10,0.6676190904363031,0.01225383945617708,0.6517660587938089,0.6561929264345179,0.6684982069359177,0.6778923502189358,0.6825503941047574
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,calibration_slope,10,0.9038370617911282,0.035089760001689264,0.8432446577324688,0.8876019282737455,0.9008376065422199,0.9165741648289688,0.975229061258598
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,hcep_080,10,0.05709333333333333,0.005320387992906319,0.05116,0.053250000000000006,0.05538666666666667,0.06158333333333333,0.06632
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,hcep_090,10,0.026126666666666666,0.005466046035230519,0.01688,0.022856666666666664,0.025133333333333334,0.02994,0.035
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,hcep_095,10,0.009397333333333334,0.0036077655613522084,0.006506666666666667,0.0077599999999999995,0.008266666666666667,0.009763333333333332,0.019106666666666668
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,aurc,10,0.10807817961098228,0.0007074590410659831,0.1065627418873579,0.10771312089620064,0.10824923656040752,0.10840132691128837,0.10893288612755075
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,unweighted,excess_aurc,10,0.08084358776411053,0.0020127921196202735,0.07726011736350416,0.07947118885880583,0.0809105691551041,0.08226467880917467,0.08355672157692522
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,prevalence,10,0.3844326127444545,0.0023012165427017802,0.38020031763050915,0.3830921364985438,0.38471791692260326,0.3858026797394271,0.3876497450597845
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,auroc,10,0.8831883832913151,0.0034729683708649354,0.8782459426129786,0.8807256590200008,0.8829060064893014,0.8851309487992649,0.8886304558915097
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,average_precision,10,0.8152001694907771,0.00567023781523546,0.8066751933490157,0.811481481815361,0.8147890004990426,0.8203080603232253,0.8219511823956966
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,pr_skill,10,0.6997819281696429,0.009405843036778015,0.6867960573407764,0.6934504529104673,0.699286266034604,0.7075621025941753,0.712141049787222
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,brier,10,0.13415944371105384,0.0020614527052400114,0.13111266307507796,0.13296411796238028,0.13430281155237278,0.13598979577159992,0.13661950836360148
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,log_loss,10,0.4166031294879275,0.005700027579281266,0.4081081133584,0.4134604375215018,0.4170742049113556,0.42097767671621716,0.425369538867377
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,ece,10,0.013442125824723008,0.0030991027030304193,0.009616096110426086,0.012205897106987768,0.012877350635740524,0.014510657001366735,0.020648404033412036
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,calibration_intercept,10,-0.004198282753838598,0.018962863355320495,-0.03174082296206293,-0.021166639813836492,0.0006118554946607133,0.009573632762166913,0.02058219338764637
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,calibration_slope,10,1.003794624849099,0.05386121932720991,0.917691502292104,0.9780361767972234,0.9938671361812166,1.0123480477243478,1.1147652872696443
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,hcep_080,10,0.047427897784155806,0.004683356180470152,0.03851765117815708,0.04563496090532608,0.04811251433366913,0.05077999220095944,0.05345262012992919
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,hcep_090,10,0.0160680578452299,0.0029094735812307715,0.010283421590792862,0.01581689382082133,0.016426608844925153,0.016560923815957834,0.021933156155265192
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,hcep_095,10,0.00499578743759181,0.0012932653825495444,0.0032579646631313484,0.004292539821734066,0.005005804207738785,0.00541809949757629,0.007982421861523861
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,aurc,10,0.07796411497097917,0.0028116277216392424,0.07387807965830874,0.07658671567873256,0.0779692619247405,0.08000876121733023,0.08243711780320123
survey_year_adjusted_50000,logistic_regression,platt,id_test,survey_weighted,excess_aurc,10,0.058329582971580154,0.00208904894048621,0.05533465774262824,0.0573463467921317,0.058045856911173394,0.059811959908822675,0.06194476399599343
survey_year_adjusted_50000,logistic_regression,platt,id_test,unweighted,prevalence,10,0.4119133333333333,0.0010140007548637222,0.4106666666666667,0.4109,0.41223333333333334,0.4126666666666667,0.4132
survey_year_adjusted_50000,logistic_regression,platt,id_test,unweighted,auroc,10,0.8821321496131127,0.002163926514260956,0.8792297207592514,0.8803412823367507,0.8824660587574189,0.8831079578202733,0.8862976835519291
survey_year_adjusted_50000,logistic_regression,platt,id_test,unweighted,average_precision,10,0.8272538032189821,0.004016568669952377,0.819791671553082,0.8245570980165401,0.828162554919305,0.8300906793664562,0.8326802232594858
survey_year_adjusted_50000,logistic_regression,platt,id_test,unweighted,pr_skill,10,0.7062549382558475,0.006924181579745182,0.6931753772186413,0.7019066535882067,0.7078605646940066,0.7114465571867818,0.7151842202555931
survey_year_adjusted_50000,logistic_regression,platt,id_test,unweighted,brier,10,0.13694016638187262,0.001237125905523665,0.1347020942880493,0.13638371158460078,0.13667716615399475,0.13794124005749053,0.13863817334063724
