repeat,target_definition,marginal_coverage,marginal_worst_class_coverage,marginal_avg_set_size,marginal_singleton_rate,marginal_ambiguous_rate,marginal_empty_rate,label_conditional_coverage,label_conditional_worst_class_coverage,label_conditional_avg_set_size,label_conditional_singleton_rate,label_conditional_ambiguous_rate,label_conditional_empty_rate,domain_family,condition_id,delta_coverage,delta_worst_class_coverage,delta_avg_set_size,delta_singleton_rate,delta_ambiguous_rate,delta_empty_rate,analysis_id,horizon_day,scenario,heldout_site
7,unadjusted_reported_income_50000,0.8681631585968788,0.7843936416705023,1.221159995463913,0.7788400045360869,0.221159995463913,0.0,0.8860136860295148,0.8410193355073664,1.2399920080849374,0.7600079919150626,0.2399920080849373,0.0,ACSIncome,unadjusted_reported_income_50000,0.017850527432636043,0.05662569383686411,0.018832012621024408,-0.018832012621024297,0.018832012621024324,0.0,,,,
7,survey_year_adjusted_50000,0.872234259134345,0.8079767465543748,1.232186887782985,0.767813112217015,0.232186887782985,0.0,0.882555107267579,0.8389065776380673,1.2385496624628676,0.7614503375371323,0.2385496624628676,0.0,ACSIncome,survey_year_adjusted_50000,0.010320848133233973,0.030929831083692516,0.006362774679882666,-0.006362774679882666,0.00636277467988261,0.0,,,,
7,cpi_constant_2018usd,0.8945641099248407,0.868212095625549,1.232186887782985,0.767813112217015,0.232186887782985,0.0,0.8943798157633523,0.8927657283975888,1.2385496624628676,0.7614503375371323,0.2385496624628676,0.0,ACSIncome,cpi_constant_2018usd,-0.00018429416148835198,0.024553632772039813,0.006362774679882666,-0.006362774679882666,0.00636277467988261,0.0,,,,
8,unadjusted_reported_income_50000,0.8687635524662597,0.7842773339452963,1.227247579201166,0.7727524207988339,0.2272475792011661,0.0,0.8866124545094118,0.8406469421629846,1.2432931741268505,0.7567068258731499,0.2432931741268501,0.0,ACSIncome,unadjusted_reported_income_50000,0.01784890204315215,0.05636960821768833,0.01604559492568458,-0.016045594925684026,0.016045594925683998,0.0,,,,
8,survey_year_adjusted_50000,0.8697574156207181,0.7995651635115255,1.2334860741005065,0.7665139258994936,0.2334860741005063,0.0,0.8825269755265105,0.8407057994966989,1.2408829715820653,0.7591170284179346,0.2408829715820653,0.0,ACSIncome,survey_year_adjusted_50000,0.012769559905792427,0.04114063598517337,0.007396897481558806,-0.007396897481559028,0.007396897481558973,0.0,,,,
8,cpi_constant_2018usd,0.8946126215494388,0.8615611662801831,1.2334860741005065,0.7665139258994936,0.2334860741005063,0.0,0.8937244087114374,0.8934535092584162,1.2408829715820653,0.7591170284179346,0.2408829715820653,0.0,ACSIncome,cpi_constant_2018usd,-0.0008882128380013343,0.03189234297823307,0.007396897481558806,-0.007396897481559028,0.007396897481558973,0.0,,,,
9,unadjusted_reported_income_50000,0.8666544220658875,0.779527754126512,1.221832281560469,0.778167718439531,0.2218322815604689,0.0,0.8809233412556484,0.8254520941258079,1.2343083961494272,0.7656916038505727,0.2343083961494273,0.0,ACSIncome,unadjusted_reported_income_50000,0.01426891918976092,0.045924339999295904,0.012476114588958254,-0.012476114588958365,0.012476114588958392,0.0,,,,
9,survey_year_adjusted_50000,0.8723916718543681,0.8054447810419144,1.237598059434992,0.7624019405650079,0.2375980594349921,0.0,0.8791791733094043,0.8267851424322623,1.2408998506267064,0.7591001493732936,0.2408998506267064,0.0,ACSIncome,survey_year_adjusted_50000,0.00678750145503626,0.021340361390347895,0.003301791191714365,-0.003301791191714254,0.0033017911917143095,0.0,,,,
9,cpi_constant_2018usd,0.8961798721018525,0.865415578052786,1.237598059434992,0.7624019405650079,0.2375980594349921,0.0,0.8950572280882807,0.8816870585329165,1.2408998506267064,0.7591001493732936,0.2408998506267064,0.0,ACSIncome,cpi_constant_2018usd,-0.0011226440135717608,0.016271480480130496,0.003301791191714365,-0.003301791191714254,0.0033017911917143095,0.0,,,,
0,,0.9182389937106918,0.6829268292682927,1.6163522012578615,0.3836477987421384,0.6163522012578616,0.0,0.9654088050314464,0.9634146341463414,1.89937106918239,0.10062893081761,0.89937106918239,0.0,OULAD,AAA-J|14,0.047169811320754595,0.2804878048780487,0.28301886792452846,-0.2830188679245284,0.28301886792452835,0.0,AAA-J,14.0,,
1,,0.940251572327044,0.7682926829268293,1.720125786163522,0.279874213836478,0.720125786163522,0.0,0.8930817610062893,0.8048780487804879,1.6729559748427674,0.3270440251572327,0.6729559748427673,0.0,OULAD,AAA-J|14,-0.047169811320754707,0.03658536585365857,-0.047169811320754595,0.047169811320754707,-0.047169811320754707,0.0,AAA-J,14.0,,
2,,0.9685534591194968,0.8780487804878049,1.8176100628930816,0.1823899371069182,0.8176100628930818,0.0,0.9308176100628932,0.9152542372881356,1.836477987421384,0.1635220125786163,0.8364779874213837,0.0,OULAD,AAA-J|14,-0.03773584905660354,0.037205456800330716,0.018867924528302327,-0.01886792452830191,0.018867924528301883,0.0,AAA-J,14.0,,
3,,0.9748427672955976,0.902439024390244,1.8553459119496856,0.1446540880503144,0.8553459119496856,0.0,0.9371069182389936,0.923728813559322,1.8427672955974843,0.1572327044025157,0.8427672955974843,0.0,OULAD,AAA-J|14,-0.03773584905660399,0.021289789169077977,-0.012578616352201255,0.012578616352201283,-0.012578616352201255,0.0,AAA-J,14.0,,
4,,0.8867924528301887,0.5609756097560976,1.4748427672955975,0.5251572327044025,0.4748427672955975,0.0,0.8773584905660378,0.847457627118644,1.7264150943396226,0.2735849056603773,0.7264150943396226,0.0,OULAD,AAA-J|14,-0.009433962264150941,0.2864820173625464,0.2515723270440251,-0.2515723270440252,0.2515723270440251,0.0,AAA-J,14.0,,
5,,0.8930817610062893,0.5975609756097561,1.5220125786163523,0.4779874213836478,0.5220125786163522,0.0,0.949685534591195,0.8414634146341463,1.7955974842767295,0.2044025157232704,0.7955974842767296,0.0,OULAD,AAA-J|14,0.05660377358490565,0.24390243902439024,0.2735849056603772,-0.2735849056603774,0.2735849056603774,0.0,AAA-J,14.0,,
6,,0.8301886792452831,0.3414634146341463,1.330188679245283,0.6698113207547169,0.330188679245283,0.0,0.8679245283018868,0.8048780487804879,1.6383647798742138,0.3616352201257861,0.6383647798742138,0.0,OULAD,AAA-J|14,0.037735849056603765,0.46341463414634154,0.30817610062893075,-0.30817610062893086,0.3081761006289308,0.0,AAA-J,14.0,,
7,,0.8867924528301887,0.573170731707317,1.5377358490566038,0.4622641509433962,0.5377358490566038,0.0,0.8679245283018868,0.7195121951219512,1.5754716981132075,0.4245283018867924,0.5754716981132075,0.0,OULAD,AAA-J|14,-0.018867924528301883,0.14634146341463417,0.037735849056603765,-0.037735849056603765,0.037735849056603765,0.0,AAA-J,14.0,,
8,,0.9685534591194968,0.8780487804878049,1.9056603773584904,0.0943396226415094,0.9056603773584906,0.0,0.9622641509433962,0.9533898305084746,1.9528301886792447,0.0471698113207547,0.9528301886792452,0.0,OULAD,AAA-J|14,-0.0062893081761005165,0.07534105002066971,0.04716981132075437,-0.0471698113207547,0.047169811320754595,0.0,AAA-J,14.0,,
9,,0.9559748427672956,0.8292682926829268,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.9213836477987422,0.8658536585365854,1.6037735849056605,0.3962264150943396,0.6037735849056604,0.0,OULAD,AAA-J|14,-0.03459119496855345,0.03658536585365857,-0.06289308176100628,0.06289308176100628,-0.06289308176100628,0.0,AAA-J,14.0,,
0,,0.9156722354813048,0.8972222222222223,1.6937151949085123,0.3062848050914876,0.6937151949085123,0.0,0.9069212410501192,0.8770949720670391,1.6443914081145583,0.3556085918854415,0.6443914081145584,0.0,OULAD,BBB-B|14,-0.008750994431185655,-0.02012725015518313,-0.049323786793953994,0.04932378679395394,-0.04932378679395388,0.0,BBB-B,14.0,,
1,,0.9045346062052506,0.9027777777777778,1.6260938743038982,0.3739061256961018,0.6260938743038982,0.0,0.8933969769291965,0.8597222222222223,1.6133651551312649,0.386634844868735,0.6133651551312649,0.0,OULAD,BBB-B|14,-0.011137629276054106,-0.043055555555555514,-0.012728719172633296,0.012728719172633185,-0.012728719172633296,0.0,BBB-B,14.0,,
2,,0.8456642800318218,0.8044692737430168,1.447096260938743,0.552903739061257,0.447096260938743,0.0,0.843277645186953,0.8379888268156425,1.4653937947494031,0.5346062052505967,0.4653937947494033,0.0,OULAD,BBB-B|14,-0.0023866348448687846,0.03351955307262566,0.018297533810660127,-0.01829753381066035,0.018297533810660294,0.0,BBB-B,14.0,,
3,,0.8050914876690533,0.8041666666666667,1.3834526650755767,0.6165473349244233,0.3834526650755768,0.0,0.7796340493237868,0.7411545623836127,1.3150357995226731,0.684964200477327,0.315035799522673,0.0,OULAD,BBB-B|14,-0.02545743834526648,-0.06301210428305404,-0.0684168655529036,0.06841686555290372,-0.06841686555290377,0.0,BBB-B,14.0,,
4,,0.8790771678599841,0.8625,1.573587907716786,0.426412092283214,0.573587907716786,0.0,0.8790771678599841,0.8566108007448789,1.5481304693715194,0.4518695306284805,0.5481304693715194,0.0,OULAD,BBB-B|14,0.0,-0.0058891992551211025,-0.025457438345266592,0.025457438345266536,-0.025457438345266592,0.0,BBB-B,14.0,,
5,,0.883054892601432,0.8791666666666667,1.5823389021479717,0.4176610978520286,0.5823389021479713,0.0,0.8591885441527446,0.8111111111111111,1.5425616547334924,0.4574383452665075,0.5425616547334925,0.0,OULAD,BBB-B|14,-0.023866348448687402,-0.06805555555555554,-0.0397772474144793,0.03977724741447891,-0.039777247414478856,0.0,BBB-B,14.0,,
6,,0.8321400159108989,0.7970204841713222,1.426412092283214,0.573587907716786,0.426412092283214,0.0,0.8520286396181385,0.8472222222222222,1.4836913285600637,0.5163086714399363,0.4836913285600636,0.0,OULAD,BBB-B|14,0.01988862370723954,0.0502017380509,0.05727923627684972,-0.05727923627684972,0.05727923627684961,0.0,BBB-B,14.0,,
7,,0.9101034208432776,0.9013035381750466,1.6523468575974545,0.3476531424025457,0.6523468575974543,0.0,0.9148766905330152,0.8975791433891993,1.669848846459825,0.330151153540175,0.669848846459825,0.0,OULAD,BBB-B|14,0.00477326968973768,-0.003724394785847296,0.01750198886237042,-0.0175019888623707,0.017501988862370754,0.0,BBB-B,14.0,,
8,,0.8345266507557677,0.7932960893854749,1.4272076372315037,0.5727923627684964,0.4272076372315035,0.0,0.8408910103420844,0.8081936685288641,1.4399363564041368,0.5600636435958631,0.4399363564041368,0.0,OULAD,BBB-B|14,0.006364359586316648,0.014897579143389184,0.012728719172633074,-0.012728719172633296,0.012728719172633296,0.0,BBB-B,14.0,,
9,,0.8782816229116945,0.8584729981378026,1.5608591885441527,0.4391408114558472,0.5608591885441527,0.0,0.8663484486873508,0.8486111111111111,1.5274463007159904,0.4725536992840095,0.5274463007159904,0.0,OULAD,BBB-B|14,-0.011933174224343701,-0.009861887026691551,-0.03341288782816232,0.03341288782816226,-0.03341288782816232,0.0,BBB-B,14.0,,
0,,0.727840909090909,0.2868462757527734,1.152840909090909,0.8471590909090909,0.152840909090909,0.0,0.7363636363636363,0.3534072900158478,1.174431818181818,0.8255681818181818,0.1744318181818182,0.0,OULAD,BBB-J|14,0.008522727272727293,0.06656101426307443,0.021590909090908994,-0.021590909090909105,0.02159090909090919,0.0,BBB-J,14.0,,
1,,0.7698863636363636,0.3819334389857369,1.2329545454545454,0.7670454545454546,0.2329545454545454,0.0,0.7795454545454545,0.4992076069730586,1.2698863636363635,0.7301136363636364,0.2698863636363636,0.0,OULAD,BBB-J|14,0.009659090909090895,0.11727416798732171,0.03693181818181812,-0.03693181818181823,0.036931818181818205,0.0,BBB-J,14.0,,
2,,0.7835227272727273,0.4374009508716323,1.2857954545454546,0.7142045454545455,0.2857954545454545,0.0,0.7948863636363637,0.4690966719492868,1.3125,0.6875,0.3125,0.0,OULAD,BBB-J|14,0.011363636363636354,0.031695721077654504,0.02670454545454537,-0.02670454545454548,0.02670454545454548,0.0,BBB-J,14.0,,
3,,0.7477272727272727,0.3137876386687797,1.1852272727272728,0.8147727272727273,0.1852272727272727,0.0,0.7642045454545454,0.4278922345483359,1.2352272727272726,0.7647727272727273,0.2352272727272727,0.0,OULAD,BBB-J|14,0.01647727272727273,0.11410459587955624,0.04999999999999982,-0.050000000000000044,0.04999999999999999,0.0,BBB-J,14.0,,
4,,0.7607954545454545,0.3771790808240887,1.2210227272727272,0.7789772727272727,0.2210227272727272,0.0,0.7806818181818181,0.4516640253565768,1.2863636363636364,0.7136363636363636,0.2863636363636364,0.0,OULAD,BBB-J|14,0.019886363636363646,0.0744849445324881,0.06534090909090917,-0.06534090909090906,0.06534090909090917,0.0,BBB-J,14.0,,
5,,0.7556818181818182,0.3518225039619651,1.2068181818181818,0.7931818181818182,0.2068181818181818,0.0,0.790340909090909,0.4706814580031696,1.3,0.7,0.3,0.0,OULAD,BBB-J|14,0.034659090909090806,0.11885895404120445,0.09318181818181825,-0.09318181818181825,0.0931818181818182,0.0,BBB-J,14.0,,
6,,0.78125,0.4643423137876387,1.2784090909090908,0.7215909090909091,0.2784090909090909,0.0,0.7920454545454545,0.5800316957210776,1.3107954545454543,0.6892045454545455,0.3107954545454545,0.0,OULAD,BBB-J|14,0.010795454545454497,0.11568938193343892,0.03238636363636349,-0.0323863636363636,0.0323863636363636,0.0,BBB-J,14.0,,
7,,0.8988636363636363,0.7194928684627575,1.5664772727272729,0.4335227272727273,0.5664772727272728,0.0,0.915340909090909,0.8462757527733756,1.65,0.35,0.65,0.0,OULAD,BBB-J|14,0.01647727272727273,0.12678288431061813,0.08352272727272703,-0.0835227272727273,0.08352272727272725,0.0,BBB-J,14.0,,
8,,0.8045454545454546,0.4976228209191759,1.3289772727272726,0.6710227272727273,0.3289772727272727,0.0,0.8204545454545454,0.5673534072900158,1.3744318181818185,0.6255681818181819,0.3744318181818182,0.0,OULAD,BBB-J|14,0.015909090909090873,0.0697305863708399,0.04545454545454586,-0.045454545454545414,0.045454545454545525,0.0,BBB-J,14.0,,
9,,0.8414772727272727,0.595879556259905,1.4306818181818182,0.5693181818181818,0.4306818181818181,0.0,0.8880681818181818,0.7717908082408875,1.5545454545454545,0.4454545454545454,0.5545454545454546,0.0,OULAD,BBB-J|14,0.04659090909090913,0.17591125198098256,0.12386363636363629,-0.12386363636363645,0.12386363636363645,0.0,BBB-J,14.0,,
0,,0.9097222222222222,0.8553191489361702,1.6517857142857142,0.3482142857142857,0.6517857142857143,0.0,0.9236111111111112,0.9200743494423792,1.7132936507936507,0.2867063492063492,0.7132936507936508,0.0,OULAD,DDD-B|14,0.01388888888888895,0.06475520050620898,0.06150793650793651,-0.06150793650793651,0.06150793650793651,0.0,DDD-B,14.0,,
1,,0.9107142857142856,0.8936170212765957,1.6438492063492065,0.3561507936507936,0.6438492063492064,0.0,0.9087301587301588,0.8921933085501859,1.6736111111111112,0.3263888888888889,0.6736111111111112,0.0,OULAD,DDD-B|14,-0.001984126984126755,-0.0014237127264098426,0.029761904761904656,-0.02976190476190471,0.029761904761904767,0.0,DDD-B,14.0,,
2,,0.9166666666666666,0.9042553191489362,1.6488095238095235,0.3511904761904761,0.6488095238095238,0.0,0.8998015873015873,0.8643122676579925,1.6398809523809523,0.3601190476190476,0.6398809523809523,0.0,OULAD,DDD-B|14,-0.016865079365079305,-0.03994305149094368,-0.008928571428571175,0.008928571428571508,-0.008928571428571508,0.0,DDD-B,14.0,,
3,,0.9305555555555556,0.9106382978723404,1.7162698412698412,0.2837301587301587,0.7162698412698413,0.0,0.9285714285714286,0.9200743494423792,1.7142857142857142,0.2857142857142857,0.7142857142857143,0.0,OULAD,DDD-B|14,-0.001984126984126977,0.009436051570038795,-0.001984126984126977,0.001984126984126977,-0.001984126984126977,0.0,DDD-B,14.0,,
4,,0.933531746031746,0.902127659574468,1.7281746031746033,0.2718253968253968,0.7281746031746031,0.0,0.9285714285714286,0.9144981412639404,1.7251984126984128,0.2748015873015873,0.7251984126984127,0.0,OULAD,DDD-B|14,-0.004960317460317443,0.012370481689472301,-0.0029761904761904656,0.002976190476190521,-0.0029761904761904656,0.0,DDD-B,14.0,,
5,,0.8819444444444444,0.8568773234200744,1.6021825396825398,0.3978174603174603,0.6021825396825397,0.0,0.7916666666666666,0.6617100371747212,1.443452380952381,0.5565476190476191,0.4434523809523809,0.0,OULAD,DDD-B|14,-0.09027777777777779,-0.19516728624535318,-0.15873015873015883,0.15873015873015878,-0.15873015873015878,0.0,DDD-B,14.0,,
6,,0.8373015873015873,0.8063829787234043,1.4513888888888888,0.5486111111111112,0.4513888888888889,0.0,0.8452380952380952,0.7957446808510639,1.4791666666666667,0.5208333333333334,0.4791666666666667,0.0,OULAD,DDD-B|14,0.007936507936507908,-0.010638297872340385,0.0277777777777779,-0.02777777777777779,0.02777777777777779,0.0,DDD-B,14.0,,
7,,0.8799603174603174,0.8723404255319149,1.570436507936508,0.429563492063492,0.5704365079365079,0.0,0.9007936507936508,0.8475836431226765,1.6378968253968254,0.3621031746031746,0.6378968253968254,0.0,OULAD,DDD-B|14,0.02083333333333337,-0.024756782409238398,0.06746031746031744,-0.06746031746031739,0.06746031746031744,0.0,DDD-B,14.0,,
8,,0.8700396825396826,0.8345724907063197,1.5575396825396826,0.4424603174603174,0.5575396825396826,0.0,0.8184523809523809,0.6895910780669146,1.492063492063492,0.5079365079365079,0.492063492063492,0.0,OULAD,DDD-B|14,-0.051587301587301626,-0.14498141263940512,-0.06547619047619047,0.06547619047619052,-0.06547619047619058,0.0,DDD-B,14.0,,
9,,0.8650793650793651,0.8021276595744681,1.566468253968254,0.433531746031746,0.566468253968254,0.0,0.873015873015873,0.8364312267657993,1.5972222222222223,0.4027777777777778,0.5972222222222222,0.0,OULAD,DDD-B|14,0.007936507936507908,0.03430356719133121,0.030753968253968367,-0.0307539682539682,0.030753968253968256,0.0,DDD-B,14.0,,
0,,0.9341057204923968,0.8943089430894309,1.6857349746560464,0.3142650253439537,0.6857349746560464,0.0,0.9377262853005068,0.8943089430894309,1.6980448950036209,0.3019551049963794,0.6980448950036205,0.0,OULAD,DDD-J|14,0.003620564808110016,0.0,0.012309920347574499,-0.012309920347574277,0.012309920347574166,0.0,DDD-J,14.0,,
1,,0.9275887038377988,0.8991869918699187,1.6611151339608978,0.3388848660391021,0.6611151339608979,0.0,0.939174511223751,0.9268929503916448,1.7096307023895727,0.2903692976104272,0.7096307023895728,0.0,OULAD,DDD-J|14,0.011585807385952163,0.027705958521726082,0.04851556842867488,-0.04851556842867494,0.04851556842867488,0.0,DDD-J,14.0,,
2,,0.8870383779869659,0.8798955613577023,1.5995655322230269,0.4004344677769732,0.5995655322230268,0.0,0.8812454742939899,0.8617886178861789,1.5727733526430123,0.4272266473569877,0.5727733526430123,0.0,OULAD,DDD-J|14,-0.005792903692976026,-0.018106943471523418,-0.026792179580014563,0.026792179580014452,-0.026792179580014452,0.0,DDD-J,14.0,,
3,,0.9022447501810282,0.8845528455284553,1.5952208544532946,0.4047791455467053,0.5952208544532948,0.0,0.9036929761042722,0.8845528455284553,1.5988414192614049,0.4011585807385952,0.5988414192614048,0.0,OULAD,DDD-J|14,0.0014482259232440065,0.0,0.003620564808110238,-0.0036205648081100716,0.003620564808110016,0.0,DDD-J,14.0,,
4,,0.9522085445329472,0.9317073170731708,1.7465604634322955,0.2534395365677045,0.7465604634322954,0.0,0.9326574945691528,0.9242819843342036,1.6828385228095584,0.3171614771904417,0.6828385228095583,0.0,OULAD,DDD-J|14,-0.01955104996379442,-0.007425332738967172,-0.06372194062273717,0.06372194062273717,-0.06372194062273717,0.0,DDD-J,14.0,,
5,,0.8942795076031861,0.8903394255874674,1.5872556118754526,0.4127443881245474,0.5872556118754526,0.0,0.9138305575669804,0.8780487804878049,1.6307023895727732,0.3692976104272266,0.6307023895727734,0.0,OULAD,DDD-J|14,0.01955104996379431,-0.01229064509966249,0.04344677769732064,-0.043446777697320804,0.04344677769732075,0.0,DDD-J,14.0,,
6,,0.9326574945691528,0.8926829268292683,1.6806661839246924,0.3193338160753077,0.6806661839246922,0.0,0.9377262853005068,0.8926829268292683,1.702389572773353,0.2976104272266474,0.7023895727733527,0.0,OULAD,DDD-J|14,0.005068790731354023,0.0,0.02172338884866054,-0.02172338884866032,0.02172338884866043,0.0,DDD-J,14.0,,
7,,0.9000724112961622,0.8813008130081301,1.5916002896451846,0.4083997103548153,0.5916002896451846,0.0,0.8906589427950761,0.8894308943089431,1.5669804489500363,0.4330195510499638,0.5669804489500362,0.0,OULAD,DDD-J|14,-0.009413468501086153,0.008130081300812941,-0.02461984069514833,0.0246198406951485,-0.024619840695148443,0.0,DDD-J,14.0,,
8,,0.8928312816799421,0.865040650406504,1.5821868211440986,0.4178131788559015,0.5821868211440985,0.0,0.9029688631426502,0.8878048780487805,1.6205648081100652,0.3794351918899348,0.6205648081100652,0.0,OULAD,DDD-J|14,0.010137581462708156,0.02276422764227648,0.038377986965966615,-0.038377986965966726,0.038377986965966726,0.0,DDD-J,14.0,,
9,,0.9312092686459088,0.8943089430894309,1.67632150615496,0.3236784938450398,0.6763215061549602,0.0,0.9268645908761768,0.8780487804878049,1.669804489500362,0.3301955104996379,0.6698044895003621,0.0,OULAD,DDD-J|14,-0.004344677769732019,-0.016260162601625994,-0.006517016654597807,0.0065170166545980845,-0.00651701665459814,0.0,DDD-J,14.0,,
0,,0.8584247258225324,0.5938461538461538,1.3768693918245265,0.6231306081754736,0.3768693918245264,0.0,0.9142572283150548,0.8676923076923077,1.5872382851445663,0.4127617148554337,0.5872382851445663,0.0,OULAD,EEE-J|14,0.05583250249252247,0.27384615384615385,0.21036889332003983,-0.21036889332003988,0.21036889332003994,0.0,EEE-J,14.0,,
1,,0.913260219341974,0.76,1.5204386839481556,0.4795613160518445,0.5204386839481555,0.0,0.9032901296111664,0.9011799410029498,1.6031904287138583,0.3968095712861416,0.6031904287138584,0.0,OULAD,EEE-J|14,-0.009970089730807596,0.14117994100294984,0.08275174476570268,-0.0827517447657029,0.0827517447657029,0.0,EEE-J,14.0,,
2,,0.86839481555334,0.6430769230769231,1.38185443668993,0.6181455633100698,0.3818544366899302,0.0,0.8055832502492523,0.7507692307692307,1.3010967098703887,0.6989032901296112,0.3010967098703888,0.0,OULAD,EEE-J|14,-0.06281156530408771,0.10769230769230764,-0.08075772681954119,0.08075772681954141,-0.08075772681954141,0.0,EEE-J,14.0,,
3,,0.910269192422732,0.796923076923077,1.5732801595214356,0.4267198404785643,0.5732801595214357,0.0,0.8753738783649053,0.8200589970501475,1.694915254237288,0.3050847457627119,0.6949152542372882,0.0,OULAD,EEE-J|14,-0.03489531405782664,0.023135920127070553,0.12163509471585243,-0.12163509471585243,0.12163509471585243,0.0,EEE-J,14.0,,
4,,0.9531405782652044,0.8984615384615384,1.7228315054835492,0.2771684945164506,0.7228315054835494,0.0,0.9441674975074776,0.9323076923076924,1.7577268195413758,0.2422731804586241,0.7577268195413759,0.0,OULAD,EEE-J|14,-0.008973080757726737,0.03384615384615397,0.03489531405782653,-0.034895314057826504,0.03489531405782653,0.0,EEE-J,14.0,,
5,,0.9441674975074776,0.8430769230769231,1.6400797607178466,0.3599202392821535,0.6400797607178464,0.0,0.872382851445663,0.8495575221238938,1.568295114656032,0.4317048853439681,0.5682951146560319,0.0,OULAD,EEE-J|14,-0.07178464606181467,0.006480599046970736,-0.07178464606181456,0.07178464606181462,-0.07178464606181456,0.0,EEE-J,14.0,,
6,,0.8853439680957128,0.6984615384615385,1.4217347956131603,0.5782652043868395,0.4217347956131605,0.0,0.9332003988035892,0.915929203539823,1.7866400797607178,0.2133599202392821,0.7866400797607178,0.0,OULAD,EEE-J|14,0.047856430707876374,0.21746766507828452,0.3649052841475575,-0.3649052841475574,0.3649052841475573,0.0,EEE-J,14.0,,
7,,0.8933200398803589,0.7230769230769231,1.4556331006979062,0.5443668993020937,0.4556331006979063,0.0,0.8763708873379861,0.8061538461538461,1.468594217347956,0.5314057826520439,0.4685942173479561,0.0,OULAD,EEE-J|14,-0.016949152542372836,0.08307692307692305,0.012961116650049842,-0.012961116650049842,0.012961116650049787,0.0,EEE-J,14.0,,
