mapping,scenario_family,conformal_method,alpha,metric,n_repeats,mean,sd,min,q25,median,q75,max
platt,targeted_feature_deletion,label_conditional,0.1,avg_set_size,20,1.5270000000000001,0.19722608512813602,1.2466666666666666,1.395,1.51,1.685,1.8533333333333333
platt,targeted_feature_deletion,label_conditional,0.1,singleton_rate,20,0.47300000000000014,0.19722608512813602,0.14666666666666667,0.315,0.49,0.605,0.7533333333333333
platt,targeted_feature_deletion,label_conditional,0.1,singleton_accuracy,20,0.8201165806174966,0.05285596604792502,0.7433628318584071,0.78154582616179,0.8032258064516129,0.8696933962264151,0.9333333333333333
platt,targeted_feature_deletion,label_conditional,0.1,class0_coverage,20,0.9952380952380953,0.0072465324785969815,0.9809523809523809,0.9904761904761905,1.0,1.0,1.0
platt,targeted_feature_deletion,label_conditional,0.1,class1_coverage,20,0.71,0.1801703042443842,0.4,0.6,0.711111111111111,0.8722222222222222,0.9555555555555556
platt,targeted_feature_deletion,label_conditional,0.1,class0_singleton_accuracy,20,0.9884724225757664,0.019562692584002322,0.9354838709677419,0.9820711417096959,1.0,1.0,1.0
platt,targeted_feature_deletion,label_conditional,0.1,class1_singleton_accuracy,20,0.15483968492776587,0.18609119036697275,0.0,0.0,0.10727969348659003,0.2670807453416149,0.7142857142857143
platt,targeted_feature_deletion,label_conditional,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,targeted_feature_deletion,label_conditional,0.2,coverage,20,0.8303333333333333,0.06038763670377131,0.72,0.7933333333333333,0.8400000000000001,0.8683333333333334,0.9333333333333333
platt,targeted_feature_deletion,label_conditional,0.2,avg_set_size,20,1.2596666666666667,0.14734254158729415,1.0666666666666667,1.1783333333333335,1.2433333333333334,1.3133333333333332,1.6466666666666667
platt,targeted_feature_deletion,label_conditional,0.2,singleton_rate,20,0.7403333333333335,0.14734254158729415,0.35333333333333333,0.6866666666666666,0.7566666666666667,0.8216666666666667,0.9333333333333333
platt,targeted_feature_deletion,label_conditional,0.2,singleton_accuracy,20,0.7747735236338035,0.0491692090461803,0.6929133858267716,0.7422620504037192,0.7824229691876751,0.8021739130434783,0.8932038834951457
platt,targeted_feature_deletion,label_conditional,0.2,class0_coverage,20,0.9680952380952382,0.03800427737058602,0.8666666666666667,0.95,0.9809523809523809,0.9928571428571429,1.0
platt,targeted_feature_deletion,label_conditional,0.2,class1_coverage,20,0.508888888888889,0.18309305537506246,0.15555555555555556,0.4444444444444444,0.5222222222222221,0.6055555555555555,0.8888888888888888
platt,targeted_feature_deletion,label_conditional,0.2,class0_singleton_accuracy,20,0.9569603842463852,0.05129725949544845,0.825,0.9374792151646159,0.978021978021978,0.9924242424242424,1.0
platt,targeted_feature_deletion,label_conditional,0.2,class1_singleton_accuracy,20,0.23214917217506223,0.15476140819126807,0.038461538461538464,0.13975155279503104,0.19139194139194138,0.3141025641025641,0.6666666666666666
platt,targeted_feature_deletion,label_conditional,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,targeted_feature_deletion,marginal,0.05,coverage,20,0.874,0.059976603625548346,0.76,0.8433333333333334,0.88,0.9266666666666666,0.9666666666666667
platt,targeted_feature_deletion,marginal,0.05,avg_set_size,20,1.3936666666666668,0.18463144891871633,1.1333333333333333,1.3083333333333331,1.3666666666666667,1.4166666666666667,1.78
platt,targeted_feature_deletion,marginal,0.05,singleton_rate,20,0.6063333333333333,0.18463144891871633,0.22,0.5833333333333334,0.6333333333333333,0.6916666666666667,0.8666666666666667
platt,targeted_feature_deletion,marginal,0.05,singleton_accuracy,20,0.7993068644187772,0.048713253397498275,0.71875,0.7709865196078431,0.7894617819990954,0.8256389592447617,0.8936170212765957
platt,targeted_feature_deletion,marginal,0.05,class0_coverage,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.05,class1_coverage,20,0.58,0.1999220120851612,0.2,0.47777777777777775,0.6,0.7555555555555555,0.8888888888888888
platt,targeted_feature_deletion,marginal,0.05,class0_singleton_accuracy,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.05,class1_singleton_accuracy,20,0.00274024024024024,0.008435160737577519,0.0,0.0,0.0,0.0,0.027777777777777776
platt,targeted_feature_deletion,marginal,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,targeted_feature_deletion,marginal,0.1,coverage,20,0.7996666666666667,0.04910782979697251,0.72,0.775,0.79,0.8333333333333334,0.9066666666666666
platt,targeted_feature_deletion,marginal,0.1,avg_set_size,20,1.1853333333333336,0.11292185363887615,1.02,1.1099999999999999,1.17,1.2366666666666668,1.4466666666666668
platt,targeted_feature_deletion,marginal,0.1,singleton_rate,20,0.8146666666666667,0.11292185363887615,0.5533333333333333,0.7633333333333334,0.8300000000000001,0.89,0.98
platt,targeted_feature_deletion,marginal,0.1,singleton_accuracy,20,0.7574062481584576,0.03320413465831933,0.7079646017699115,0.7315626460963067,0.7622465254044202,0.7817866276945561,0.8313253012048193
platt,targeted_feature_deletion,marginal,0.1,class0_coverage,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.1,class1_coverage,20,0.33222222222222225,0.16369276598990837,0.06666666666666667,0.25,0.3,0.4444444444444444,0.6888888888888889
platt,targeted_feature_deletion,marginal,0.1,class0_singleton_accuracy,20,1.0,0.0,1.0,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.1,class1_singleton_accuracy,20,0.011650016650016647,0.026679244217688962,0.0,0.0,0.0,0.0,0.09523809523809523
platt,targeted_feature_deletion,marginal,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
platt,targeted_feature_deletion,marginal,0.2,coverage,20,0.7393333333333333,0.03432898967583728,0.7,0.7183333333333333,0.7266666666666667,0.7533333333333333,0.82
platt,targeted_feature_deletion,marginal,0.2,avg_set_size,20,1.0530000000000002,0.05503746730198931,1.0,1.0116666666666667,1.0333333333333334,1.075,1.18
platt,targeted_feature_deletion,marginal,0.2,singleton_rate,20,0.9469999999999998,0.05503746730198932,0.82,0.925,0.9666666666666667,0.9883333333333333,1.0
platt,targeted_feature_deletion,marginal,0.2,singleton_accuracy,20,0.7257999915818838,0.02340400428566776,0.697986577181208,0.7135666347075743,0.7187726329003911,0.7318009118541033,0.7874015748031497
platt,targeted_feature_deletion,marginal,0.2,class0_coverage,20,0.9980952380952381,0.00498236536933902,0.9809523809523809,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.2,class1_coverage,20,0.13555555555555554,0.11756684189511252,0.0,0.06666666666666667,0.08888888888888889,0.17777777777777778,0.4
platt,targeted_feature_deletion,marginal,0.2,class0_singleton_accuracy,20,0.9979272615194945,0.005586001314760646,0.9777777777777777,1.0,1.0,1.0,1.0
platt,targeted_feature_deletion,marginal,0.2,class1_singleton_accuracy,20,0.028500809038982233,0.04097247255988492,0.0,0.0,0.011363636363636364,0.045454545454545456,0.15625
platt,targeted_feature_deletion,marginal,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,label_conditional,0.05,coverage,20,0.9556666666666664,0.033317540118264495,0.88,0.945,0.9666666666666667,0.98,1.0
raw,none,label_conditional,0.05,avg_set_size,20,1.7313333333333332,0.11714139005133027,1.5266666666666666,1.62,1.7566666666666668,1.815,1.9266666666666667
raw,none,label_conditional,0.05,singleton_rate,20,0.2686666666666667,0.11714139005133027,0.07333333333333333,0.185,0.24333333333333335,0.38,0.47333333333333333
raw,none,label_conditional,0.05,singleton_accuracy,20,0.8441154863371892,0.07684708420638266,0.7166666666666667,0.8011363636363636,0.8550420168067226,0.8854166666666666,1.0
raw,none,label_conditional,0.05,class0_coverage,20,0.9547619047619047,0.03480462236079465,0.8761904761904762,0.9380952380952381,0.9714285714285714,0.9738095238095238,1.0
raw,none,label_conditional,0.05,class1_coverage,20,0.9577777777777777,0.055332887102172136,0.8444444444444444,0.9444444444444444,0.9888888888888889,1.0,1.0
raw,none,label_conditional,0.05,class0_singleton_accuracy,20,0.7843449497991584,0.17235990467454465,0.3333333333333333,0.7134920634920635,0.8377192982456141,0.8907342657342657,1.0
raw,none,label_conditional,0.05,class1_singleton_accuracy,20,0.8663504611330699,0.1709958184544283,0.45454545454545453,0.7875000000000001,0.9583333333333333,1.0,1.0
raw,none,label_conditional,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,label_conditional,0.1,coverage,20,0.898,0.04861111946532927,0.78,0.8783333333333333,0.9099999999999999,0.935,0.9533333333333334
raw,none,label_conditional,0.1,avg_set_size,20,1.4816666666666665,0.1291243563980269,1.2666666666666666,1.3766666666666665,1.4866666666666668,1.5683333333333334,1.7466666666666666
raw,none,label_conditional,0.1,singleton_rate,20,0.5183333333333332,0.12912435639802694,0.25333333333333335,0.43166666666666664,0.5133333333333334,0.6233333333333333,0.7333333333333333
raw,none,label_conditional,0.1,singleton_accuracy,20,0.8084730555667805,0.054604864894379185,0.696078431372549,0.7834821428571428,0.8111205432937181,0.8482620320855615,0.8805970149253731
raw,none,label_conditional,0.1,class0_coverage,20,0.9004761904761904,0.04909735415464131,0.780952380952381,0.8809523809523809,0.9190476190476191,0.9357142857142857,0.9523809523809523
raw,none,label_conditional,0.1,class1_coverage,20,0.8922222222222222,0.08569556403109141,0.6444444444444445,0.8444444444444444,0.9111111111111111,0.9555555555555556,1.0
raw,none,label_conditional,0.1,class0_singleton_accuracy,20,0.8025924623119108,0.08248109876133956,0.6567164179104478,0.7389610389610389,0.8233729662077597,0.8601288582559186,0.9242424242424242
raw,none,label_conditional,0.1,class1_singleton_accuracy,20,0.8017271750653073,0.13427159826375099,0.5151515151515151,0.7185714285714285,0.8117647058823529,0.9011904761904762,1.0
raw,none,label_conditional,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,label_conditional,0.2,coverage,20,0.8146666666666669,0.05396988547339801,0.6733333333333333,0.7983333333333333,0.82,0.8533333333333334,0.88
raw,none,label_conditional,0.2,avg_set_size,20,1.2386666666666666,0.09889683915738477,1.12,1.1583333333333332,1.22,1.2966666666666666,1.4533333333333334
raw,none,label_conditional,0.2,singleton_rate,20,0.7613333333333333,0.09889683915738479,0.5466666666666666,0.7033333333333334,0.78,0.8416666666666667,0.88
raw,none,label_conditional,0.2,singleton_accuracy,20,0.7582260139748997,0.05162938907899775,0.6287878787878788,0.7457614942528735,0.7552417629439452,0.7932032590051459,0.8378378378378378
raw,none,label_conditional,0.2,class0_coverage,20,0.813809523809524,0.06328516833609846,0.6285714285714286,0.7976190476190477,0.819047619047619,0.85,0.9333333333333333
raw,none,label_conditional,0.2,class1_coverage,20,0.8166666666666668,0.09397025783047074,0.5333333333333333,0.7722222222222223,0.8222222222222222,0.8722222222222222,0.9777777777777777
raw,none,label_conditional,0.2,class0_singleton_accuracy,20,0.7541671618741842,0.07374711881617001,0.5760869565217391,0.7125773993808049,0.7657434021426706,0.7890801599721787,0.9102564102564102
raw,none,label_conditional,0.2,class1_singleton_accuracy,20,0.7656778282167871,0.10871183760031204,0.46153846153846156,0.7126736111111112,0.7787878787878788,0.8302884615384615,0.9545454545454546
raw,none,label_conditional,0.2,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,marginal,0.05,coverage,20,0.9456666666666665,0.037791363226310375,0.8266666666666667,0.925,0.9533333333333334,0.9666666666666667,1.0
raw,none,marginal,0.05,avg_set_size,20,1.5633333333333335,0.12638935479639082,1.3533333333333333,1.47,1.5666666666666667,1.625,1.82
raw,none,marginal,0.05,singleton_rate,20,0.4366666666666667,0.1263893547963908,0.18,0.375,0.43333333333333335,0.53,0.6466666666666666
raw,none,marginal,0.05,singleton_accuracy,20,0.8873777862808587,0.054279835762866,0.7319587628865979,0.8594919786096257,0.8888888888888888,0.9197792869269948,1.0
raw,none,marginal,0.05,class0_coverage,20,0.9890476190476191,0.013209232703649649,0.9523809523809523,0.9809523809523809,0.9904761904761905,1.0,1.0
raw,none,marginal,0.05,class1_coverage,20,0.8444444444444444,0.09938079899999067,0.5333333333333333,0.7944444444444445,0.8555555555555556,0.8944444444444444,1.0
raw,none,marginal,0.05,class0_singleton_accuracy,20,0.9818435405833027,0.02052690559278563,0.9305555555555556,0.9678321678321679,0.9838541666666667,1.0,1.0
raw,none,marginal,0.05,class1_singleton_accuracy,19,0.315252307755974,0.20413076867809615,0.0,0.1514285714285714,0.3888888888888889,0.5,0.5555555555555556
raw,none,marginal,0.05,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,marginal,0.1,coverage,20,0.9033333333333333,0.042467738012870716,0.7733333333333333,0.8933333333333333,0.9,0.9283333333333333,0.9666666666666667
raw,none,marginal,0.1,avg_set_size,20,1.3706666666666667,0.08464304132322066,1.2133333333333334,1.3283333333333331,1.37,1.4016666666666666,1.5733333333333333
raw,none,marginal,0.1,singleton_rate,20,0.6293333333333334,0.08464304132322066,0.4266666666666667,0.5983333333333334,0.63,0.6716666666666666,0.7866666666666666
raw,none,marginal,0.1,singleton_accuracy,20,0.850159036577336,0.05232259455173009,0.711864406779661,0.8300561797752809,0.8513157894736842,0.8872340425531915,0.9230769230769231
raw,none,marginal,0.1,class0_coverage,20,0.9704761904761906,0.022260380176441594,0.9142857142857143,0.9619047619047619,0.9714285714285714,0.9904761904761905,1.0
raw,none,marginal,0.1,class1_coverage,20,0.7466666666666667,0.09869848283190748,0.4444444444444444,0.7111111111111111,0.7444444444444445,0.8222222222222222,0.8888888888888888
raw,none,marginal,0.1,class0_singleton_accuracy,20,0.9591566004943919,0.029427834344189337,0.896551724137931,0.9467532467532467,0.9607826384142173,0.9842800374006545,1.0
raw,none,marginal,0.1,class1_singleton_accuracy,20,0.45234649294609913,0.13522532194263243,0.1935483870967742,0.37662337662337664,0.45416666666666666,0.5129310344827587,0.6875
raw,none,marginal,0.1,empty_rate,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,none,marginal,0.2,coverage,20,0.8156666666666667,0.05695078412862722,0.6866666666666666,0.79,0.8300000000000001,0.84,0.9066666666666666
raw,none,marginal,0.2,avg_set_size,20,1.130666666666667,0.08898123857709249,0.9466666666666667,1.065,1.1433333333333333,1.1883333333333335,1.2666666666666666
raw,none,marginal,0.2,singleton_rate,20,0.8620000000000001,0.07644437644495819,0.7333333333333333,0.8116666666666666,0.8566666666666667,0.935,0.98
raw,none,marginal,0.2,singleton_accuracy,20,0.7931938590977566,0.04566908470432965,0.6986301369863014,0.7807034403228907,0.7992311507936508,0.8148446783228653,0.8727272727272727
raw,none,marginal,0.2,class0_coverage,20,0.910952380952381,0.0452308396766955,0.8285714285714286,0.8761904761904762,0.9238095238095239,0.9428571428571428,0.9809523809523809
raw,none,marginal,0.2,class1_coverage,20,0.5933333333333333,0.10400679739869508,0.3333333333333333,0.55,0.6222222222222222,0.6444444444444445,0.7555555555555555
raw,none,marginal,0.2,class0_singleton_accuracy,20,0.9052239748131712,0.04233533337262121,0.8252427184466019,0.8759850474843403,0.9125029882859192,0.929945054945055,0.9772727272727273
raw,none,marginal,0.2,class1_singleton_accuracy,20,0.48826649666828503,0.09175551203680812,0.34615384615384615,0.4340659340659341,0.47215397215397215,0.5576923076923077,0.6585365853658537
raw,none,marginal,0.2,empty_rate,20,0.0036666666666666666,0.012514319283704684,0.0,0.0,0.0,0.0,0.05333333333333334
