target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class0_coverage,10,0.9668778063052063,0.0023809207427120645,0.9644414650145248,0.9652300809957605,0.9658955540636167,0.9683249099952518,0.9707721086425388
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class1_coverage,10,0.9191105037904107,0.005766999109384941,0.9124379121753671,0.9155328503756519,0.9176354561093275,0.9192751444614096,0.9294275933603083
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class0_avg_set_size,10,1.3367288539718802,0.006514162915991767,1.3287560522695294,1.330873204815912,1.3353364845888573,1.3422210308880684,1.3472984386958673
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class1_avg_set_size,10,1.5265949005856054,0.014242396243184189,1.5086352739248365,1.5200511594915198,1.5251622439656785,1.5296511815087506,1.557982745748923
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class0_singleton_accuracy,10,0.9500692625784838,0.0034513746597759094,0.9466377996804233,0.9476999924443748,0.9484868322682899,0.952529228628526,0.9559947844761466
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,survey_weighted,class1_singleton_accuracy,10,0.8292959334949149,0.008023520151832969,0.8217981813142226,0.8246375372197392,0.8267754257886165,0.8295264422974031,0.8469669695565161
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,coverage,10,0.9499933333333332,0.0028380918646334925,0.9468,0.9481166666666666,0.9497333333333333,0.9505833333333333,0.9558
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,avg_set_size,10,1.42796,0.0076602678610936045,1.4187333333333334,1.4215333333333333,1.4280333333333335,1.4310666666666667,1.4402666666666666
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,singleton_rate,10,0.5720400000000001,0.007660267861093613,0.5597333333333333,0.5689333333333333,0.5719666666666667,0.5784666666666667,0.5812666666666667
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,ambiguous_rate,10,0.42796,0.007660267861093614,0.41873333333333335,0.4215333333333333,0.4280333333333333,0.43106666666666665,0.44026666666666664
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,singleton_accuracy,10,0.9126217459444262,0.003977813016508827,0.9083477259643062,0.9103374702516813,0.9116731954821493,0.9137566435204905,0.9212401995723449
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class0_coverage,10,0.9602664092397697,0.002378850162015121,0.9571266968325792,0.9590192220091399,0.9601742365629498,0.9606536666125787,0.9647072174307763
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class1_coverage,10,0.9353275730393105,0.003608866426409617,0.9318695511785599,0.9323860358139437,0.934614560364035,0.936645039128884,0.9431157078215902
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class0_avg_set_size,10,1.3664366271614548,0.006824785945515413,1.3584412633492389,1.3619750283768444,1.3645361990950227,1.369842159746878,1.3813242784380306
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class1_avg_set_size,10,1.5157900048958226,0.011946935235310173,1.499025974025974,1.5093667716043688,1.5155627181649451,1.521812098436206,1.5407239819004526
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class0_singleton_accuracy,10,0.9373030868412711,0.0033512441410484665,0.9327179123025031,0.9358135360392216,0.9368357550326705,0.9380758303150224,0.9442252510760402
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.05,marginal,unweighted,class1_singleton_accuracy,10,0.8665198095726263,0.004668770514945478,0.8610928242264648,0.863044650827484,0.8653118274236353,0.868448292104664,0.8761435608726249
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,coverage,10,0.9011217277625878,0.0034058025720256416,0.8973827567221568,0.8986848156081251,0.9005510950719217,0.9022551706476045,0.9075408202515887
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,avg_set_size,10,1.2338368091488747,0.008615673225854232,1.2193511917284652,1.228987208319245,1.2362168002967096,1.2394418510563192,1.2458246682245997
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,singleton_rate,10,0.7661631908511252,0.008615673225854263,0.7541753317754004,0.7605581489436808,0.7637831997032904,0.771012791680755,0.7806488082715349
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,ambiguous_rate,10,0.23383680914887486,0.008615673225854267,0.2193511917284651,0.22898720831924502,0.23621680029670958,0.23944185105631918,0.2458246682245996
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,singleton_accuracy,10,0.8709447862755395,0.004175770972887843,0.8654257470081242,0.8684266780909394,0.8697627410730959,0.8728689164017789,0.8785451398190698
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class0_coverage,10,0.9138759434517096,0.005250069844373332,0.9069430529681465,0.9092629333949114,0.913735106072755,0.9172362152035849,0.9221788416434538
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class1_coverage,10,0.8807244424777254,0.00729711456876023,0.8690460195377401,0.876749800883489,0.8806811218281814,0.8862356080081364,0.8910031448729292
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class0_avg_set_size,10,1.2056655405157817,0.009521191444096948,1.1921010397041378,1.1982878999390363,1.206869728682511,1.2136275865883221,1.2179164112692684
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class1_avg_set_size,10,1.27893166093356,0.011713787642152895,1.2610046549097442,1.274633452820169,1.2778222258241452,1.2850693140184632,1.2953740898717447
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.8915175614685005,0.0075103069087132275,0.8815728484344874,0.8849164239501721,0.8924740421519288,0.8960431474715398,0.902306848151682
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8346166571875511,0.009158441877185031,0.8167905683430644,0.8318058357079117,0.8347827396191496,0.8389114599397834,0.8488246230497521
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,coverage,10,0.8997933333333334,0.002838613815766744,0.8964,0.8977166666666666,0.8999666666666667,0.901,0.9059333333333334
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,avg_set_size,10,1.2420399999999998,0.008097138650226248,1.2288666666666668,1.2367333333333332,1.2431333333333334,1.24855,1.2518
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,singleton_rate,10,0.75796,0.008097138650226234,0.7482,0.7514500000000001,0.7568666666666667,0.7632666666666666,0.7711333333333333
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,ambiguous_rate,10,0.24204000000000003,0.008097138650226246,0.22886666666666666,0.23673333333333335,0.2431333333333333,0.24855,0.2518
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,singleton_accuracy,10,0.8678060072290263,0.0029400994918553436,0.8636922536448269,0.866516520044451,0.8671015033836421,0.8688990568181139,0.8747002930467986
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class0_coverage,10,0.8990770447624316,0.004968242372285227,0.8922711327373543,0.8964230026730027,0.8989234133363465,0.899651124975841,0.9100090785292783
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class1_coverage,10,0.9008262906230623,0.0051075757782611045,0.8925459825750242,0.8974224768208866,0.9013870491593334,0.9045477950858657,0.908561255866645
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class0_avg_set_size,10,1.2252313620998532,0.009833097553587153,1.211577752553916,1.2171642149583326,1.2248271270605255,1.2333289320037797,1.2394286362090465
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class1_avg_set_size,10,1.2660250720125479,0.009740170758560372,1.2520167796063246,1.260804074535719,1.2649090619437335,1.2702322225391596,1.2855526826115062
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class0_singleton_accuracy,10,0.8696941498479671,0.007145104473473814,0.8608390586171613,0.865536197219689,0.8693697285336377,0.8713757231259993,0.8840643274853801
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,label_conditional,unweighted,class1_singleton_accuracy,10,0.8648899359914894,0.00651132816522932,0.8557500553955241,0.8606224893894996,0.8651981393004343,0.8694158816558218,0.8750552852720035
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,coverage,10,0.9008008087645301,0.0034921226004979615,0.8957959865583371,0.8985478720891928,0.9009823168088094,0.9020255686750329,0.9077541692472483
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,avg_set_size,10,1.226953559987819,0.00742681761014133,1.2152784749661247,1.223113221045065,1.2245718526042961,1.231858162935772,1.240292661025991
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,singleton_rate,10,0.773046440012181,0.0074268176101413095,0.7597073389740091,0.768141837064228,0.7754281473957038,0.776886778954935,0.7847215250338754
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,ambiguous_rate,10,0.22695355998781888,0.007426817610141316,0.21527847496612465,0.22311322104506498,0.22457185260429624,0.231858162935772,0.24029266102599092
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,singleton_accuracy,10,0.8716908344338392,0.0038986756483764687,0.8657825146376826,0.8689405757279853,0.8719192439406154,0.8727699912003313,0.8793646469139126
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class0_coverage,10,0.9298297968159638,0.0024894080519362685,0.9267829834130998,0.9279352775117268,0.929282558800053,0.9317211446242926,0.93345552800119
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class1_coverage,10,0.8543241707264289,0.006426940966254236,0.8461724053594918,0.849482048320833,0.8531493094643063,0.8582630165980922,0.8665450167363948
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class0_avg_set_size,10,1.1818835632179163,0.005070358610263394,1.172482781820435,1.179701424108313,1.1805401467081449,1.1843319326732231,1.1893990647747974
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class1_avg_set_size,10,1.2991149839210958,0.012060698837708248,1.2833507829117825,1.2917061754163253,1.2962923197437224,1.3031603096755229,1.3206866430584994
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class0_singleton_accuracy,10,0.9142279328094174,0.003048764662089283,0.909995520975924,0.912706223125572,0.9133262695928207,0.9165735218609778,0.9188545168290712
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,survey_weighted,class1_singleton_accuracy,10,0.7922039632079143,0.007019550752706973,0.7821255201921141,0.7875468903482985,0.790840071295448,0.7963278470632574,0.8045944568958713
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,coverage,10,0.90038,0.0026101511237644646,0.8976,0.8984,0.8999333333333334,0.9012,0.9062
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,avg_set_size,10,1.2375933333333333,0.007666921090786391,1.2275333333333334,1.23205,1.2343333333333333,1.2449,1.2498666666666667
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,singleton_rate,10,0.7624066666666667,0.007666921090786414,0.7501333333333333,0.7551,0.7656666666666667,0.76795,0.7724666666666666
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,ambiguous_rate,10,0.23759333333333332,0.007666921090786417,0.22753333333333334,0.23205,0.23433333333333334,0.2449,0.24986666666666665
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,singleton_accuracy,10,0.8693489905275855,0.002443143034187976,0.8672750977835724,0.8677542519958348,0.8684950099032748,0.8701135814620676,0.8755197735114572
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class0_coverage,10,0.9172584886556117,0.0026168433001004195,0.915057915057915,0.9156787830460116,0.9163216824737925,0.9172305741469121,0.9230594643667726
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class1_coverage,10,0.8762836377170322,0.003391700046346531,0.8710874475637302,0.8743506493506493,0.8762114099683731,0.8781452307111777,0.882191338073691
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class0_avg_set_size,10,1.2017058197527692,0.006788835774174726,1.19404680754374,1.1972191405548147,1.1989230281303125,1.2061040296955765,1.2129398410896708
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class1_avg_set_size,10,1.2888279056956775,0.010078811651443621,1.2750887383026783,1.281674090291982,1.2885043167656254,1.2947505068773482,1.3054298642533937
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class0_singleton_accuracy,10,0.8963587063854307,0.0029209171499784384,0.8933601609657947,0.8945015042284112,0.8957004757635352,0.8964777719830268,0.9032119914346896
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.1,marginal,unweighted,class1_singleton_accuracy,10,0.8260578862130543,0.0030537731422435248,0.8218000904568069,0.8236077058877498,0.8262134948251666,0.8286048209238033,0.8303862261516984
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,coverage,10,0.8061320840401951,0.005791790468166711,0.7945006219213638,0.8038592341732911,0.806247626301076,0.8095734072254647,0.8137155794339098
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,avg_set_size,10,0.9990394847748039,0.009726024554095953,0.9851805202812853,0.9932348288853787,0.9954717514087862,1.0054511684056116,1.019030659666478
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,singleton_rate,10,0.9920643490192912,0.005064476640109798,0.9809693403335221,0.9920154391713704,0.9936313762635129,0.9950759227322293,0.9968922283618875
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,ambiguous_rate,10,0.003487567877756436,0.006067663466019858,0.0,0.0,0.0,0.0054511684056116,0.019030659666477916
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,empty_rate,10,0.004448083102952513,0.004827597611201186,0.0,0.0,0.004528248591213847,0.006765171114621308,0.014819479718714659
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,singleton_accuracy,10,0.8090633063745489,0.0030292428149331554,0.8047023459684657,0.8066968535080095,0.8087433185684192,0.8117400776788357,0.8131930887609968
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class0_coverage,10,0.8260819255113454,0.006250979363355118,0.8120432782447251,0.8245533764712687,0.8270552536910238,0.8280833106554834,0.8354178023198636
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class1_coverage,10,0.7741987584132881,0.0087611277404392,0.7662102058007021,0.7675260586617096,0.7699964620987692,0.7822572378480482,0.7889042698032888
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class0_avg_set_size,10,0.9991161414366954,0.00883065459493892,0.9864112733994478,0.9935436508019018,0.9959737739947108,1.0043207376469576,1.0168530011749526
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class1_avg_set_size,10,0.9989160347985353,0.011258783692012707,0.9831957286275692,0.992468878404003,0.9952147645343024,1.0042510613486626,1.0224705941677958
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.828902127864865,0.0035187958072585503,0.8232299246197765,0.82697608151007,0.8290152585338961,0.8304849773181598,0.8349197359885498
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.7772521831821133,0.007398897986605077,0.7680287216781929,0.7717431464887969,0.7762841218822247,0.783537989085736,0.7889968154987942
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,coverage,10,0.8001733333333334,0.005229847860308691,0.7898,0.79835,0.7987,0.8029999999999999,0.8085333333333333
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,avg_set_size,10,0.9989266666666667,0.009860781528138593,0.9850666666666666,0.9930833333333333,0.9956666666666667,1.00545,1.0192
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,singleton_rate,10,0.9919533333333334,0.005154794005056646,0.9808,0.9913000000000001,0.9936666666666667,0.9951833333333333,0.997
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,ambiguous_rate,10,0.003486666666666667,0.006112852277207668,0.0,0.0,0.0,0.00545,0.0192
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,empty_rate,10,0.00456,0.004953432529787854,0.0,0.0,0.004333333333333333,0.0069166666666666664,0.014933333333333333
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,singleton_accuracy,10,0.8031512054086207,0.0025380817150621802,0.7970615859385483,0.8020988328186147,0.8038722368019658,0.8047643138862913,0.8054228621408868
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class0_coverage,10,0.7989357642630587,0.005866802411060257,0.7869186375466788,0.7963621693793307,0.7978015426544838,0.8031329429050925,0.8071947344530186
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class1_coverage,10,0.8019470024850219,0.006008577394740111,0.793931526853805,0.7986438488860188,0.8010351911119036,0.8045994446729741,0.8150242326332795
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class0_avg_set_size,10,0.9990660547835611,0.009508973933483558,0.9855154464184678,0.9932967910946539,0.9955216626003346,1.005017499643882,1.0182746878547106
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class1_avg_set_size,10,0.9987290337277915,0.010422685278507617,0.9844231705338309,0.9926238381254112,0.9961866448636522,1.0044842902986968,1.0205169628432957
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class0_singleton_accuracy,10,0.8017628292905101,0.003460245769903325,0.7950296397628819,0.79977418574579,0.8022325470333301,0.8044386558084115,0.8057841792409693
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,label_conditional,unweighted,class1_singleton_accuracy,10,0.8051413506708901,0.0038026959303040482,0.7999673948483861,0.8022902623394789,0.8053892471750529,0.806714920980298,0.8111495959096157
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,coverage,10,0.8062750622649901,0.005176858627768142,0.7985495401294525,0.8036819460455767,0.8049722987547738,0.810114901306243,0.8149818684728541
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,avg_set_size,10,0.9954762371192304,0.007233533536793524,0.987172675855087,0.9906548238461456,0.9947611079035237,0.9970661354544844,1.0113912812085792
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,singleton_rate,10,0.9926713853564628,0.003922505533327758,0.987172675855087,0.9889927636125305,0.9929971018956819,0.9959038301769068,0.9974323242132079
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,ambiguous_rate,10,0.0014024258813837233,0.003605949945960807,0.0,0.0,0.0,0.0,0.01139128120857931
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,empty_rate,10,0.005926188762153401,0.004566415829803186,0.0,0.0029338645455156093,0.005238892096476306,0.009345176153854403,0.01282732414491301
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,singleton_accuracy,10,0.8108167669578246,0.0038960376444082496,0.8055225762075815,0.8079508958680275,0.8091106792128969,0.8144940901173292,0.8167187627978384
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class0_coverage,10,0.8557261536569813,0.0032375952024810434,0.8502597934456649,0.8539554382795402,0.85583479989956,0.8577637919447667,0.8599801716742607
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class1_coverage,10,0.7270892369111486,0.009462008448114952,0.7135187033572841,0.7214210111146788,0.7267848236026133,0.7324200949515329,0.743028952574497
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class0_avg_set_size,10,0.9963249469641454,0.005771623494519756,0.9892658002481579,0.9935523324654891,0.9951031216053724,0.997513046756643,1.0088033916072754
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class1_avg_set_size,10,0.9941094870486147,0.009733089105936074,0.9837971688063952,0.9862739631247169,0.9934735382699039,0.9967178821111753,1.015479236578887
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class0_singleton_accuracy,10,0.8597079452481081,0.003131379952461948,0.85397641462649,0.8585181020025854,0.859489366052736,0.8615141898969502,0.8648537510202816
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,survey_weighted,class1_singleton_accuracy,10,0.7322451468241736,0.006828173547711436,0.7246278387034562,0.7269635265293849,0.7309022492511079,0.7382200684950088,0.7423344237160703
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,coverage,10,0.8007333333333333,0.0048391408277314455,0.7928,0.7976333333333333,0.8,0.8030333333333334,0.8081333333333334
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,avg_set_size,10,0.9949933333333334,0.007668595570552105,0.9858,0.98985,0.9942666666666666,0.9966666666666667,1.0118
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,singleton_rate,10,0.9921266666666668,0.004216891371556326,0.9858,0.9884666666666666,0.9923333333333333,0.9956166666666667,0.9974666666666666
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,ambiguous_rate,10,0.0014333333333333333,0.0037284690533088086,0.0,0.0,0.0,0.0,0.0118
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,empty_rate,10,0.0064399999999999995,0.004938955755077918,0.0,0.003333333333333333,0.005733333333333333,0.01015,0.0142
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,singleton_accuracy,10,0.8056458184293753,0.0028268536688568877,0.8003343363423604,0.8041182549144623,0.8058456796056395,0.8074927618108424,0.8098695710636009
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class0_coverage,10,0.831624395016795,0.004739913684253003,0.8253932329976237,0.8278073612486379,0.8326168929110106,0.8340359455784403,0.8382519863791147
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class1_coverage,10,0.7566258210243294,0.006917739503191054,0.7452922077922078,0.7538740532401684,0.758397894728567,0.7606974319174917,0.7656755009696187
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class0_avg_set_size,10,0.9957191365351195,0.006382289929184888,0.9876654973407265,0.9928440943440194,0.9944467577812941,0.9967680122028474,1.0095346197502837
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class1_avg_set_size,10,0.9939519992329879,0.009646643666389447,0.9831251014116502,0.9865870249340007,0.9930344292218283,0.9970088406948955,1.0150242326332795
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class0_singleton_accuracy,10,0.8360157950367855,0.003692473455222897,0.8280450358239508,0.8359496273450205,0.8369716936544683,0.8374891883678527,0.8401139601139601
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.2,marginal,unweighted,class1_singleton_accuracy,10,0.7621551777516407,0.003857090208265152,0.7569230769230769,0.7593513132976344,0.7618536760388457,0.7649654653720754,0.7673429319371727
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,coverage,10,0.9355738368806625,0.001896722427391325,0.9334105435014866,0.9339076626236562,0.9355134224038435,0.9368828443015658,0.9389597482296695
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,avg_set_size,10,1.4324907105865243,0.006911476859031636,1.4231212654332295,1.4265729050323683,1.4328964203047154,1.4368987543640146,1.4434091269120364
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,singleton_rate,10,0.5675092894134758,0.006911476859031647,0.5565908730879637,0.5631012456359856,0.5671035796952845,0.5734270949676317,0.5768787345667705
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,ambiguous_rate,10,0.43249071058652433,0.006911476859031658,0.4231212654332294,0.4265729050323684,0.43289642030471553,0.4368987543640145,0.4434091269120363
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,singleton_accuracy,10,0.886492310114472,0.0022581512666917437,0.8831296504519118,0.8851548461743718,0.8857685223889706,0.8884161353187952,0.8903319211260519
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class0_coverage,10,0.9639256607463494,0.0017062920736646311,0.9619545101845838,0.9626649380523213,0.9630891045295066,0.9654114414828696,0.9664890639481946
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class1_coverage,10,0.9082802732206243,0.004168613724577388,0.9016982426176567,0.9059925596826577,0.9072290339243625,0.9110709075493946,0.9161678439398345
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class0_avg_set_size,10,1.3387058792940483,0.009104220966854655,1.3270509621747504,1.3312195321525326,1.3382027933809635,1.3440756764996475,1.356881285387567
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class1_avg_set_size,10,1.5227749291734303,0.00783159355682919,1.5140012686820798,1.5160607298725552,1.5231366385323533,1.526956978917056,1.538237758874333
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.05,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.9454344429069319,0.0027984422344380956,0.9419008802008128,0.9432419828221633,0.9447604536834724,0.9476589576054936,0.9497741914249436
