target_definition,model,mapping,domain,desired_selection_rate,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
survey_year_adjusted_50000,lightgbm,raw,id_test,0.95,survey_weighted,selective_risk,10,0.17469502664983697,0.0035098039696868,0.1700572947493588,0.17229701207833265,0.17442145571338025,0.17620014430026665,0.18181126578501877
survey_year_adjusted_50000,lightgbm,raw,id_test,0.95,survey_weighted,selective_accuracy,10,0.825304973350163,0.003509803969686815,0.8181887342149812,0.8237998556997334,0.8255785442866198,0.8277029879216673,0.8299427052506412
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selection_rate,10,0.4834041357160209,0.008227445773565127,0.4714425944316907,0.4790321318245885,0.48442851868378956,0.48771502496285674,0.4962874228737061
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selective_risk,10,0.10294130800067262,0.002371593075858996,0.09873291966317628,0.10151391723892231,0.10252567981230304,0.10496075776092752,0.10609601375339224
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8970586919993273,0.002371593075858989,0.8939039862466077,0.8950392422390725,0.8974743201876969,0.8984860827610777,0.9012670803368237
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selection_rate,10,0.6890132297951898,0.007453457340070414,0.675605767031925,0.685708375369448,0.688183656008571,0.6905976407096551,0.7020914886729732
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selective_risk,10,0.14781996130030556,0.0021699739742240135,0.14454605869362572,0.1462999557133241,0.14794991693235124,0.1486968330033706,0.15155178029444627
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8521800386996945,0.002169973974224017,0.8484482197055537,0.8513031669966294,0.8520500830676487,0.853700044286676,0.8554539413063743
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selection_rate,10,0.7930374315945458,0.005197513534696183,0.787700377703007,0.7893880008497036,0.7918197398051507,0.7958312948240223,0.8045122812553959
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selective_risk,10,0.17364501531733748,0.001595550453214953,0.17087255696066708,0.17274108014277065,0.17373058584310622,0.17381356453355046,0.17656540715474386
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8263549846826626,0.001595550453214968,0.8234345928452561,0.8261864354664495,0.8262694141568938,0.8272589198572293,0.829127443039333
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selection_rate,10,0.8977401084734931,0.0037274679392204284,0.892894084745057,0.8950005270012827,0.8968201505285704,0.9006643842030647,0.90305014339061
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selective_risk,10,0.1998298040818157,0.001261992871129687,0.19749395333710157,0.1992173165181333,0.20020102063628487,0.20046031483697122,0.20175239904356698
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.9,survey_weighted,selective_accuracy,10,0.8001701959181844,0.0012619928711296855,0.798247600956433,0.7995396851630288,0.7997989793637151,0.8007826834818668,0.8025060466628984
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selection_rate,10,0.9506586515793847,0.002314012014460147,0.9457373723178417,0.9494389468076287,0.950823153498157,0.9522040781522272,0.9539007034560657
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selective_risk,10,0.21401509333362728,0.0010284154012413112,0.21245151040422827,0.21331752184410788,0.2143631200380437,0.21478829659092796,0.21523955728484417
survey_year_adjusted_50000,lightgbm,raw,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7859849066663728,0.0010284154012413047,0.7847604427151558,0.7852117034090721,0.7856368799619563,0.7866824781558921,0.7875484895957717
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selection_rate,10,0.5149495584754181,0.009309047497270484,0.5034078824045468,0.5067442982946975,0.5158307843333857,0.5212093397838791,0.5316644421896384
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selective_risk,10,0.07175086466963687,0.0037517225803800594,0.06456891539032085,0.06995488598047862,0.07253730398624497,0.07312266770775797,0.07829398103698766
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.5,survey_weighted,selective_accuracy,10,0.9282491353303632,0.003751722580380072,0.9217060189630123,0.9268773322922421,0.9274626960137551,0.9300451140195214,0.9354310846096792
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selection_rate,10,0.7175564517596704,0.018308623484689052,0.6951080995779836,0.701143106890269,0.7179620100470729,0.7321551182466474,0.7438075547109605
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selective_risk,10,0.11527158786806901,0.006108332798218939,0.10418887076309588,0.111324477029351,0.11746412380075946,0.11921326261095679,0.12232946831588508
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.7,survey_weighted,selective_accuracy,10,0.884728412131931,0.006108332798218935,0.8776705316841149,0.8807867373890432,0.8825358761992406,0.888675522970649,0.8958111292369041
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selection_rate,10,0.8136725798510532,0.013026875512673038,0.7972148898073887,0.8033669296515955,0.8109472343252444,0.8249343330031271,0.8344321760724301
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selective_risk,10,0.1391234569322422,0.006148511783778144,0.1326403066055785,0.1334587050947912,0.13847003757592782,0.14242797055815978,0.14934195096429667
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.8,survey_weighted,selective_accuracy,10,0.8608765430677577,0.006148511783778136,0.8506580490357033,0.8575720294418403,0.8615299624240722,0.8665412949052088,0.8673596933944215
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selection_rate,10,0.9107410648387763,0.01045942388308522,0.8958963543618704,0.9031395863882588,0.9115129727218366,0.916325680913335,0.9268401571377225
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selective_risk,10,0.16530174474080775,0.0036817387109613,0.16039290161978967,0.1638039310784549,0.16492061899536864,0.16667420249688275,0.17371796267369144
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.9,survey_weighted,selective_accuracy,10,0.8346982552591922,0.003681738710961289,0.8262820373263086,0.8333257975031173,0.8350793810046313,0.8361960689215451,0.8396070983802103
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selection_rate,10,0.9647040958039647,0.013701273125551498,0.9455117503936784,0.9595036992464757,0.963318739057266,0.9669589682425079,0.998492711006346
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selective_risk,10,0.18076283327091763,0.0060629015357952344,0.17300041283572343,0.17705917066359067,0.18033224600271255,0.18329767257982144,0.19448628953733077
survey_year_adjusted_50000,logistic_regression,isotonic,id_test,0.95,survey_weighted,selective_accuracy,10,0.8192371667290825,0.0060629015357952214,0.8055137104626693,0.8167023274201786,0.8196677539972874,0.8229408293364093,0.8269995871642766
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selection_rate,10,0.4971534303907574,0.008070435993403352,0.48669162348027645,0.4927141603806812,0.49421023762819166,0.4998747824947553,0.515881618132745
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selective_risk,10,0.10868872472848157,0.005017771676115733,0.09787596978883009,0.1074523107009419,0.10991642035832105,0.11171836335151693,0.11491266252777466
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8913112752715184,0.0050177716761157405,0.8850873374722253,0.8882816366484831,0.890083579641679,0.892547689299058,0.9021240302111699
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selection_rate,10,0.7047797328434827,0.01832936203577155,0.6829161437809536,0.6883462887294368,0.7032382634688837,0.7197861037451099,0.7331248000302072
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selective_risk,10,0.1546915475065782,0.006155102471059358,0.14805978136361808,0.1500572235734138,0.1521694506676114,0.1584757288318614,0.16474061071554721
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8453084524934219,0.006155102471059367,0.8352593892844528,0.8415242711681387,0.8478305493323887,0.8499427764265862,0.8519402186363819
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selection_rate,10,0.8046393116950649,0.014277442591172357,0.7884174245253519,0.7925176883010592,0.8025790054941915,0.8146835622986158,0.8278287434626522
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selective_risk,10,0.1782871120143173,0.006454960015855469,0.17031641569158096,0.17390667766194073,0.17725275169377488,0.1836271197259812,0.18811390521959817
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8217128879856826,0.006454960015855461,0.8118860947804019,0.8163728802740188,0.822747248306225,0.8260933223380593,0.829683584308419
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selection_rate,10,0.90578626153292,0.009958019974746912,0.8903343463677483,0.8979121622018676,0.9067650960861497,0.9113189060428606,0.9213367753247872
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selective_risk,10,0.20091106836170694,0.0035573279572508063,0.19503654559323957,0.19826649179431305,0.20094601860681127,0.20361435229430844,0.20626911511403723
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.9,survey_weighted,selective_accuracy,10,0.799088931638293,0.0035573279572508154,0.7937308848859628,0.7963856477056915,0.7990539813931887,0.8017335082056869,0.8049634544067604
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selection_rate,10,0.9621400278041626,0.014266258441960153,0.9465040560344272,0.954951674044893,0.960331556949334,0.9629754717474175,0.9987030642217641
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selective_risk,10,0.2146278737763688,0.004773607216017016,0.2093152085407503,0.2114052891714164,0.2123288209003225,0.2178634531940169,0.2229402419466906
survey_year_adjusted_50000,logistic_regression,isotonic,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7853721262236313,0.004773607216017002,0.7770597580533094,0.7821365468059831,0.7876711790996775,0.7885947108285836,0.7906847914592496
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selection_rate,10,0.5010504509457456,0.00895860666934618,0.48668059586527357,0.49601214381687964,0.4998658347857186,0.5088216974904015,0.5132325511299217
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selective_risk,10,0.06930308800853074,0.004336750199687015,0.06138229142926934,0.06706494063251922,0.07012263438761301,0.0714139329350819,0.07710009386718039
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.5,survey_weighted,selective_accuracy,10,0.9306969119914692,0.004336750199687021,0.9228999061328196,0.9285860670649182,0.929877365612387,0.9329350593674808,0.9386177085707307
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selection_rate,10,0.7016074464098778,0.00801667891368412,0.6862432585233228,0.6970467152711397,0.7039886978153025,0.7051319418419078,0.7143426261701308
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selective_risk,10,0.11171722305321756,0.0038033321576719154,0.10443997655111051,0.11069879276019931,0.1130356212830515,0.11446945802793795,0.11567410017330526
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.7,survey_weighted,selective_accuracy,10,0.8882827769467824,0.003803332157671933,0.8843258998266947,0.885530541972062,0.8869643787169486,0.8893012072398008,0.8955600234488895
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selection_rate,10,0.7999292843261679,0.005913575872942534,0.7902629005559344,0.7952058033890825,0.8002865477485637,0.8043320141651737,0.8076320755380572
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selective_risk,10,0.13536063212016897,0.003983353734799388,0.12964806013338673,0.13254946421019076,0.1342765276289448,0.13802852959717152,0.1420023858200729
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.8,survey_weighted,selective_accuracy,10,0.864639367879831,0.003983353734799419,0.857997614179927,0.8619714704028284,0.8657234723710552,0.8674505357898092,0.8703519398666133
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selection_rate,10,0.900948647254032,0.005789856707902331,0.8930504824642201,0.89622151472706,0.9014070148370286,0.9047501882643142,0.9113197738104297
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selective_risk,10,0.1624191009549976,0.004273495844615483,0.156933383806567,0.15864929637771852,0.16268740811001622,0.16585668471422976,0.1682262167736262
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.9,survey_weighted,selective_accuracy,10,0.8375808990450025,0.004273495844615493,0.8317737832263739,0.8341433152857702,0.8373125918899837,0.8413507036222815,0.843066616193433
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selection_rate,10,0.9505761142662822,0.0040198334195444465,0.943514167689652,0.9481113973374904,0.9507817263093099,0.9526898547486093,0.9572124942688454
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selective_risk,10,0.17634813844049527,0.004090735071347905,0.1711208274577589,0.1723234714208286,0.17702354046411617,0.179657574634737,0.1812598125410825
survey_year_adjusted_50000,logistic_regression,platt,id_test,0.95,survey_weighted,selective_accuracy,10,0.8236518615595048,0.004090735071347915,0.8187401874589175,0.8203424253652629,0.8229764595358838,0.8276765285791714,0.8288791725422411
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selection_rate,10,0.4827921890783079,0.007312232574378219,0.4715427434298944,0.47733441250859737,0.48443058167813463,0.48497761901195574,0.4943604611254972
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selective_risk,10,0.10763317185318148,0.002067850624585334,0.10420985311173085,0.1067021356832857,0.10697492871682013,0.10843361920968275,0.11165254065822006
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8923668281468187,0.0020678506245853305,0.8883474593417799,0.8915663807903172,0.8930250712831799,0.8932978643167142,0.8957901468882692
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selection_rate,10,0.6886548939289577,0.006331190335397644,0.6766596445673294,0.6855475243255165,0.6894512097461354,0.6917461346675197,0.6999859841414499
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selective_risk,10,0.15064224696198153,0.00205929555174577,0.1478149382814514,0.1492376134796291,0.14993921332850843,0.15260049338801324,0.15365114442214103
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8493577530380184,0.0020592955517457472,0.846348855577859,0.8473995066119868,0.8500607866714915,0.8507623865203708,0.8521850617185486
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selection_rate,10,0.7908111606243647,0.006932721629057645,0.7831471616386076,0.7851949335859606,0.7883420939742686,0.7973818226192452,0.8018175105209586
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selective_risk,10,0.17448236923148464,0.0025690027862019047,0.17033315836551918,0.17320217288392847,0.1739331613876084,0.17665095948591358,0.17808161937282826
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8255176307685155,0.002569002786201909,0.8219183806271717,0.8233490405140864,0.8260668386123916,0.8267978271160715,0.8296668416344808
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selection_rate,10,0.8954394196709388,0.004762248035741562,0.8882450957310646,0.8923190094426376,0.8946605080242354,0.8986733758576899,0.9042506810694513
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selective_risk,10,0.20030924812166845,0.0017901031901950604,0.19725252281798927,0.1996804205560334,0.2001259131519867,0.20156287143396945,0.2028412371658588
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.9,survey_weighted,selective_accuracy,10,0.7996907518783316,0.0017901031901950274,0.7971587628341412,0.7984371285660306,0.7998740868480132,0.8003195794439666,0.8027474771820107
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selection_rate,10,0.9484034861853772,0.0030571405993585245,0.9442755220219645,0.9460830176431028,0.9483556872315528,0.9491918876060675,0.9541768946383777
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selective_risk,10,0.2140557598022542,0.0013759103770347198,0.21154606454099628,0.21365357762504486,0.2140363371750591,0.2148547220039083,0.2162287105196744
survey_year_adjusted_50000,logistic_regression,platt,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7859442401977459,0.0013759103770346968,0.7837712894803256,0.7851452779960918,0.7859636628249409,0.7863464223749552,0.7884539354590037
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selection_rate,10,0.5012192159328099,0.00871061887311584,0.4866661690459419,0.49573524122504165,0.5005751588590638,0.5084508628431308,0.513046532422115
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selective_risk,10,0.06936886501486056,0.00437892055131796,0.061259841133960095,0.06727500958908875,0.06983870236101014,0.071507124167409,0.07733699105603223
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.5,survey_weighted,selective_accuracy,10,0.9306311349851393,0.004378920551317951,0.9226630089439678,0.928492875832591,0.9301612976389898,0.9327249904109113,0.9387401588660399
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selection_rate,10,0.7014810068420058,0.0076426158233423,0.6864694037009039,0.6971930437174473,0.7042058283545605,0.7046729972523911,0.7124952280344106
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selective_risk,10,0.11153770126511442,0.0034584970478638726,0.1042025595455497,0.1107561071884958,0.11333115690070972,0.1138636970573487,0.1144159789627675
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.7,survey_weighted,selective_accuracy,10,0.8884622987348856,0.003458497047863873,0.8855840210372325,0.8861363029426513,0.8866688430992903,0.8892438928115042,0.8957974404544503
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selection_rate,10,0.8002927923532299,0.0056741370022596015,0.7904241045806406,0.795665433317649,0.8012331350605377,0.8046609681597171,0.8070702242691987
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selective_risk,10,0.13536904177520087,0.004013031901732048,0.12938158548022288,0.13263746826485412,0.134688009656323,0.1379799027554967,0.141900708022958
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.8,survey_weighted,selective_accuracy,10,0.8646309582247991,0.004013031901732033,0.858099291977042,0.8620200972445033,0.865311990343677,0.8673625317351459,0.8706184145197771
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selection_rate,10,0.9013514466712158,0.006135052686037934,0.8917444305397628,0.8964489440355777,0.9013108411381641,0.9060427788555597,0.910857444681968
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selective_risk,10,0.16268043530946635,0.004102357180586646,0.15716551282015392,0.1588506882841897,0.16286052183411204,0.16564208286568396,0.16885426039707244
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.9,survey_weighted,selective_accuracy,10,0.8373195646905337,0.004102357180586644,0.8311457396029276,0.8343579171343161,0.837139478165888,0.8411493117158103,0.8428344871798461
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selection_rate,10,0.9509407365182962,0.003816518077130336,0.9447783566805414,0.9480536319834676,0.9511257458887931,0.9529713347766846,0.9568185872935585
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selective_risk,10,0.17632690396760628,0.004010728943775812,0.17103466777161555,0.17229403381494857,0.1772873477377318,0.1792818419071805,0.18113745456100014
survey_year_adjusted_50000,logistic_regression,raw,id_test,0.95,survey_weighted,selective_accuracy,10,0.8236730960323937,0.004010728943775824,0.8188625454389998,0.8207181580928194,0.8227126522622682,0.8277059661850514,0.8289653322283844
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selection_rate,10,0.48249785604875567,0.007289845701288615,0.4708288223565572,0.4767759036759184,0.4836060716049083,0.4849249813986677,0.49439834520346937
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selective_risk,10,0.10764114377306708,0.002158144021031217,0.10364503224874447,0.10697426775869963,0.10758893272568763,0.10844300799918014,0.11133242072621306
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8923588562269329,0.0021581440210312252,0.8886675792737869,0.8915569920008198,0.8924110672743124,0.8930257322413004,0.8963549677512556
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selection_rate,10,0.6885563203082539,0.0060671109023767164,0.6776121228049271,0.6852809604501479,0.688804617306422,0.6915460554735429,0.7000371213952143
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selective_risk,10,0.15082334445917794,0.0017542195468367747,0.14868409369038063,0.14901527914933757,0.15096363286943404,0.15237713654905802,0.15294595541552625
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.7,survey_weighted,selective_accuracy,10,0.8491766555408219,0.0017542195468367727,0.8470540445844738,0.847622863450942,0.849036367130566,0.8509847208506625,0.8513159063096194
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selection_rate,10,0.791259255499099,0.006669247513660069,0.7821948084309702,0.7863275174813765,0.789839390263892,0.7970176103448788,0.8020344375020865
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selective_risk,10,0.17484864934118652,0.00193338895039653,0.17206539866623025,0.1736505122743449,0.17427712836699652,0.17622265881806415,0.17791622657282447
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.8,survey_weighted,selective_accuracy,10,0.8251513506588136,0.0019333889503965317,0.8220837734271755,0.8237773411819358,0.8257228716330035,0.8263494877256551,0.8279346013337697
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selection_rate,10,0.8954659510285152,0.004754085151802891,0.8863365133870204,0.893146426462441,0.8946046196319792,0.8994375589750694,0.9021255468341601
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selective_risk,10,0.20054725492579828,0.001287450863375308,0.19822081923342286,0.20008867445287878,0.20052484056930153,0.20098059398701235,0.2024882908616909
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.9,survey_weighted,selective_accuracy,10,0.7994527450742017,0.0012874508633753086,0.797511709138309,0.7990194060129877,0.7994751594306985,0.7999113255471212,0.8017791807665772
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selection_rate,10,0.948707971647706,0.0029970258371249943,0.9450878416740611,0.946685161931928,0.9484782791076312,0.9490871750143128,0.9543399337066144
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selective_risk,10,0.21428105828197852,0.0007990059023297505,0.21355972245219956,0.21376801655484168,0.21382732616781266,0.21458415387503033,0.21599425984310325
survey_year_adjusted_50000,logistic_regression,raw,ood_test,0.95,survey_weighted,selective_accuracy,10,0.7857189417180215,0.000799005902329763,0.7840057401568967,0.7854158461249696,0.7861726738321874,0.7862319834451583,0.7864402775478004
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.5,survey_weighted,selection_rate,10,0.5167931092973608,0.010608263968698541,0.4995938536731623,0.5090951629065487,0.5146557277314088,0.5274427080937084,0.5298054262137835
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.5,survey_weighted,selective_risk,10,0.06215867609523072,0.003829747491616966,0.05772531353620121,0.058440560917827365,0.06265011013722054,0.06433365503264662,0.06910344414136267
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.5,survey_weighted,selective_accuracy,10,0.9378413239047692,0.0038297474916169664,0.9308965558586373,0.9356663449673533,0.9373498898627795,0.9415594390821727,0.9422746864637987
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.7,survey_weighted,selection_rate,10,0.7106074401233592,0.01214506236768308,0.6902497765183992,0.7045994099384807,0.7152128729529077,0.715575109617584,0.7318504323140899
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.7,survey_weighted,selective_risk,10,0.10567143971215567,0.0036605941069937694,0.09883105409569147,0.10355390453190669,0.10521842573859559,0.10789702162531642,0.1113396260245447
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.7,survey_weighted,selective_accuracy,10,0.8943285602878441,0.003660594106993773,0.8886603739754553,0.8921029783746836,0.8947815742614045,0.8964460954680933,0.9011689459043085
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.8,survey_weighted,selection_rate,10,0.8144169488130704,0.014305681566449978,0.7999601859417316,0.8050943071702601,0.8084052713018199,0.8230274184647723,0.838612645833556
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.8,survey_weighted,selective_risk,10,0.13249032092217633,0.003775342024541907,0.12716247716247717,0.1303445889455864,0.13234603737163844,0.13509235477818046,0.13921238423148904
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.8,survey_weighted,selective_accuracy,10,0.8675096790778237,0.003775342024541899,0.8607876157685109,0.8649076452218195,0.8676539626283615,0.8696554110544136,0.8728375228375228
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.9,survey_weighted,selection_rate,10,0.9140653373417447,0.014624520600634934,0.8943125743757477,0.9058075879085125,0.9124320682591203,0.9161251101121549,0.9454383965405742
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.9,survey_weighted,selective_risk,10,0.161149238243731,0.004662055000753342,0.15378853876349702,0.15810899516861743,0.16156507221967845,0.16400067728783618,0.16889896156489756
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.9,survey_weighted,selective_accuracy,10,0.8388507617562689,0.004662055000753355,0.8311010384351024,0.8359993227121638,0.8384349277803216,0.8418910048313826,0.846211461236503
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.95,survey_weighted,selection_rate,10,0.9610847354464387,0.00976174912288797,0.9454383965405742,0.9571615644661611,0.9605565614650768,0.9636007917678489,0.9771025899148897
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.95,survey_weighted,selective_risk,10,0.17484313410113944,0.004261466456918147,0.16889896156489756,0.1724261998006717,0.17420825841514867,0.17507426070533397,0.18231150234863086
unadjusted_reported_income_50000,lightgbm,isotonic,id_test,0.95,survey_weighted,selective_accuracy,10,0.8251568658988605,0.004261466456918133,0.8176884976513692,0.8249257392946661,0.8257917415848512,0.8275738001993282,0.8311010384351024
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.5,survey_weighted,selection_rate,10,0.4981824394670572,0.012355820303515985,0.4751297279610627,0.49049115894396195,0.4995651457980618,0.5067391773753787,0.5182022992259521
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.5,survey_weighted,selective_risk,10,0.1053371458768341,0.0054661349670380565,0.09362696403338672,0.10363856693273757,0.10507339304641303,0.10856940620287012,0.11324402087040444
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.5,survey_weighted,selective_accuracy,10,0.8946628541231659,0.005466134967038062,0.8867559791295956,0.8914305937971299,0.894926606953587,0.8963614330672625,0.9063730359666133
unadjusted_reported_income_50000,lightgbm,isotonic,ood_test,0.7,survey_weighted,selection_rate,10,0.6993214874114211,0.011041563033424425,0.6861549198726745,0.6902412115503178,0.6978756659564549,0.7070503644435798,0.7181012000000501
