horizon_day,repeat,domain,aggregation,prevalence,auroc,average_precision,pr_skill,brier,log_loss,ece,calibration_intercept,calibration_slope,hcep_080,hcep_090,hcep_095,aurc,excess_aurc
56,6,id_test,equal_pair,0.40438687588844424,0.7382960030489618,0.687598840335122,0.5003686939712165,0.18728945684748605,0.5560673482235017,0.08943697556156185,-0.15667231940758977,0.9869323829413976,0.04072599006871108,0.008802694079194163,0.0008546257227691826,0.1780655689803909,0.13683053951336024
56,6,id_test,size_weighted,0.42402813776982484,0.765167197007538,0.7369997957322874,0.5564511829408928,0.18470602204719164,0.5484331708069435,0.08017629891597931,-0.05053112014472361,1.1033753649338383,0.0313101263825967,0.00519794019995466,0.0011631940982431313,0.1664066404290683,0.12632527456347112
56,6,ood_test,equal_pair,0.3792229985160614,0.7359665803720303,0.6635771249019402,0.46793204584692494,0.18865070189268002,0.5599818159169181,0.05539442149991035,-0.173339310294781,0.9702742673506111,0.03844652853152478,0.006648796594637043,0.001973121320952879,0.18225095919936793,0.13677061807898772
56,6,ood_test,size_weighted,0.38780150257018586,0.7488246650811061,0.6852968117874766,0.4916832329769311,0.18838545981281044,0.5579103391031696,0.05189882952987464,-0.15591866662136833,1.0025372123329155,0.033412415974693556,0.004250691973111902,0.0014827995255041518,0.17769643264188317,0.13187947669942465
56,7,id_test,equal_pair,0.40438687588844424,0.7489094804698367,0.6789522890310393,0.4776510823739701,0.18745967736307487,0.5564018771675968,0.08541899831154479,0.09264195881835319,1.1389761779653673,0.02896775869570686,0.005237469247697611,0.0020562415125119863,0.1769046052930165,0.13164421842838905
56,7,id_test,size_weighted,0.42402813776982484,0.7646088320724831,0.7191931099617959,0.5210984813452442,0.1873970090042814,0.5561060657480964,0.08149692283886839,0.013124470230434908,1.0851822939227143,0.030209175283755434,0.005807684131180615,0.0023230616031763344,0.17348809316053002,0.12820138851175913
56,7,ood_test,equal_pair,0.3792229985160614,0.7363503380945235,0.6545438233243213,0.4525265940697272,0.19353723487615737,0.5727950580641461,0.07005353347189898,-0.048311023354549336,1.1542503644375168,0.029197144720461667,0.0048984938946716,0.0019112701688721303,0.19619652543924826,0.14713080569148096
56,7,ood_test,size_weighted,0.38780150257018586,0.7448753966392501,0.6762120063632798,0.47521448983664005,0.1946011324093058,0.5747324450018207,0.07331162628890527,-0.17902117101582316,1.0537967940484259,0.029754843811783314,0.005338078291814947,0.0019770660340055358,0.1959932897125002,0.14536834775824778
56,8,id_test,equal_pair,0.40438687588844424,0.7593577753338898,0.7103784944062801,0.532628245257462,0.18236720005791934,0.5431792155265245,0.10157521786969205,0.006521206096019771,1.1867159187708156,0.028082304428511666,0.002806717412154328,0.001184657395933728,0.162212808648077,0.12277330097877469
56,8,id_test,size_weighted,0.42402813776982484,0.77645846700277,0.7521194095715993,0.5802783353207177,0.1805104886162544,0.538440986192782,0.09309709631838886,-0.017655768804390858,1.1945017070983492,0.02551321216439134,0.0029022034146434354,0.0017446436936332152,0.15669404013575197,0.11791876575608773
