analysis_id,estimand,representation,horizon_day,domain,metric,n_repeats,mean,sd,min,q25,median,q75,max
DDD-B,landmark_still_registered,score_free,14,ood_test,pr_skill,10,0.3719553911387322,0.022821403672583573,0.3333746176738304,0.3639956240558656,0.3742985062212838,0.3900799472350699,0.39965945281316917
DDD-B,landmark_still_registered,score_free,14,ood_test,brier,10,0.22707632672203704,0.003006134700018951,0.22380553947243298,0.22511002236912708,0.2259731223376178,0.22878239702403716,0.23271067501227674
DDD-B,landmark_still_registered,score_free,14,ood_test,log_loss,10,0.6448421412956135,0.006759447595522574,0.6374446062078204,0.6397810591179229,0.6423362149736689,0.6509605554975115,0.6564238908707674
DDD-B,landmark_still_registered,score_free,14,ood_test,ece,10,0.0486628110832531,0.013996205530589093,0.030816368147968416,0.04036703237173253,0.04743139275034698,0.05375323876132451,0.08091468490216581
DDD-B,landmark_still_registered,score_free,14,ood_test,calibration_intercept,10,0.033828346810974984,0.08852450748625747,-0.10326977174536302,-0.02655861959308356,0.04251366365806944,0.06746531706201254,0.1708523303280599
DDD-B,landmark_still_registered,score_free,14,ood_test,calibration_slope,10,0.8177059300196969,0.1214235963755465,0.6176760861489641,0.7682977183595994,0.8131200936091549,0.870743002329639,1.0638102995464644
DDD-B,landmark_still_registered,score_free,14,ood_test,hcep_080,10,0.021130952380952382,0.012470483192932012,0.00496031746031746,0.01488095238095238,0.020337301587301584,0.024553571428571428,0.050595238095238096
DDD-B,landmark_still_registered,score_free,14,ood_test,hcep_090,10,0.002976190476190476,0.0026865206364536905,0.0,0.001240079365079365,0.00248015873015873,0.003968253968253968,0.008928571428571428
DDD-B,landmark_still_registered,score_free,14,ood_test,hcep_095,10,0.0005952380952380952,0.0010664362100924008,0.0,0.0,0.0,0.000744047619047619,0.002976190476190476
DDD-B,landmark_still_registered,score_free,14,ood_test,aurc,10,0.2821897859231334,0.012261517417136613,0.2701773603333934,0.27421513010115456,0.27993540580034826,0.2821325205858862,0.30551725434505295
DDD-B,landmark_still_registered,score_free,14,ood_test,excess_aurc,10,0.19778033980790516,0.007969494230357628,0.1893951947940488,0.1923773380167475,0.19588383458521869,0.20155610893497727,0.21362600010711189
DDD-B,landmark_still_registered,score_free,56,id_test,prevalence,10,0.5304878048780488,0.0,0.5304878048780488,0.5304878048780488,0.5304878048780488,0.5304878048780488,0.5304878048780488
DDD-B,landmark_still_registered,score_free,56,id_test,auroc,10,0.7638154948499776,0.030569631097185728,0.715629198387819,0.7454470816539782,0.7760859829825347,0.7814972383937903,0.8078817733990147
DDD-B,landmark_still_registered,score_free,56,id_test,average_precision,10,0.8181376167642442,0.020155775574258947,0.7879385134543218,0.804042384185617,0.8170518193443848,0.8372641702632788,0.8429424259845851
DDD-B,landmark_still_registered,score_free,56,id_test,pr_skill,10,0.6126567421991694,0.04292918433998011,0.5483365741105034,0.582635727356379,0.6103441347075207,0.6533938171841261,0.6654877644347008
DDD-B,landmark_still_registered,score_free,56,id_test,brier,10,0.1953023412140036,0.01044139304797314,0.1813131604185313,0.18959363022111042,0.1926038292685071,0.1996239693861985,0.21520055630238905
DDD-B,landmark_still_registered,score_free,56,id_test,log_loss,10,0.5645255132885583,0.02565244706925273,0.5306139489342415,0.549458693997303,0.5642317633810735,0.574270236813244,0.6139440771208948
DDD-B,landmark_still_registered,score_free,56,id_test,ece,10,0.08898314521634768,0.03118975775570309,0.05236184121936486,0.06925101397245356,0.07961086712966751,0.10749825819885075,0.14082980045639565
DDD-B,landmark_still_registered,score_free,56,id_test,calibration_intercept,10,-0.0445064249098727,0.12209223298441618,-0.22564164823408145,-0.09585110893704346,-0.07512665599798102,0.05044141810557855,0.14207486553127602
DDD-B,landmark_still_registered,score_free,56,id_test,calibration_slope,10,0.9728079424423823,0.24880773357822167,0.6214867813521785,0.8418711236385162,0.902257782537627,1.0806511369009026,1.5324456165143525
DDD-B,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.024390243902439025,0.012195121951219513,0.006097560975609756,0.018292682926829267,0.024390243902439025,0.02896341463414634,0.04878048780487805
DDD-B,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.004878048780487805,0.007495564599425112,0.0,0.0,0.0,0.006097560975609756,0.018292682926829267
DDD-B,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.0012195121951219512,0.0025709574472913654,0.0,0.0,0.0,0.0,0.006097560975609756
DDD-B,landmark_still_registered,score_free,56,id_test,aurc,10,0.17847327737129665,0.025389780823826775,0.14068709474954938,0.1667561364461861,0.17512944957898274,0.19408791039165793,0.21568332338379614
DDD-B,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.12049297507571932,0.02372810765104032,0.0742256729226378,0.10694443853053182,0.12099636521051614,0.14144469769597753,0.14969963417909077
DDD-B,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.4962486602357984,1.1702778228589004e-16,0.4962486602357985,0.4962486602357985,0.4962486602357985,0.4962486602357985,0.4962486602357985
DDD-B,landmark_still_registered,score_free,56,ood_test,auroc,10,0.7538008363586232,0.00935466082411289,0.7380726988649418,0.7489545517209687,0.756695464362851,0.7605234134460732,0.7641009144800331
DDD-B,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.775972787453985,0.0072762722829758895,0.7617622893914773,0.7722243527535337,0.7780931945369589,0.7812309604253524,0.7840187157048742
DDD-B,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.5552821504139744,0.01444417455322661,0.5270728000047836,0.5478411087639299,0.5594913840488993,0.5657201831422423,0.5712541739418036
DDD-B,landmark_still_registered,score_free,56,ood_test,brier,10,0.199979708719844,0.003583731728031615,0.1956229741905156,0.19722566853412965,0.19887030269267425,0.2030238819612431,0.20535551360968857
DDD-B,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.5875242517740021,0.008616314200212928,0.5781392198725681,0.5803968203105426,0.5847833564447962,0.5912164505348234,0.6020734743737082
DDD-B,landmark_still_registered,score_free,56,ood_test,ece,10,0.05825459566217508,0.01604133443479697,0.04514651168779598,0.0503891565424243,0.05295471692472255,0.059767354524062094,0.10013552356610562
DDD-B,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,-0.16115741718877835,0.09855645896389265,-0.3735989523616872,-0.19070686924263225,-0.15643752504925995,-0.09932360819671364,-0.01786777514823666
DDD-B,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,0.839762851725874,0.1117801313274127,0.6739590117835355,0.7425659519800104,0.8577641833182461,0.9134494760394506,1.0020487567717244
DDD-B,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.025937834941050376,0.012060722409358777,0.012861736334405145,0.016613076098606645,0.022508038585209004,0.03456591639871383,0.04715969989281887
DDD-B,landmark_still_registered,score_free,56,ood_test,hcep_090,10,0.006966773847802786,0.002913452381261181,0.004287245444801715,0.004555198285101822,0.0058949624866023575,0.008306538049303322,0.011789924973204717
DDD-B,landmark_still_registered,score_free,56,ood_test,hcep_095,10,0.003965702036441586,0.0010168095370316332,0.0021436227224008574,0.003215434083601286,0.004287245444801715,0.004287245444801715,0.0053590568060021436
DDD-B,landmark_still_registered,score_free,56,ood_test,aurc,10,0.1976137928311014,0.007264158918635534,0.18926649765591802,0.1915675690110326,0.1959476565242037,0.20386672542747505,0.20905922751298933
DDD-B,landmark_still_registered,score_free,56,ood_test,excess_aurc,10,0.14458756205535045,0.005089350451501768,0.13900279824777753,0.13988291400407776,0.1439035371129851,0.1492741943001779,0.15112774945374244
DDD-J,landmark_still_registered,score_free,14,id_test,prevalence,10,0.5079365079365079,0.0,0.5079365079365079,0.5079365079365079,0.5079365079365079,0.5079365079365079,0.5079365079365079
DDD-J,landmark_still_registered,score_free,14,id_test,auroc,10,0.7415511592741935,0.026459784190640618,0.6834677419354838,0.730594758064516,0.752835181451613,0.7553868447580645,0.7771547379032259
DDD-J,landmark_still_registered,score_free,14,id_test,average_precision,10,0.7567888491785102,0.02804005080519575,0.7185620354033824,0.7345807984004541,0.7515586589107307,0.7822873202255664,0.79429094529536
DDD-J,landmark_still_registered,score_free,14,id_test,pr_skill,10,0.5057321773627784,0.05698461937830102,0.42804542678751906,0.4605996870718907,0.4951030810121302,0.5575516507809897,0.5819461146325059
DDD-J,landmark_still_registered,score_free,14,id_test,brier,10,0.20713854417083746,0.009818025278219981,0.19427817260386065,0.202755062379876,0.20422385968024764,0.21025941537235288,0.22997656963276542
DDD-J,landmark_still_registered,score_free,14,id_test,log_loss,10,0.6021433838711924,0.02239253682375705,0.5727354054972474,0.5921143595302047,0.5969778104779508,0.6103765404487065,0.6538854797212493
DDD-J,landmark_still_registered,score_free,14,id_test,ece,10,0.07093937286388313,0.014649733353570565,0.04091556029311831,0.06203749118682614,0.07327471917115155,0.0814944307615134,0.08772731903617546
DDD-J,landmark_still_registered,score_free,14,id_test,calibration_intercept,10,0.005540143416578674,0.07440621147280281,-0.08831119541138446,-0.060869744760596166,0.012747319042868258,0.05405033074453625,0.13423211723736886
DDD-J,landmark_still_registered,score_free,14,id_test,calibration_slope,10,1.1911610187355097,0.27727314635377803,0.60542456129588,1.0923998661946168,1.2281985683636276,1.3685066356881161,1.5978941646355305
DDD-J,landmark_still_registered,score_free,14,id_test,hcep_080,10,0.015476190476190477,0.020615409307627796,0.0,0.000992063492063492,0.00992063492063492,0.01488095238095238,0.06349206349206349
DDD-J,landmark_still_registered,score_free,14,id_test,hcep_090,10,0.003968253968253968,0.006480131594664492,0.0,0.0,0.0,0.006944444444444444,0.01984126984126984
DDD-J,landmark_still_registered,score_free,14,id_test,hcep_095,10,0.0003968253968253968,0.0012548720873684046,0.0,0.0,0.0,0.0,0.003968253968253968
DDD-J,landmark_still_registered,score_free,14,id_test,aurc,10,0.21668561344464599,0.02633721345199774,0.18113064894142994,0.19684197476273138,0.21594947695610192,0.23208429445478673,0.2691799778945164
DDD-J,landmark_still_registered,score_free,14,id_test,excess_aurc,10,0.15993189024234328,0.020580170711790545,0.13303993547968263,0.14192534580242067,0.1635381136411408,0.16898675406339142,0.19430809952443498
DDD-J,landmark_still_registered,score_free,14,ood_test,prevalence,10,0.4453294713975381,5.851389114294502e-17,0.44532947139753803,0.44532947139753803,0.44532947139753803,0.44532947139753803,0.44532947139753803
DDD-J,landmark_still_registered,score_free,14,ood_test,auroc,10,0.7054675327432125,0.008175600718093761,0.6866777048971534,0.7021089388439576,0.7085663036787025,0.7100071111677175,0.7146617419176804
DDD-J,landmark_still_registered,score_free,14,ood_test,average_precision,10,0.6560262997826112,0.011408989048789652,0.6330009422489997,0.6497649622725186,0.6610375044102292,0.6644781899453862,0.6681779244839244
DDD-J,landmark_still_registered,score_free,14,ood_test,pr_skill,10,0.37985942558718805,0.020568947619293097,0.3383476517570086,0.368571035115337,0.3888939864106091,0.3950971022383528,0.40176725027715354
DDD-J,landmark_still_registered,score_free,14,ood_test,brier,10,0.21698599226236545,0.0035945579267254897,0.21375963260206893,0.21467537270961506,0.215346449176913,0.21845912701276565,0.22478763045301517
DDD-J,landmark_still_registered,score_free,14,ood_test,log_loss,10,0.6252837608339339,0.00811652864967419,0.618136561149082,0.6190814952010311,0.6226538922471778,0.6294237111434351,0.641810367413956
DDD-J,landmark_still_registered,score_free,14,ood_test,ece,10,0.04501299745449712,0.014358058425900074,0.027193437608217914,0.036225659739075315,0.04060032055253995,0.04907108687897423,0.06955223232183
DDD-J,landmark_still_registered,score_free,14,ood_test,calibration_intercept,10,-0.1471246439799322,0.09599923467550886,-0.2891982296410043,-0.202414135688804,-0.13793343712295264,-0.06865429522336586,-0.017387166675155313
DDD-J,landmark_still_registered,score_free,14,ood_test,calibration_slope,10,1.05721555902731,0.13150058193770328,0.8491784578876118,1.0056433921595174,1.0472972692758846,1.1008205457639235,1.3034166235755267
DDD-J,landmark_still_registered,score_free,14,ood_test,hcep_080,10,0.01165821868211441,0.0073247246464510935,0.003620564808110065,0.00669804489500362,0.010861694424330196,0.012671976828385228,0.02896451846488052
DDD-J,landmark_still_registered,score_free,14,ood_test,hcep_090,10,0.002172338884866039,0.0016370576835928717,0.0,0.0009051412020275162,0.0018102824040550326,0.002896451846488052,0.005068790731354091
DDD-J,landmark_still_registered,score_free,14,ood_test,hcep_095,10,0.0006517016654598118,0.00041103997986788316,0.0,0.000724112961622013,0.000724112961622013,0.000724112961622013,0.001448225923244026
DDD-J,landmark_still_registered,score_free,14,ood_test,aurc,10,0.25591758903871004,0.013818609084296744,0.23917439773926563,0.24654325936962207,0.2521995481088759,0.2628963413225033,0.28393476262386563
DDD-J,landmark_still_registered,score_free,14,ood_test,excess_aurc,10,0.1878808012508205,0.010127393532604754,0.17595526311018764,0.1817136585397571,0.1842481310275304,0.19463580384224588,0.20567462474406956
DDD-J,landmark_still_registered,score_free,56,id_test,prevalence,10,0.47257383966244715,1.1702778228589004e-16,0.47257383966244726,0.47257383966244726,0.47257383966244726,0.47257383966244726,0.47257383966244726
DDD-J,landmark_still_registered,score_free,56,id_test,auroc,10,0.7757571428571428,0.02378461077567946,0.7365714285714285,0.7603571428571428,0.7833571428571429,0.7939285714285714,0.8059285714285713
DDD-J,landmark_still_registered,score_free,56,id_test,average_precision,10,0.7808964624055467,0.030394415563200237,0.7290341489855825,0.7676349655513026,0.78538818356779,0.804500021956868,0.8171214223686908
DDD-J,landmark_still_registered,score_free,56,id_test,pr_skill,10,0.5845796927209166,0.05762781190782764,0.48624874647666444,0.5594358946852697,0.5930959960445301,0.6293320416302217,0.6532622168110377
DDD-J,landmark_still_registered,score_free,56,id_test,brier,10,0.19141231455558833,0.008641473875035405,0.18180045975435197,0.18383345790815658,0.19155796494988916,0.19455158960138735,0.20547552720940448
DDD-J,landmark_still_registered,score_free,56,id_test,log_loss,10,0.5643304358717052,0.021384523421302943,0.540704323142643,0.5477663557615482,0.5636690084459131,0.5693150965998912,0.6005890442539055
DDD-J,landmark_still_registered,score_free,56,id_test,ece,10,0.07741633118099928,0.01811438903664606,0.0550853844439066,0.06533356547422653,0.0731890507449597,0.09156327417869503,0.10662134324155588
DDD-J,landmark_still_registered,score_free,56,id_test,calibration_intercept,10,0.02261134838869437,0.07512866900889603,-0.10800077386082464,0.000952915315820538,0.022417350495955786,0.03513351346155284,0.14637424680863165
DDD-J,landmark_still_registered,score_free,56,id_test,calibration_slope,10,1.169617724669338,0.2670406805286141,0.7214214341847074,1.0080912864969354,1.1957569162466166,1.3008628655690841,1.5722956499760574
DDD-J,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.024472573839662445,0.019366429792470892,0.004219409282700422,0.016877637130801686,0.02109704641350211,0.02531645569620253,0.07172995780590717
DDD-J,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.004219409282700421,0.0044476479045968765,0.0,0.0,0.004219409282700422,0.0073839662447257376,0.012658227848101266
DDD-J,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.0016877637130801686,0.0021788935843642288,0.0,0.0,0.0,0.004219409282700422,0.004219409282700422
DDD-J,landmark_still_registered,score_free,56,id_test,aurc,10,0.17687705730694797,0.023558122920623877,0.15043241664812357,0.15914370195932306,0.169901748963098,0.18552349299941168,0.2205846023953908
DDD-J,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.1306572153683077,0.017768451732092273,0.09720049174636863,0.12184220768818657,0.1256342287573578,0.1435684511530921,0.15583839384832873
DDD-J,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.42374154770848993,5.851389114294502e-17,0.4237415477084899,0.4237415477084899,0.4237415477084899,0.4237415477084899,0.4237415477084899
DDD-J,landmark_still_registered,score_free,56,ood_test,auroc,10,0.7323037162380834,0.00942880207796246,0.7136143397412781,0.7271231518211323,0.7330381332815519,0.738747954173486,0.7458251269105939
DDD-J,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.6934110730706862,0.009146818349029032,0.678059647690719,0.6863714064723332,0.6954731065454922,0.6988052733791902,0.7056670492191739
DDD-J,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.4679662819518686,0.01587277082471661,0.44132645511909646,0.4557501199669822,0.47154459558285533,0.4773270128653221,0.4892344752421387
DDD-J,landmark_still_registered,score_free,56,ood_test,brier,10,0.20612964391563876,0.003448948350046759,0.2013923939698168,0.2030997522222225,0.20744220683522024,0.20863703450013765,0.2106485818536336
DDD-J,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.5993356104175573,0.008350934491377601,0.5867215717937748,0.5921392122277023,0.6020611683576482,0.605360623672602,0.6089607902237218
DDD-J,landmark_still_registered,score_free,56,ood_test,ece,10,0.0642641380367648,0.01752598568765875,0.030063126129091,0.0560946795323355,0.06648066959624116,0.07148350112656623,0.08930938581813529
DDD-J,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,-0.24442226376733095,0.12776839492826153,-0.42651360926920584,-0.29324570775319597,-0.275130343847814,-0.18082936410301398,-0.008622168821374199
DDD-J,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,0.9919988860201178,0.17032606944178602,0.7075522348871086,0.9472147153661737,0.9651789115888643,0.969571514852885,1.3733894393380037
DDD-J,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.020285499624342597,0.010660554296915984,0.006010518407212622,0.015777610818933134,0.018407212622088658,0.02329075882794891,0.045078888054094664
DDD-J,landmark_still_registered,score_free,56,ood_test,hcep_090,10,0.0033809166040570993,0.0026325815228686,0.0015026296018031556,0.002253944402704733,0.002629601803155522,0.0035687453042824945,0.010518407212622089
DDD-J,landmark_still_registered,score_free,56,ood_test,hcep_095,10,0.0014274981217129979,0.0005543687358171463,0.0007513148009015778,0.0009391435011269723,0.0015026296018031556,0.0015026296018031556,0.002253944402704733
DDD-J,landmark_still_registered,score_free,56,ood_test,aurc,10,0.21675428180445752,0.010212582819573154,0.20167450530466913,0.20841911975542732,0.21924870800581697,0.22482551561012756,0.2300826751145721
DDD-J,landmark_still_registered,score_free,56,ood_test,excess_aurc,10,0.15698894499973592,0.006800740751480101,0.1467997398144268,0.15131891242782933,0.15868421940413285,0.16093891174371955,0.16634633851025407
EEE-J,landmark_still_registered,score_free,14,id_test,prevalence,10,0.3475177304964539,0.0,0.3475177304964539,0.3475177304964539,0.3475177304964539,0.3475177304964539,0.3475177304964539
EEE-J,landmark_still_registered,score_free,14,id_test,auroc,10,0.7209627329192545,0.05515866236941741,0.6495119787045253,0.673857586512866,0.7232697426796806,0.7589285714285714,0.8143300798580302
EEE-J,landmark_still_registered,score_free,14,id_test,average_precision,10,0.6039541542535535,0.05992625047935262,0.516006823151029,0.5552782357515021,0.609163148869705,0.6583682621907334,0.683535487210351
EEE-J,landmark_still_registered,score_free,14,id_test,pr_skill,10,0.3930166929320765,0.09184349258248606,0.25822784852494657,0.3184155569669761,0.4010000433763957,0.4764122279227545,0.5149837358332552
EEE-J,landmark_still_registered,score_free,14,id_test,brier,10,0.19443180063897908,0.014740117793647575,0.17009696278194542,0.18302491844310964,0.1951330219519825,0.20682965185238797,0.21488209990808316
EEE-J,landmark_still_registered,score_free,14,id_test,log_loss,10,0.5748513199023735,0.03548245643290564,0.5164808512025576,0.5476251311077893,0.5779344951512292,0.60333050640025,0.6243654729888685
EEE-J,landmark_still_registered,score_free,14,id_test,ece,10,0.08679777798749701,0.023750390882520667,0.036280157729140707,0.07816269626626977,0.09488250341706653,0.09969435676537591,0.11216245551150451
EEE-J,landmark_still_registered,score_free,14,id_test,calibration_intercept,10,0.0021075714666973625,0.16649433369722633,-0.28223022339223736,-0.05950959545168404,0.041135253695251395,0.11221749139957338,0.20105600061231113
EEE-J,landmark_still_registered,score_free,14,id_test,calibration_slope,10,1.0885601166016816,0.33047060147325025,0.6119755104243385,0.8560475091847417,1.0946666804778276,1.3753066298137764,1.497257670721191
EEE-J,landmark_still_registered,score_free,14,id_test,hcep_080,10,0.03191489361702128,0.021987086569430585,0.0,0.015957446808510637,0.03191489361702128,0.047872340425531915,0.07092198581560284
EEE-J,landmark_still_registered,score_free,14,id_test,hcep_090,10,0.00425531914893617,0.006851714773612028,0.0,0.0,0.0,0.0070921985815602835,0.02127659574468085
EEE-J,landmark_still_registered,score_free,14,id_test,hcep_095,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE-J,landmark_still_registered,score_free,14,id_test,aurc,10,0.20012784332047087,0.04472215134230741,0.1346120150333607,0.1706450596053193,0.1989731807140249,0.2385909387010407,0.26774310884755803
EEE-J,landmark_still_registered,score_free,14,id_test,excess_aurc,10,0.15447292209411703,0.03650954269861308,0.10187002674509452,0.13403095370747536,0.15483368929241845,0.18106236132319456,0.21032458933909787
EEE-J,landmark_still_registered,score_free,14,ood_test,prevalence,10,0.32402791625124633,5.851389114294502e-17,0.3240279162512463,0.3240279162512463,0.3240279162512463,0.3240279162512463,0.3240279162512463
EEE-J,landmark_still_registered,score_free,14,ood_test,auroc,10,0.7145159972770593,0.009280877873411718,0.7014250056727934,0.7094520081688223,0.7116541865214432,0.7212570909916043,0.72928522804629
EEE-J,landmark_still_registered,score_free,14,ood_test,average_precision,10,0.5461240720941519,0.016315092064244693,0.5204339158616932,0.5352886883557413,0.5451557928367177,0.5604174985127953,0.5699222695469259
EEE-J,landmark_still_registered,score_free,14,ood_test,pr_skill,10,0.32855817744901816,0.024135748289730717,0.2905534183027703,0.312528841328626,0.32712575252983456,0.3497031725786633,0.36376406542118983
EEE-J,landmark_still_registered,score_free,14,ood_test,brier,10,0.19366800531204031,0.004015789482868548,0.18900197149495843,0.1907200541816637,0.19265469948145403,0.1966452521561521,0.20071977574862152
EEE-J,landmark_still_registered,score_free,14,ood_test,log_loss,10,0.5725561404130505,0.009732487244022689,0.5612312373851617,0.5647995060906631,0.5704783792568648,0.5798761103399895,0.5875232302702593
EEE-J,landmark_still_registered,score_free,14,ood_test,ece,10,0.058116604878287625,0.015190494507324915,0.04027408735102299,0.04903966552771102,0.053818383750891,0.06504187989610363,0.09274114805880031
EEE-J,landmark_still_registered,score_free,14,ood_test,calibration_intercept,10,-0.18669312680419298,0.14955475649648078,-0.42706979043665794,-0.2725269107688883,-0.16057634505915291,-0.09404205738241568,0.04920337091561077
EEE-J,landmark_still_registered,score_free,14,ood_test,calibration_slope,10,1.0370965684049434,0.2241430208167487,0.8154289914784529,0.8529337981715936,1.014165571774206,1.1010311805958817,1.5423472253390926
EEE-J,landmark_still_registered,score_free,14,ood_test,hcep_080,10,0.02542372881355932,0.011514866160897584,0.0009970089730807576,0.02218344965104686,0.02991026919242273,0.031904287138584245,0.03988035892323031
EEE-J,landmark_still_registered,score_free,14,ood_test,hcep_090,10,0.0016949152542372879,0.0021563480488545478,0.0,0.0,0.0014955134596211365,0.0019940179461615153,0.006979062811565304
EEE-J,landmark_still_registered,score_free,14,ood_test,hcep_095,10,0.0008973080757726818,0.0010972132947304207,0.0,0.0,0.0004985044865403788,0.001744765702891326,0.0029910269192422734
EEE-J,landmark_still_registered,score_free,14,ood_test,aurc,10,0.19188924402996338,0.010493877809621762,0.17953481201034516,0.1845371584972894,0.18948840899499741,0.1953448224127374,0.21020490061535693
EEE-J,landmark_still_registered,score_free,14,ood_test,excess_aurc,10,0.14487197093234064,0.00871200443409778,0.129526805330892,0.14046590528239444,0.1438276851599966,0.1481904000026696,0.15804530912282339
EEE-J,landmark_still_registered,score_free,56,id_test,prevalence,10,0.3284671532846715,0.0,0.3284671532846715,0.3284671532846715,0.3284671532846715,0.3284671532846715,0.3284671532846715
EEE-J,landmark_still_registered,score_free,56,id_test,auroc,10,0.7504106280193237,0.046195444307153395,0.6352657004830917,0.7490942028985508,0.7597826086956523,0.7800724637681158,0.794927536231884
EEE-J,landmark_still_registered,score_free,56,id_test,average_precision,10,0.6697515945988463,0.047763392156412676,0.5538585899500357,0.6575810884417648,0.6699942580046784,0.700718187160497,0.72304602334298
EEE-J,landmark_still_registered,score_free,56,id_test,pr_skill,10,0.5082170484787168,0.07112592092857105,0.3356372480777705,0.49009357735349757,0.5085784059417493,0.5543303439237837,0.5875794043259592
EEE-J,landmark_still_registered,score_free,56,id_test,brier,10,0.17465179099787626,0.012363889075080547,0.16171045891206134,0.1672505821614889,0.17345694796519523,0.17638052117680236,0.20526696234946287
EEE-J,landmark_still_registered,score_free,56,id_test,log_loss,10,0.5260577340461015,0.032922811503335536,0.4935425528426661,0.5055416395684099,0.5214461443695074,0.5251450436548991,0.6063209932577538
EEE-J,landmark_still_registered,score_free,56,id_test,ece,10,0.09150228118918932,0.024010699232830435,0.05340416945363336,0.07742409592273199,0.0888764046245916,0.11346563227143838,0.12019514989356772
EEE-J,landmark_still_registered,score_free,56,id_test,calibration_intercept,10,-0.024951526870833303,0.22128190916652343,-0.34866084899070615,-0.1795178155615129,-0.006762133627035285,0.07092022295862196,0.4390052561476683
EEE-J,landmark_still_registered,score_free,56,id_test,calibration_slope,10,1.0197233979374913,0.37758039113752395,0.5590392219622564,0.7975528614091332,0.9323008619237982,1.0812325767807125,1.9109538753543263
EEE-J,landmark_still_registered,score_free,56,id_test,hcep_080,10,0.052554744525547446,0.030737930311150866,0.0,0.04744525547445255,0.058394160583941604,0.07481751824817517,0.08759124087591241
EEE-J,landmark_still_registered,score_free,56,id_test,hcep_090,10,0.010218978102189781,0.012018578136475395,0.0,0.0,0.0072992700729927005,0.014598540145985401,0.0364963503649635
EEE-J,landmark_still_registered,score_free,56,id_test,hcep_095,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE-J,landmark_still_registered,score_free,56,id_test,aurc,10,0.14874179011850736,0.03442797470342218,0.12175836084318806,0.13032861993902636,0.13597453979747193,0.1458400422662322,0.23119175257817814
EEE-J,landmark_still_registered,score_free,56,id_test,excess_aurc,10,0.11395297531841833,0.03189791876538985,0.08373849186514185,0.09740845153968489,0.10254686281014047,0.11392755243937963,0.18368528042853893
EEE-J,landmark_still_registered,score_free,56,ood_test,prevalence,10,0.3039014373716632,5.851389114294502e-17,0.30390143737166325,0.30390143737166325,0.30390143737166325,0.30390143737166325,0.30390143737166325
EEE-J,landmark_still_registered,score_free,56,ood_test,auroc,10,0.7910413178665392,0.010145747007920208,0.7694132185282629,0.7879482081639162,0.7936049988041138,0.7985654349039305,0.801213824443913
EEE-J,landmark_still_registered,score_free,56,ood_test,average_precision,10,0.6862422501975157,0.01326685751058309,0.661392879019611,0.6837249787366997,0.6861368653429392,0.6980127792618522,0.700316855557443
EEE-J,landmark_still_registered,score_free,56,ood_test,pr_skill,10,0.5492624656229798,0.019058877898684254,0.5135644014234529,0.5456462083916601,0.5491110720413316,0.566171750739003,0.5694817364497781
EEE-J,landmark_still_registered,score_free,56,ood_test,brier,10,0.15800495804018455,0.0033031335169201185,0.15341558447132278,0.15508853198966713,0.1583925475041049,0.1606009090647872,0.1620489339731267
EEE-J,landmark_still_registered,score_free,56,ood_test,log_loss,10,0.48990442866636885,0.007896627945856455,0.4779511466106973,0.48463518049974225,0.48928667065526743,0.49690958446184447,0.5006055673690833
EEE-J,landmark_still_registered,score_free,56,ood_test,ece,10,0.05938572149389419,0.01990348113313948,0.036070258195875386,0.043015126198664405,0.05885155898016239,0.06552381540099188,0.0978974485360663
EEE-J,landmark_still_registered,score_free,56,ood_test,calibration_intercept,10,-0.12850909999628077,0.17550481957477293,-0.34872888024426985,-0.26998647469373455,-0.12782718369177687,-0.05180141063462419,0.2143779662681031
EEE-J,landmark_still_registered,score_free,56,ood_test,calibration_slope,10,1.1629912264646374,0.25974933905458536,0.9283559392179714,0.9911493181040014,1.0913400325266052,1.2230776485516144,1.7405245954737352
EEE-J,landmark_still_registered,score_free,56,ood_test,hcep_080,10,0.03603696098562629,0.015989567209576575,0.01026694045174538,0.026950718685831623,0.03901437371663244,0.045944558521560576,0.057494866529774126
